#time       rbondvec_in_meters                                   rbond_magnitude             rbond_unit_vector
125         [-1.175518e-10,7.91359e-11,-1.1487198e-11]           0.000000                    [-0.8268282,0.5566209,-0.0807979]                 
126         [-1.2554664e-10,7.0977786e-11,2.179451e-11]          0.000000                    [-0.86074066,0.48661965,0.14942193]               
127         [-1.1324253e-10,8.366509e-11,-3.7825396e-11]         0.000000                    [-0.7767555,0.5738773,-0.25945273]                
128         [-1.2600097e-10,6.45813e-11,3.2577515e-12]           0.000000                    [-0.88968116,0.45600253,0.02300268]               
129         [-1.099474e-10,7.797432e-11,-3.20591e-11]            0.000000                    [-0.7935553,0.5627867,-0.23138945]                
130         [-1.14039424e-10,7.19532e-11,-4.1925814e-11]         0.000000                    [-0.8075923,0.5095505,-0.2969058]                 
131         [-1.10151485e-10,8.063621e-11,-2.7577591e-11]        0.000000                    [-0.7909217,0.5789929,-0.19801562]                
132         [-9.614258e-11,9.061432e-11,-4.7715e-11]             0.000000                    [-0.68444794,0.6450918,-0.33968753]               
133         [-1.2087975e-10,7.054291e-11,-2.3858642e-11]         0.000000                    [-0.8514041,0.49686176,-0.1680459]                
134         [-1.0780525e-10,8.4222795e-11,-2.071495e-11]         0.000000                    [-0.77914304,0.6087051,-0.14971358]               
135         [-1.1782189e-10,7.199135e-11,-4.5023728e-11]         0.000000                    [-0.8112753,0.49570417,-0.3100157]                
136         [-1.1021347e-10,8.5546875e-11,-3.7965013e-11]        0.000000                    [-0.76224184,0.59164643,-0.2625679]               
137         [-1.10128594e-10,7.2924805e-11,-3.3689117e-11]       0.000000                    [-0.8079084,0.53497976,-0.24714492]               
138         [-1.206585e-10,6.8104175e-11,-3.888817e-11]          0.000000                    [-0.8384535,0.47325456,-0.27023312]               
139         [-1.1393509e-10,7.630768e-11,-2.5003815e-11]         0.000000                    [-0.81739014,0.5474446,-0.17938171]               
140         [-1.0319691e-10,7.2732924e-11,-7.094765e-11]         0.000000                    [-0.7125804,0.50222486,-0.48989746]               
141         [-1.1556702e-10,7.89402e-11,-3.878746e-11]           0.000000                    [-0.7957516,0.54355294,-0.26707605]               
142         [-1.0013905e-10,8.4158326e-11,-5.68882e-11]          0.000000                    [-0.70203096,0.5899971,-0.39881822]               
143         [-1.180399e-10,7.13501e-11,-1.1810684e-11]           0.000000                    [-0.852685,0.51541185,-0.08531686]                
144         [-1.3202286e-10,4.9837114e-11,-1.789093e-11]         0.000000                    [-0.9281321,0.3503592,-0.12577477]                
145         [-1.1574211e-10,7.552643e-11,-1.994133e-11]          0.000000                    [-0.82888615,0.5408819,-0.14280966]               
146         [-1.1292038e-10,7.697869e-11,-4.1959e-11]            0.000000                    [-0.7898792,0.5384667,-0.2935036]                 
147         [-1.12478256e-10,8.357353e-11,-1.4907074e-11]        0.000000                    [-0.79817766,0.5930615,-0.10578483]               
148         [-1.02961924e-10,8.8149266e-11,-5.0938417e-11]       0.000000                    [-0.7110777,0.60877824,-0.35179192]               
149         [-1.14289855e-10,6.6991426e-11,-4.789963e-11]        0.000000                    [-0.8113135,0.47555444,-0.34002683]               
150         [-1.1668397e-10,7.555084e-11,-3.5041046e-11]         0.000000                    [-0.8139453,0.52701545,-0.2444337]                
151         [-1.1481915e-10,7.261925e-11,-2.0726013e-11]         0.000000                    [-0.83548355,0.52841526,-0.1508132]               
152         [-1.0967979e-10,8.187714e-11,-3.611908e-11]          0.000000                    [-0.7748154,0.578408,-0.25515747]                 
153         [-1.1624985e-10,8.01548e-11,-4.0433504e-11]          0.000000                    [-0.79146224,0.5457168,-0.27528286]               
154         [-1.1604748e-10,7.7084734e-11,-1.7385865e-11]        0.000000                    [-0.82656616,0.549048,-0.12383352]                
155         [-1.1470681e-10,6.6265105e-11,-3.706131e-11]         0.000000                    [-0.83387846,0.48172417,-0.26942277]              
156         [-1.13219455e-10,8.277702e-11,-3.802986e-11]         0.000000                    [-0.779122,0.5696318,-0.26170328]                 
157         [-1.0720635e-10,7.948952e-11,-4.3491363e-11]         0.000000                    [-0.76374996,0.56629217,-0.3098373]               
158         [-1.06607057e-10,7.999916e-11,-4.5923997e-11]        0.000000                    [-0.75621265,0.56747067,-0.32575995]              
159         [-1.2426586e-10,7.0474626e-11,8.8005064e-13]         0.000000                    [-0.8698336,0.49330682,0.00616016]                
160         [-1.1376992e-10,8.151894e-11,-3.370743e-11]          0.000000                    [-0.7902762,0.5662523,-0.2341408]                 
161         [-9.941216e-11,9.798622e-11,-2.7289964e-11]          0.000000                    [-0.6989631,0.6889374,-0.1918747]                 
162         [-1.1701622e-10,7.873459e-11,-2.5504304e-11]         0.000000                    [-0.81643283,0.5493384,-0.17794585]               
163         [-9.459114e-11,9.051285e-11,-5.755043e-11]           0.000000                    [-0.6614262,0.6329088,-0.40241992]                
164         [-1.2162628e-10,7.6754e-11,-1.3510514e-11]           0.000000                    [-0.8419784,0.53134245,-0.0935288]                
165         [-1.1868267e-10,6.9869235e-11,-3.8442995e-11]        0.000000                    [-0.8300269,0.48864204,-0.26885745]               
166         [-1.2439805e-10,6.979561e-11,-2.8919983e-11]         0.000000                    [-0.8547188,0.4795543,-0.19870451]                
167         [-1.1610775e-10,7.470398e-11,-2.8115463e-11]         0.000000                    [-0.82405686,0.5302,-0.19954517]                  
168         [-1.2175846e-10,7.560349e-11,-9.169769e-12]          0.000000                    [-0.84781516,0.5264339,-0.063849926]              
169         [-1.310133e-10,5.743866e-11,-3.752136e-12]           0.000000                    [-0.91553324,0.40138677,-0.02622028]              
170         [-1.2427884e-10,7.09362e-11,-1.2534332e-11]          0.000000                    [-0.865172,0.49382517,-0.08725825]                
