@    title "Efield_Projection"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude       Efield_X       Efield_Y      Efield_Z        Direction
@type xy
5422              28.163651     -21.934029      17.662271      -0.365742       1.000000
5423              36.443722     -28.270294      20.401680     -10.616346       1.000000
5424              30.310146     -26.355896      13.893298      -5.572075       1.000000
5425              41.174767     -31.279917      23.496296     -12.839486       1.000000
5426              29.359245     -24.419624      15.583983      -4.773539       1.000000
5427              20.390091     -13.839170      12.841603      -7.702365       1.000000
5428              24.032946     -21.053776      11.107694      -3.307598       1.000000
5429              24.973372     -19.423941      14.513157      -5.978968       1.000000
5430              36.153759     -30.127272      16.635887     -11.076512       1.000000
5431              32.806099     -26.526493      16.776419      -9.546580       1.000000
5432              29.864065     -26.633368      13.157763      -3.065854       1.000000
5433              34.989090     -28.418394      17.193855     -11.000117       1.000000
5434              44.294891     -37.601139      21.166132     -10.009312       1.000000
5435              24.085417     -20.044729      12.163148      -5.511258       1.000000
5436              34.818687     -29.443010      15.094020     -10.845312       1.000000
5437              28.850761     -23.420830      16.835278      -0.636023       1.000000
5438              27.105145     -21.286665      14.812313      -7.884302       1.000000
5439              42.976261     -33.922359      22.382290     -13.973743       1.000000
5440              30.601114     -25.778912      15.649992      -5.191694       1.000000
5441              31.316887     -26.976765      15.884175      -0.833390       1.000000
5442              29.487288     -23.617107      16.384970      -6.577624       1.000000
5443              30.746481     -23.142084      19.955156      -3.403214       1.000000
5444              16.508799     -11.048617      11.553665      -4.120839       1.000000
5445              42.638237     -39.721466      15.491598      -0.484574       1.000000
5446              33.362671     -28.706207      16.287943      -4.870769       1.000000
5447              34.796726     -28.009529      19.370459      -7.145902       1.000000
5448              43.664104     -34.097038      26.367060      -6.980269       1.000000
5449              27.803226     -20.350468      16.147804      -9.905869       1.000000
5450              28.318871     -23.843584      15.088337      -2.405001       1.000000
5451              28.191105     -22.308626      14.359683      -9.532213       1.000000
5452              37.263622     -30.062773      21.340565      -5.421036       1.000000
5453              35.293495     -26.421127      22.497536      -6.435513       1.000000
5454              24.896833     -20.115818      13.064178      -6.673339       1.000000
5455              50.311192     -40.238014      28.667175      -9.503232       1.000000
5456              38.304951     -30.358034      22.152391      -7.411512       1.000000
5457              38.779808     -30.433468      22.519135      -8.400371       1.000000
5458              35.564861     -31.290232      16.649342      -2.929182       1.000000
5459              31.389261     -23.351149      17.802011     -11.094955       1.000000
5460              29.675570     -24.469112      15.016830      -7.509778       1.000000
5461              25.733778     -21.930965      12.805922      -4.155529       1.000000
5462              35.446690     -27.505150      18.745686     -12.187444       1.000000
5463              28.297728     -23.850658      14.380477      -5.010928       1.000000
5464              37.072960     -31.170010      19.629757      -4.184205       1.000000
5465              32.230873     -27.751427      16.208534      -2.443538       1.000000
5466              30.009300     -24.984951      15.086910      -6.978211       1.000000
5467              27.717693     -17.342121      17.229477     -13.063935       1.000000
5468              25.327002     -19.995073      14.021457      -6.712138       1.000000
5469              30.408237     -24.242661      18.195127      -2.427267       1.000000
5470              37.981510     -33.060860      18.551556      -2.326941       1.000000
5471              26.860624     -22.541822      14.082102       3.879923       1.000000
5472              29.537081     -25.674427      13.798547      -4.781530       1.000000
5473              31.077383     -20.222715      19.933489     -12.629394       1.000000
5474              27.018656     -20.814775      15.877209      -6.683346       1.000000
5475              24.232605     -19.792215      13.360431      -4.121432       1.000000
5476              30.513767     -24.156773      18.030516      -4.737175       1.000000
5477              33.140137     -25.883213      18.122751      -9.994687       1.000000
5478              24.566170     -19.775120      14.014269      -4.005197       1.000000
5479              29.629559     -22.640505      18.183794      -5.887951       1.000000
5480              29.981138     -25.821217      14.376593      -5.044503       1.000000
5481              32.842033     -27.396711      16.942299      -6.401399       1.000000
5482              25.913803     -20.773663      15.358655      -2.022843       1.000000
5483              35.963024     -32.676907      14.883898      -2.007096       1.000000
5484              29.079874     -23.711964      15.185160      -7.265865       1.000000
5485              33.812565     -29.461021      16.320143      -2.998441       1.000000
5486              40.495670     -35.961792      17.945757      -4.959694       1.000000
5487              27.636860     -24.523483      12.067634      -4.094756       1.000000
5488              20.349842     -16.680323      11.370372      -2.568572       1.000000
5489              23.496695     -18.906042      13.544986      -3.345089       1.000000
5490              24.012741     -20.965847      11.660359       1.039703       1.000000
5491              29.998037     -22.404602      18.169205      -8.233838       1.000000
5492              26.794275     -19.038549      14.539369     -12.003067       1.000000
5493              39.095688     -33.408257      18.889227      -7.453753       1.000000
5494              33.037151     -28.067822      16.073557      -6.729895       1.000000
5495              21.675432     -15.380346      12.740664      -8.422876       1.000000
5496              28.175026     -21.828203      15.286733      -9.147538       1.000000
5497              43.100742     -33.269989      23.784830     -13.603812       1.000000
5498              32.615452     -27.104532      16.875650      -6.657667       1.000000
5499              36.678337     -33.911934      13.528561      -3.501316       1.000000
5500              29.648008     -25.666418      13.194875      -6.792252       1.000000
5501              29.266916     -22.200886      16.447636      -9.651340       1.000000
5502              33.824993     -28.950745      14.094707     -10.359722       1.000000
5503              23.108780     -19.087337      12.254633      -4.417382       1.000000
5504              32.723297     -27.814533      14.891849      -8.683247       1.000000
5505              37.294254     -32.714653      16.467485      -7.030991       1.000000
5506              24.822193     -21.768021      11.838391      -1.465263       1.000000
5507              34.842007     -29.301504      17.772383      -6.287262       1.000000
5508              32.362583     -25.231060      17.086475     -10.898744       1.000000
5509              39.433182     -33.800556      19.954361      -3.784411       1.000000
5510              32.070972     -24.725256      18.157141      -9.355598       1.000000
5511              31.551044     -27.031736      16.154325      -1.947170       1.000000
5512              34.530350     -28.486231      19.009081      -4.419786       1.000000
5513              31.879105     -26.791985      14.055065     -10.045993       1.000000
5514              22.295748     -19.084778      10.882133      -3.801423       1.000000
5515              24.437159     -20.764280      12.317009      -3.782937       1.000000
5516              33.217026     -30.342302      13.510033      -0.441108       1.000000
5517              28.135656     -21.630152      16.217546      -7.793773       1.000000
5518              17.941977     -14.669534       9.250338      -4.598971       1.000000
5519              33.807961     -27.843773      18.071833      -6.411813       1.000000
5520              34.261570     -26.573164      19.977526      -8.283751       1.000000
5521              28.908911     -25.601059      13.369265      -1.254453       1.000000
5522              33.053192     -24.070774      21.027212      -8.424230       1.000000
5523              31.828922     -28.866793      13.003402       3.271097       1.000000
5524              37.717316     -32.320724      15.900946     -11.185998       1.000000
5525              35.550186     -28.463799      19.089262      -9.446060       1.000000
5526              30.457184     -27.381884      12.753299      -3.902030       1.000000
5527              27.666481     -25.340818      10.582240      -3.360542       1.000000
5528              29.696520     -24.228411      15.837607      -6.636079       1.000000
5529              38.259514     -32.590923      19.944181      -1.962561       1.000000
5530              36.084431     -28.982533      19.178257      -9.710478       1.000000
5531              31.128952     -26.282797      15.208323      -6.850777       1.000000
5532              30.938353     -27.488262      14.197327      -0.114359       1.000000
5533              41.642204     -36.570774      19.784803      -2.283257       1.000000
5534              28.777042     -22.246397      17.593575      -4.866423       1.000000
5535              30.965549     -26.661123      13.464226      -8.170952       1.000000
5536              31.667454     -25.541965      16.266813      -9.264249       1.000000
5537              30.338877     -25.045063      16.399931      -4.922849       1.000000
5538              19.162754     -16.820688       7.712523      -4.979214       1.000000
5539              33.894024     -25.184290      20.086050     -10.540731       1.000000
5540              44.494652     -36.210651      23.327868     -11.152282       1.000000
5541              23.868212     -20.569563      11.650959      -3.292377       1.000000
5542              42.219479     -32.459751      22.277346     -15.250209       1.000000
5543              28.811966     -22.890203      15.717351      -7.689783       1.000000
5544              34.869122     -29.438992      17.543789      -6.435600       1.000000
5545              34.413002     -29.348240      16.508322      -7.100049       1.000000
5546              21.319263     -15.958276      13.086591      -5.346545       1.000000
5547              41.451046     -32.615509      23.622303      -9.818580       1.000000
5548              22.641624     -18.197372      13.009546      -3.500077       1.000000
5549              27.803629     -20.420351      16.960054      -8.270887       1.000000
5550              32.608269     -24.680326      17.381903     -12.330857       1.000000
5551              25.955469     -19.304981      15.234653      -8.301167       1.000000
5552              17.401859     -13.869477       9.730554      -3.972235       1.000000
5553              22.266457     -18.661894      11.092379      -4.948527       1.000000
5554              25.753325     -20.827902      13.514408      -6.840541       1.000000
5555              27.204576     -23.076628      12.027257      -7.931160       1.000000
5556              33.637115     -27.861004      17.752579      -6.329772       1.000000
5557              19.969330     -16.450113      10.894298      -3.079321       1.000000
5558              32.213169     -27.769852      15.327302      -5.621150       1.000000
5559              20.262421     -17.687531       9.249671      -3.487200       1.000000
5560              37.459957     -28.241112      21.154490     -12.576785       1.000000
5561              17.119362     -14.899953       8.304053      -1.451429       1.000000
5562              32.376518     -28.323658      14.830445      -5.105610       1.000000
5563              29.772957     -25.149256      15.553848      -3.467246       1.000000
5564              27.221573     -24.164322      11.906977      -3.914524       1.000000
5565              19.794939     -15.413074      11.141526      -5.490280       1.000000
5566              44.067375     -35.871544      22.772947     -11.685843       1.000000
5567              41.616199     -36.326145      19.035843      -7.067951       1.000000
5568              27.573544     -24.185747      12.700264      -3.748770       1.000000
5569              28.205236     -21.834496      14.242060     -10.768189       1.000000
5570              35.639027     -24.966845      20.860849     -14.547228       1.000000
5571              24.783966     -17.616528      15.404589      -8.160976       1.000000
5572              40.725552     -32.941338      20.273212     -12.745022       1.000000
5573              26.973806     -23.678875      12.868579      -1.138746       1.000000
5574              41.669289     -35.000206      19.220362     -11.911880       1.000000
5575              21.644102     -17.103708      11.495134      -6.617569       1.000000
5576              30.980562     -25.245184      17.605709      -3.537643       1.000000
5577              40.514786     -31.316433      21.835392     -13.562614       1.000000
5578              34.803047     -29.103148      17.206860      -8.257291       1.000000
5579              33.548153     -28.679260      17.240463      -2.396907       1.000000
5580              46.534782     -32.991196      28.580584     -16.131248       1.000000
5581              35.270489     -28.814550      17.405336     -10.525370       1.000000
5582              13.772991     -11.066608       7.464359      -3.392461       1.000000
5583              31.230421     -24.183733      17.420696      -9.327681       1.000000
5584              25.605774     -20.460266      14.677703      -4.647384       1.000000
5585              31.093700     -28.855810      10.887858      -3.951576       1.000000
5586              38.471825     -32.963497      19.806562      -1.090566       1.000000
5587              39.046719     -25.834623      21.910173     -19.420683       1.000000
5588              22.787680     -19.798750      10.672219      -3.659455       1.000000
5589              38.167206     -31.452847      19.445518      -9.451228       1.000000
5590              28.243912     -23.025158      15.376694      -5.578350       1.000000
5591              37.173508     -30.536753      20.845463      -3.852672       1.000000
5592              31.161165     -23.948727      18.129988      -8.293390       1.000000
5593              28.519102     -25.721792      12.095821      -2.328031       1.000000
5594              28.933174     -22.589371      15.858649      -8.680559       1.000000
5595              20.021364     -16.722935      10.369642      -3.697156       1.000000
5596              23.626915     -19.107668      12.147786      -6.749771       1.000000
5597              32.611473     -20.430725      23.019808     -10.778779       1.000000
5598              36.198055     -31.608566      17.138882      -4.178093       1.000000
5599              31.945108     -26.900873      16.052860      -6.256086       1.000000
5600              35.359428     -27.056826      18.879414     -12.719480       1.000000
5601              32.983330     -28.626831      16.374325      -0.534911       1.000000
5602              39.303921     -32.396023      21.075928      -7.148511       1.000000
5603              26.930841     -20.230854      16.674227      -6.160594       1.000000
5604              35.407864     -29.096161      18.725231      -7.516367       1.000000
5605              28.572149     -24.852333      13.657077      -3.494773       1.000000
5606              26.595301     -23.381187      11.565051      -5.184561       1.000000
5607              29.227425     -22.445330      16.226791      -9.334920       1.000000
5608              35.903381     -27.182545      19.018442     -13.728108       1.000000
5609              37.847137     -31.157928      18.758366     -10.474401       1.000000
5610              37.102859     -30.732891      17.686939     -10.921717       1.000000
5611              40.296356     -34.639835      19.150230      -7.559556       1.000000
5612              26.330847     -23.046762      11.844679      -4.675872       1.000000
5613              47.040951     -38.738049      20.832371     -16.680140       1.000000
5614              25.320992     -20.077936      14.905039      -3.983586       1.000000
5615              26.199968     -23.036283      12.433687      -1.082325       1.000000
5616              26.833792     -19.448057      16.666637      -8.003040       1.000000
5617              30.467646     -27.132521      12.869200      -5.146595       1.000000
5618              34.844955     -22.988508      19.642548     -17.316751       1.000000
5619              33.521000     -29.563749      15.634223      -2.283262       1.000000
5620              25.047775     -19.203455      13.343382      -8.976222       1.000000
5621              33.497513     -27.304989      18.336596      -6.347454       1.000000
5622              31.608450     -25.675549      17.416866      -6.042609       1.000000
5623              29.913891     -21.961447      18.391193      -8.619729       1.000000
5624              32.445194     -27.226904      16.738346      -5.586954       1.000000
5625              23.176531     -19.518280      12.438724      -1.210993       1.000000
5626              31.796829     -24.946131      17.012058      -9.965881       1.000000
5627              40.912601     -34.997540      20.800837      -4.042096       1.000000
5628              25.076742     -19.129921      15.290697      -5.392932       1.000000
5629              38.073013     -27.871769      23.305927     -11.382115       1.000000
5630              27.237019     -22.871931      13.071165      -6.919147       1.000000
5631              38.486149     -32.014492      20.771782      -4.978846       1.000000
5632              28.403259     -20.811935      18.155567      -6.632036       1.000000
5633              11.569860      -8.212200       7.441772      -3.322874       1.000000
5634              33.756741     -28.472076      17.317778      -5.380787       1.000000
5635              24.635183     -19.939028      13.445234      -5.343514       1.000000
5636              36.297565     -32.565350      15.864532      -2.308200       1.000000
5637              46.288830     -36.663322      26.393974     -10.090326       1.000000
5638              30.470312     -25.399769      16.745960      -1.692485       1.000000
5639               9.137172      -6.942346       5.523448      -2.187063       1.000000
5640              26.959694     -22.816666      13.929678      -3.491275       1.000000
5641              27.554438     -24.870226      11.730374       1.765558       1.000000
5642              35.417175     -31.134377      16.702026      -2.463584       1.000000
5643              36.933754     -32.253361      17.429745      -4.475152       1.000000
5644              27.421047     -23.034977      14.867471       0.511819       1.000000
5645              20.942154     -15.668206      12.671946      -5.701131       1.000000
5646              22.562044     -19.024700      10.263912      -6.462101       1.000000
5647              28.954313     -21.044432      15.444107     -12.528516       1.000000
5648              24.510798     -21.158941      10.586450      -6.403551       1.000000
5649              19.477457     -14.655318      11.302094      -6.070887       1.000000
5650              22.352039     -16.444704      14.086901      -5.544783       1.000000
5651              27.051855     -21.811474      14.463217      -6.846739       1.000000
5652              28.105257     -21.839083      14.614249      -9.969139       1.000000
5653              27.371975     -19.380018      17.683935      -7.805016       1.000000
5654              27.560469     -22.074839      15.913539      -4.363516       1.000000
5655              28.487833     -17.533422      18.063272     -13.336188       1.000000
5656              21.738098     -17.286840      12.361636      -4.571651       1.000000
5657              39.585861     -31.959856      18.989376     -13.601905       1.000000
5658              34.492844     -27.687935      19.810606      -5.538448       1.000000
5659              27.052259     -23.803127      12.841980      -0.565157       1.000000
5660              26.857309     -23.174809      13.304584      -2.689115       1.000000
5661              33.922771     -28.414621      17.735954      -5.366529       1.000000
5662              25.647095     -18.989660      15.128010      -8.264958       1.000000
5663              15.269564     -12.723366       8.412423      -0.711816       1.000000
5664              26.844475     -22.058294      15.276207      -0.833669       1.000000
5665              28.913414     -22.478210      16.831444      -6.886075       1.000000
5666              20.771559     -15.628472      12.007907      -6.558865       1.000000
5667              17.412924     -13.026265       9.919316      -5.927351       1.000000
5668              32.207825     -25.487885      17.307196      -9.390024       1.000000
5669              38.565659     -31.757114      19.473761      -9.978394       1.000000
5670              37.454849     -29.434473      19.330515     -12.759648       1.000000
5671              28.472401     -24.684683      13.771068      -3.420783       1.000000
5672              30.196203     -23.500826      18.472004      -4.278655       1.000000
5673              34.515812     -32.464443      11.670183       1.099117       1.000000
5674              35.836025     -25.492201      22.570444     -11.177806       1.000000
5675              24.958090     -20.845716      13.562066      -2.105400       1.000000
5676              28.602049     -24.255194      14.764154      -3.432565       1.000000
5677              32.176041     -27.174795      16.716810      -4.168482       1.000000
5678              38.205521     -32.240372      18.483389      -8.864793       1.000000
5679              27.795137     -23.344547      14.767572      -3.085536       1.000000
5680              29.828554     -24.919518      15.986581      -3.631745       1.000000
5681              38.897747     -32.021160      19.943926      -9.482601       1.000000
5682              43.064220     -34.921364      21.758909     -12.711232       1.000000
5683              21.838263     -18.735716      11.103969      -1.607660       1.000000
5684              36.644108     -30.535505      19.231771      -6.364948       1.000000
5685              34.537697     -30.163155      14.931632      -7.751317       1.000000
5686              35.483124     -30.952318      15.158374      -8.439770       1.000000
5687              30.151352     -24.624746      15.469803      -7.963110       1.000000
5688              42.261810     -30.992468      25.985645     -12.258615       1.000000
5689              29.955360     -21.313250      18.325989     -10.355054       1.000000
5690              27.166996     -23.681395      12.330319      -5.020006       1.000000
5691              21.132526     -13.717876      12.265025     -10.390991       1.000000
5692              25.629301     -19.974758      13.691680      -8.390949       1.000000
5693              32.107067     -24.399717      17.003984     -12.098843       1.000000
5694              16.249588     -11.762039      10.097710      -4.872354       1.000000
5695              29.657848     -23.243353      16.319679      -8.544156       1.000000
5696              33.582981     -26.749577      19.627722      -5.198966       1.000000
5697              22.598499     -19.385605      11.541569       1.297197       1.000000
5698              27.084200     -21.443476      13.255208      -9.901043       1.000000
5699              35.386501     -29.222633      17.832407      -8.958098       1.000000
5700              29.116663     -24.227840      14.900268      -6.226865       1.000000
5701              36.585304     -25.895760      21.277765     -14.668025       1.000000
5702              38.988556     -33.611168      18.837515      -5.961948       1.000000
5703              32.698940     -25.644524      18.484098      -8.361650       1.000000
5704              29.515142     -25.379837      14.855753      -2.512787       1.000000
5705              28.760447     -23.315079      16.037933      -5.133717       1.000000
5706              37.594734     -30.464138      19.698748      -9.862035       1.000000
5707              24.862408     -20.115492      13.747192      -4.951863       1.000000
5708              30.815088     -26.767708      15.260386      -0.424412       1.000000
5709              33.749260     -24.892939      20.105408     -10.729716       1.000000
5710              26.765429     -22.762619      13.186557      -4.936199       1.000000
5711              30.813032     -25.648005      16.205093      -5.386822       1.000000
5712              41.454102     -36.835602      19.015230      -0.042650       1.000000
5713              12.482121      -9.459008       7.656158      -2.777359       1.000000
5714              26.312712     -18.290739      15.138756     -11.341326       1.000000
5715              25.405758     -21.928452      11.982184      -4.585063       1.000000
5716              23.852163     -19.797211      12.718220      -3.904228       1.000000
5717              30.978127     -26.066551      16.243519      -4.040702       1.000000
5718              29.078243     -23.521154      15.281381      -7.666744       1.000000
5719              35.423733     -28.865730      17.716053     -10.380360       1.000000
5720              31.497023     -27.656942      13.868862      -5.900051       1.000000
5721              30.039829     -25.201204      15.951414      -3.583721       1.000000
5722              21.402843     -16.145988      12.159287      -7.038500       1.000000
5723              24.859646     -19.970352      14.027129      -4.735686       1.000000
5724              16.874245     -13.245664       9.499446      -4.364979       1.000000
5725              18.037355     -13.451982      10.893230      -5.072266       1.000000
5726              19.171587     -13.467237      12.470063      -5.539024       1.000000
5727              19.275579     -16.053671       9.493913      -4.867571       1.000000
5728              32.899242     -25.856947      17.332130     -10.647804       1.000000
5729              32.427822     -24.665752      17.578035     -11.583483       1.000000
5730              31.225662     -26.093964      16.004673      -6.164208       1.000000
5731              38.894104     -32.234238      20.754654      -6.553592       1.000000
5732              38.896481     -32.366707      20.866692      -5.469329       1.000000
5733              36.982552     -29.336702      19.995016     -10.356948       1.000000
5734              29.331850     -24.006254      16.416529      -3.815082       1.000000
5735              25.918789     -16.755106      17.646357      -8.925028       1.000000
5736              34.719219     -27.076145      20.333376      -7.672045       1.000000
5737              37.585674     -31.801149      17.661648      -9.457066       1.000000
5738              30.076345     -25.732479      15.210450      -3.326907       1.000000
5739              37.293983     -30.293793      19.977373      -8.604176       1.000000
5740              39.584774     -30.928194      20.356327     -14.000749       1.000000
5741              29.770180     -26.881405      12.779599      -0.579267       1.000000
5742              33.756680     -28.753319      17.620029      -1.514801       1.000000
5743              27.430199     -21.381001      15.379663      -7.663853       1.000000
5744              40.728722     -34.180145      21.662525      -4.613188       1.000000
5745              30.935266     -25.559139      15.984943      -6.942812       1.000000
5746              31.542484     -27.722210      14.149117      -5.119550       1.000000
5747              44.354069     -37.692387      20.784637     -10.703559       1.000000
5748              22.948784     -19.445608      10.494115      -6.195846       1.000000
5749              21.865191     -19.513256       9.156743      -3.670616       1.000000
5750              30.246885     -23.369877      17.289221      -8.354985       1.000000
5751              34.338509     -26.818167      18.085438     -11.525452       1.000000
5752              43.962799     -37.980278      21.997892      -2.513765       1.000000
5753              19.064066     -15.803063      10.377665      -2.450689       1.000000
5754              30.106340     -23.015903      15.151835     -12.127728       1.000000
5755              15.999405     -12.852305       9.228791      -2.372477       1.000000
5756              37.047245     -30.741516      19.384798      -7.189384       1.000000
5757              27.412506     -19.693344      16.464170      -9.620229       1.000000
5758              19.415152     -14.651711      10.037050      -7.844303       1.000000
5759              34.946636     -27.484949      18.863468     -10.488786       1.000000
5760              39.444374     -33.816372      18.892687      -7.441648       1.000000
5761              32.736382     -23.920391      20.089966      -9.791771       1.000000
5762              20.433357     -13.678737      12.737061      -8.257212       1.000000
5763              34.034592     -30.709558      14.386629      -2.881199       1.000000
5764              34.728081     -24.452145      19.578714     -14.993536       1.000000
5765              20.239351     -16.042919      10.975504      -5.638652       1.000000
5766              37.550522     -29.188103      19.401497     -13.478811       1.000000
5767              20.521074     -17.139944      10.809148      -3.240241       1.000000
5768              30.119431     -26.507158      14.219275      -1.537172       1.000000
5769              22.734810     -16.955961      11.707309      -9.607594       1.000000
5770              31.040184     -24.925470      16.705070      -7.946988       1.000000
5771              22.256536     -17.012827      11.773849      -8.203272       1.000000
5772              18.705992     -15.273373       9.867343      -4.390187       1.000000
5773              26.404676     -20.168690      15.220546      -7.665893       1.000000
5774              44.477055     -38.059391      21.271286      -8.787691       1.000000
5775              31.851242     -25.920252      16.730642      -7.920087       1.000000
5776              50.691135     -37.523296      28.107704     -19.275642       1.000000
5777              32.940498     -24.629694      20.390308      -7.917696       1.000000
5778              50.013828     -45.401466      20.949957       1.090442       1.000000
5779              26.378687     -19.227905      16.599127      -7.112791       1.000000
5780              22.573521     -19.002155      11.834192      -2.904109       1.000000
5781              31.965437     -24.748768      17.374210     -10.364573       1.000000
5782              29.024019     -26.565367      11.573865       1.649449       1.000000
5783              32.281021     -28.201778      15.564509      -2.114251       1.000000
5784              28.624039     -20.731136      14.716112     -13.152627       1.000000
5785              41.396648     -36.274055      19.364990      -4.782541       1.000000
5786              29.250319     -21.311380      15.886223     -12.207953       1.000000
5787              30.533655     -25.386112      16.482637      -4.021443       1.000000
5788              40.873898     -31.580566      23.176786     -11.669618       1.000000
5789              34.530022     -28.608042      16.859661      -9.468586       1.000000
5790              24.573591     -21.804712      11.061191      -2.462919       1.000000
5791              26.321177     -22.434053      13.182837      -3.966165       1.000000
5792              38.381336     -34.397732      15.724532      -6.531611       1.000000
5793              46.422741     -37.266148      25.089773     -11.696524       1.000000
5794              28.494272     -24.676830      14.210510      -1.019313       1.000000
5795              32.390400     -27.647282      15.895613      -5.665264       1.000000
5796              34.891716     -28.611115      18.962507      -6.265713       1.000000
5797              39.733105     -33.924755      20.149137      -4.673648       1.000000
5798              31.502295     -25.081589      17.975105      -6.340662       1.000000
5799              25.709679     -20.506050      14.263962      -6.085136       1.000000
5800              26.172239     -24.158175      10.060914       0.383141       1.000000
5801              29.972322     -23.508137      15.778474      -9.836023       1.000000
5802              30.764334     -20.942778      17.133696     -14.638331       1.000000
5803              35.177673     -27.660355      19.312946      -9.969131       1.000000
5804              20.657410     -14.054619      13.728650      -6.381254       1.000000
5805              27.990503     -23.813225      13.696547      -5.366859       1.000000
5806              29.042013     -19.709784      18.366705     -10.845603       1.000000
5807              35.161869     -30.107986      17.413588      -5.160729       1.000000
5808              31.564680     -22.608414      19.286051     -10.641283       1.000000
5809              31.836458     -27.274540      14.582611      -7.550299       1.000000
5810              29.122021     -19.424223      17.417498     -12.939182       1.000000
5811              36.981583     -28.742056      21.658560      -8.511086       1.000000
5812              31.422007     -25.367216      17.864714      -4.969788       1.000000
5813              32.012760     -25.635311      18.868990      -3.407177       1.000000
5814              25.830912     -20.219975      12.338707     -10.302669       1.000000
5815              21.239912     -14.171244      13.678054      -7.951135       1.000000
5816              33.133411     -27.607445      16.400866      -8.164774       1.000000
5817              33.625957     -26.481972      19.919668      -5.711133       1.000000
5818              44.036217     -35.344353      24.852768      -8.503239       1.000000
5819              30.952726     -22.413265      20.213806      -6.864320       1.000000
5820              34.544025     -25.487114      21.105886      -9.911528       1.000000
5821              31.072262     -24.043240      15.944359     -11.540604       1.000000
5822              35.213207     -27.693987      21.112720      -5.221690       1.000000
5823              25.181433     -21.181030      13.176500      -3.442146       1.000000
5824              27.693525     -23.149208      14.526939      -4.473652       1.000000
5825              30.801035     -26.406666      15.730668      -1.984404       1.000000
5826              32.070919     -27.917263      15.195403      -4.274338       1.000000
5827              38.772770     -34.387348      17.113392      -5.288655       1.000000
5828              33.757248     -25.663805      18.203674     -12.228950       1.000000
5829              29.392866     -21.705090      16.970213     -10.239219       1.000000
5830              30.695997     -25.689436      16.076059      -4.884406       1.000000
5831              40.784039     -32.902851      22.607471      -8.345190       1.000000
5832              33.775639     -27.537626      19.025591      -4.527659       1.000000
5833              33.766846     -31.779465      10.904643       3.369596       1.000000
5834              33.446945     -27.975346      17.340586      -5.948309       1.000000
5835              34.954697     -28.355844      16.463470     -12.113256       1.000000
5836              29.131741     -21.474541      17.493847      -9.025946       1.000000
5837              39.031097     -32.361671      20.449459      -7.613696       1.000000
5838              36.012749     -31.554157      13.522359     -10.881128       1.000000
5839              33.596294     -28.516182      17.113497      -4.760943       1.000000
5840              21.852749     -17.764673      12.190761      -3.653000       1.000000
5841              36.072628     -28.172167      18.558331     -12.773100       1.000000
5842              29.186703     -24.140713      15.688643      -4.791259       1.000000
5843              28.248217     -25.019566      12.428404      -4.185442       1.000000
5844              26.560818     -21.369690      14.255561      -6.752214       1.000000
5845              23.250128     -18.581444      12.065162      -7.051971       1.000000
5846              27.311405     -21.879034      15.411476      -5.450427       1.000000
5847              31.501173     -22.580883      19.147266     -10.761495       1.000000
5848              44.217300     -36.311943      25.039297      -3.105819       1.000000
5849              40.244686     -31.588144      21.951647     -11.830014       1.000000
5850              43.200352     -37.299744      20.006334      -8.645589       1.000000
5851              44.990795     -38.607609      21.556379      -8.303421       1.000000
5852              37.966625     -29.423746      22.108105      -9.324142       1.000000
5853              28.651167     -24.625677      13.836877      -4.796484       1.000000
5854              16.654156     -12.181653      10.059852      -5.269501       1.000000
5855              24.843790     -21.357424      12.062053      -3.947306       1.000000
5856              37.272888     -33.808743      15.664681       0.924543       1.000000
5857              32.791981     -24.920706      19.026035      -9.606374       1.000000
5858              29.623783     -26.175331      13.351815      -3.761599       1.000000
5859              33.446632     -24.971518      18.503773     -12.357626       1.000000
5860              30.379341     -26.548120      13.350537      -6.313868       1.000000
5861              35.958588     -26.372116      21.951229     -10.755239       1.000000
5862              28.241388     -24.037518      14.053652      -4.718965       1.000000
5863              26.578598     -20.391014      14.719684      -8.599962       1.000000
5864              29.670082     -24.592476      13.612332      -9.498857       1.000000
5865              28.758093     -24.971855      13.292717      -5.170882       1.000000
5866              39.197235     -35.758549      16.043827      -0.587365       1.000000
5867              32.503059     -26.110336      18.184151      -6.635962       1.000000
5868              26.208792     -19.676517      13.977501     -10.215912       1.000000
5869              37.531704     -30.350210      20.299309      -8.685125       1.000000
5870              15.481675     -10.982667       9.347167      -5.629721       1.000000
5871              38.257301     -32.137005      19.943794      -5.751449       1.000000
5872              26.214951     -20.723213      14.227739      -7.439320       1.000000
5873              27.096865     -20.794260      15.152582      -8.499298       1.000000
5874              33.473160     -28.619686      14.825925      -9.030947       1.000000
5875              33.526699     -27.662521      18.017286      -5.848232       1.000000
5876              30.343996     -26.315489      14.159701      -5.268396       1.000000
5877              36.834209     -32.930847      16.311489      -2.500714       1.000000
5878              31.353722     -22.825821      19.245935      -9.572448       1.000000
5879              39.406544     -32.976280      21.025267      -4.835170       1.000000
5880              36.272045     -33.198318      14.612000       0.149236       1.000000
5881              27.748915     -22.700043      15.025518      -5.379980       1.000000
5882              17.829779     -14.180045      10.099165      -3.851516       1.000000
5883              36.271400     -29.264502      20.205191      -7.138188       1.000000
5884              24.370026     -16.686602      13.672529     -11.336553       1.000000
5885              26.041105     -20.723804      15.098401      -4.549879       1.000000
