#time     probe_coordinates
489       [32.14083, 37.193893, 40.963593]                            
490       [32.567314, 37.43834, 40.358463]                            
491       [32.35748, 37.073402, 40.885384]                            
492       [32.534958, 37.330658, 40.37748]                            
493       [32.42362, 37.389565, 40.459175]                            
494       [32.128628, 37.32404, 40.375305]                            
495       [32.221447, 37.2855, 40.494343]                             
496       [32.582146, 37.58268, 40.350853]                            
497       [32.696068, 37.329346, 40.161877]                           
498       [32.31172, 37.226997, 40.91777]                             
499       [32.31793, 37.163082, 40.884666]                            
500       [32.26823, 37.288162, 40.705315]                            
501       [32.129154, 37.429626, 40.673183]                           
502       [32.46482, 37.46813, 40.799168]                             
503       [32.715626, 37.560738, 40.4213]                             
504       [32.790775, 37.87815, 40.361473]                            
505       [32.438824, 37.58486, 40.62098]                             
506       [32.268993, 37.504936, 40.746693]                           
507       [32.58703, 37.429424, 40.643215]                            
508       [32.406967, 37.745525, 40.757412]                           
509       [32.38766, 37.553215, 40.38305]                             
510       [32.534367, 37.478985, 40.707085]                           
511       [32.494804, 37.82492, 40.41343]                             
512       [32.66887, 37.61686, 40.711662]                             
513       [32.635357, 37.50131, 40.68317]                             
514       [32.6961, 37.699978, 40.655205]                             
515       [32.625717, 37.588943, 40.64457]                            
516       [32.58345, 37.63877, 40.368988]                             
517       [32.633564, 37.503487, 40.67852]                            
518       [32.633286, 37.453987, 40.624146]                           
519       [32.517338, 37.63393, 40.470833]                            
520       [32.680046, 37.709293, 40.610565]                           
521       [32.78808, 37.54177, 40.898476]                             
522       [32.692963, 37.436615, 40.8366]                             
523       [32.79061, 37.372284, 40.785732]                            
524       [32.443367, 37.478207, 40.777664]                           
525       [32.719597, 37.491337, 40.59172]                            
526       [32.75303, 37.423603, 40.611473]                            
527       [32.52477, 37.538704, 40.51329]                             
528       [32.342274, 37.465237, 40.504036]                           
529       [32.57171, 37.30757, 40.535484]                             
530       [32.53949, 37.25055, 40.455635]                             
531       [32.950634, 37.39, 40.88238]                                
532       [32.67305, 37.63356, 40.558968]                             
533       [32.714024, 37.47717, 40.559696]                            
534       [32.651882, 37.514217, 40.461983]                           
535       [32.465828, 37.161148, 40.91902]                            
536       [32.63466, 37.389786, 40.685608]                            
537       [32.430626, 37.39757, 40.540398]                            
538       [32.39863, 37.445614, 40.70884]                             
539       [32.63971, 37.42944, 40.578594]                             
540       [32.542942, 37.29886, 40.96775]                             
541       [32.44648, 37.43541, 40.645798]                             
542       [32.399513, 37.404037, 40.624573]                           
543       [32.49262, 37.547318, 40.54724]                             
544       [32.39507, 37.489063, 40.55881]                             
545       [32.63487, 37.46864, 40.383236]                             
546       [32.47653, 37.34605, 40.501724]                             
547       [32.544033, 37.372856, 40.29842]                            
548       [32.67405, 37.552948, 40.567272]                            
549       [32.496006, 37.44162, 40.689392]                            
550       [32.68384, 37.44838, 40.570038]                             
551       [32.40747, 37.249794, 40.496822]                            
552       [32.436417, 37.522858, 40.675117]                           
553       [32.50902, 37.45056, 40.496742]                             
554       [32.538696, 37.493065, 40.945076]                           
555       [32.65229, 37.503693, 40.68866]                             
556       [32.315033, 37.30401, 40.709793]                            
557       [32.389145, 37.468414, 40.60648]                            
558       [32.255886, 37.1783, 40.76538]                              
559       [32.599304, 37.48197, 40.388657]                            
560       [32.46026, 37.31739, 40.87553]                              
561       [32.39984, 37.49254, 40.692192]                             
