@    title "Efield_Projection"
@    xaxis  label "Time (ps)"
@    yaxis  label "Alignment_percentage"
#time             Angle           Alignment%
@type xy
2563              45.545943      70.033712
2564              63.560360      44.525473
2565              54.338953      58.298885
2566              63.717000      44.280514
2567              39.083098      77.623245
2568              41.885718      74.447804
2569              45.186192      70.480526
2570              60.649784      49.014653
2571              60.398853      49.395933
2572              61.264039      48.077386
2573              76.047693      24.111414
2574              39.449560      77.218416
2575              23.511559      91.697953
2576              49.903336      64.407911
2577              59.914821      50.128692
2578              42.151927      74.136810
2579              47.084469      68.091948
2580              48.142845      66.727576
2581              57.651907      53.506155
2582              61.589133      47.579095
2583              44.447660      71.389041
2584              51.333123      62.479134
2585              46.358548      69.014338
2586              63.518690      44.590582
2587              55.312193      56.910463
2588              69.857984      34.434828
2589              50.745060      63.277212
2590              33.657081      83.236959
2591              68.374414      36.853976
2592              37.859181      78.952148
2593              32.312054      84.514946
2594              26.768808      89.283122
2595              32.070827      84.739236
2596              59.058557      51.416178
2597              47.976406      66.943651
2598              37.152473      79.703117
2599              52.508729      60.864050
2600              57.149560      54.244793
2601              59.161465      51.262053
2602              51.249848      62.592548
2603              35.379367      81.533631
2604              55.962094      55.974126
2605              49.792434      64.555854
2606              25.179587      90.497885
2607              53.124431      60.007923
2608              38.241039      78.541362
2609              50.649520      63.406235
2610              41.702459      74.660962
2611              42.917167      73.233890
2612              73.832250      27.845056
2613              54.973767      57.395142
2614              36.512647      80.372553
2615              34.457289      82.454823
2616              33.472063      83.415488
2617              60.202922      49.692973
2618              68.310494      36.957657
2619              64.380528      43.239221
2620              65.373092      41.670774
2621              49.302882      65.206032
2622              61.785480      47.277412
2623              49.143505      65.416672
2624              50.561584      63.524840
2625              40.852371      75.639737
2626              47.477581      67.587861
2627              24.983619      90.642860
2628              37.173927      79.680487
2629              47.823356      67.141855
2630              41.802925      74.544187
2631              47.651307      67.364083
2632              58.469856      52.294705
2633              52.643645      60.677064
2634              38.368702      78.403265
2635              45.244004      70.408900
2636              69.817791      34.500677
2637              51.724842      61.943872
2638              46.523123      68.806174
2639              53.203115      59.898007
2640              25.824294      90.013418
2641              58.926277      51.614057
2642              31.284952      85.459504
2643              41.780285      74.570542
2644              52.017591      61.541940
2645              46.791860      68.465066
2646              23.068974      92.003370
2647              54.806776      57.633573
2648              54.123179      58.604460
2649              57.862310      53.195577
2650              41.324296      75.098410
2651              55.573500      56.534861
2652              40.619427      75.905046
2653              59.105041      51.346572
2654              58.795784      51.808990
2655              70.534013      33.324721
2656              56.274217      55.521880
2657              63.494517      44.628355
2658              69.838617      34.466561
2659              92.956617      -5.157978
2660              37.552362      79.279657
2661              41.109266      75.345702
2662              51.570338      62.155349
2663              41.725570      74.634127
2664              65.744930      41.079959
2665              66.244645      40.283219
2666              50.871475      63.106201
2667              29.724250      86.842174
2668              39.910436      76.704817
2669              50.570568      63.512736
2670              55.333056      56.880495
2671              45.443416      70.161336
2672              34.649896      82.264138
2673              60.376574      49.429732
2674              67.245426      38.678464
2675              63.833556      44.098037
2676              35.178793      81.735818
2677              70.564764      33.274116
2678              45.556951      70.020006
2679              74.508714      26.709182
2680              52.830010      60.418180
2681              41.562947      74.822739
2682              50.737457      63.287484
2683              31.487391      85.275517
2684              54.430075      58.169610
2685              54.943226      57.438778
2686              43.363576      72.701125
2687              42.679817      73.515351
2688              33.107515      83.764715
2689              76.951680      22.577272
2690              58.920918      51.622073
2691              55.341427      56.868495
2692              45.342576      70.286644
2693              56.200907      55.628238
2694              53.866309      58.967135
2695              55.514543      56.619698
2696              56.856465      54.673832
2697              40.810679      75.687324
2698              81.564653      14.669328
2699              67.315316      38.565946
2700              46.505468      68.828539
2701              45.048601      70.650670
2702              63.881728      44.022547
2703              42.842161      73.322973
2704              28.315223      88.035144
2705              44.644762      71.147728
2706              47.465704      67.603139
2707              52.330308      61.110844
2708              37.064475      79.795780
2709              44.627686      71.168679
2710              53.866732      58.966548
2711              56.179279      55.659602
2712              55.926719      56.025281
2713              57.423155      53.843028
2714              41.945939      74.377583
2715              25.083147      90.569345
2716              33.246091      83.632350
2717              64.129485      43.633881
2718              54.899538      57.501186
2719              30.401006      86.250459
2720              45.941242      69.539565
2721              40.942543      75.536713
2722              12.046422      97.797888
2723              25.002638      90.628835
2724              31.123409      85.605598
2725              32.926729      83.936637
2726              31.747774      85.037265
2727              56.935128      54.558822
2728              21.311880      93.161588
2729              44.322266      71.542119
2730              58.087280      52.862682
2731              48.953856      65.666670
2732              58.972964      51.544248
2733              51.566104      62.161139
2734              65.495442      41.476563
2735              47.279138      67.842726
2736              58.674902      51.989341
2737              47.476807      67.588860
2738              54.945921      57.434939
2739              60.851777      48.707064
2740              53.297628      59.765847
2741              86.830740       5.528580
2742              43.353518      72.713173
2743              75.877820      24.399046
2744              48.420299      66.366123
2745              42.162286      74.124656
2746              70.680991      33.082748
2747              48.264731      66.569003
2748              36.166671      80.730362
2749              42.278575      73.988269
2750              21.715316      92.903367
2751              43.823823      72.147236
2752              30.101105      86.514167
2753              22.403723      92.452130
2754              37.919921      78.887059
2755              49.347010      65.147612
2756              26.583282      89.428502
2757              40.298486      76.268543
2758              60.162261      49.754549
2759              49.659109      64.733402
2760              41.850509      74.488810
2761              47.663764      67.348006
2762              66.267853      40.246150
2763              48.802285      65.865948
2764              73.052168      29.150079
2765              53.139107      59.987414
2766              52.628993      60.697388
2767              42.375916      73.873878
2768              50.799384      63.203768
2769              48.688819      66.014825
2770              54.952078      57.426126
2771              58.207671      52.684205
2772              67.354377      38.503038
2773              61.059981      48.389381
2774              47.106447      68.063844
2775              51.655450      62.038904
2776              32.494301      84.344490
2777              48.572013      66.167823
2778              45.721269      69.814963
2779              47.425926      67.654289
2780              49.986012      64.297464
2781              55.755568      56.272458
2782              62.137566      46.735023
2783              54.995759      57.363699
2784              55.392229      56.795543
2785              55.939041      56.007459
2786              35.364725      81.548435
2787              28.989212      87.471093
2788              37.092565      79.766216
2789              53.399147      59.623673
2790              36.074958      80.824732
2791              49.505130      64.937994
2792              47.187118      67.960629
2793              49.212354      65.325738
2794              62.201924      46.635695
2795              49.002068      65.603188
2796              50.345861      63.815168
2797              54.896733      57.505190
2798              34.069836      82.835536
2799              63.295407      44.939061
2800              47.775790      67.203359
2801              42.950794      73.193914
2802              61.628225      47.519085
2803              52.265709      61.200060
2804              34.949656      81.965576
2805              46.699534      68.582423
2806              60.604734      49.083179
2807              32.835857      84.022736
2808              59.941589      50.088269
2809              64.134912      43.625355
2810              53.286778      59.781021
2811              35.068816      81.846243
2812              44.783236      70.977685
2813              51.861519      61.756424
2814              35.643895      81.265468
2815              63.905056      43.985991
2816              40.853770      75.638157
2817              45.436994      70.169313
2818              44.042431      71.882503
2819              31.017348      85.701106
2820              53.122912      60.010035
2821              64.934226      42.365834
2822              49.614939      64.792127
2823              53.679776      59.229761
2824              60.894699      48.641614
2825              47.268599      67.856209
2826              34.372005      82.538942
2827              50.358009      63.798848
2828              22.737924      92.228268
2829              55.718081      56.326537
2830              31.178871      85.555538
2831              45.273664      70.372140
2832              35.087808      81.827204
2833              57.551482      53.654152
2834              28.140590      88.179302
2835              36.977247      79.887436
2836              28.337786      88.016445
2837              38.796029      77.938134
2838              37.378807      79.463922
2839              71.191793      32.240138
2840              49.439855      65.024591
2841              59.057267      51.418106
2842              71.144745      32.317852
2843              60.221956      49.664149
2844              57.085857      54.338175
2845              50.947960      63.002600
2846              55.984313      55.941995
2847              66.008217      40.660567
2848              44.040840      71.884444
2849              51.667550      62.022345
2850              39.848438      76.774219
2851              24.928223      90.683652
2852              51.134684      62.749175
2853              35.134317      81.780513
2854              50.665757      63.384320
2855              74.781365      26.250303
2856              51.248885      62.593869
2857              47.565619      67.474534
2858              51.653090      62.042127
2859              54.271752      58.394151
2860              39.844457      76.778656
2861              47.799223      67.173060
2862              52.513335      60.857690
2863              59.249835      51.129550
2864              50.781053      63.228555
2865              50.836925      63.152972
2866              28.809643      87.622551
2867              44.187150      71.706685
2868              70.598532      33.218532
2869              64.523868      43.013506
2870              53.968444      58.823065
2871              37.658578      79.166548
2872              64.803358      42.572632
2873              39.748966      76.885338
2874              19.935507      94.007696
2875              58.815741      51.779217
2876              64.804001      42.571611
2877              52.593713      60.746299
2878              33.868676      83.031709
2879              27.610767      88.611656
2880              40.545481      75.989018
2881              38.985594      77.730410
2882              47.680075      67.326967
2883              28.547062      87.842497
2884              52.898115      60.323427
2885               0.959404      99.985972
2886              30.921083      85.787594
2887              26.994470      89.105041
2888              37.105253      79.752867
2889              34.110422      82.795834
2890              20.023233      93.955377
2891              31.210164      85.527233
2892              16.785177      95.739424
2893              37.476097      79.360710
2894              43.206770      72.888767
2895              16.152187      96.052614
2896              44.795611      70.962468
2897              47.090788      68.083859
2898              52.556976      60.797227
2899              41.158212      75.289518
2900              19.714590      94.138469
2901              38.902221      77.821882
2902              29.572846      86.972900
2903              30.242541      86.390117
2904              72.773519      29.614958
2905              63.126578      45.202107
2906              50.644375      63.413179
2907              65.221634      41.910930
2908              75.696164      24.706383
2909              35.895332      81.008930
2910              56.754079      54.823370
2911              39.851663      76.770603
2912              45.159598      70.513433
2913              47.635603      67.384350
2914              52.181793      61.315815
2915              48.182815      66.675594
2916              52.652199      60.665187
2917              39.278149      77.408173
2918              69.221743      35.475219
2919              48.172774      66.688659
2920              33.864993      83.035279
2921              49.324720      65.177127
2922              63.379792      44.807438
2923              41.857746      74.480386
2924              69.738244      34.630955
2925              69.724898      34.652800
2926              43.005964      73.128273
2927              66.575475      39.754070
2928              24.099575      91.283730
2929              30.573583      86.097663
2930              48.458235      66.316596
2931              39.809723      76.817487
2932              70.975139      32.597842
2933              46.274593      69.120298
2934              46.109906      69.327720
2935              70.035228      34.144237
2936              63.253342      45.004637
2937              32.312488      84.514541
2938              47.217086      67.922253
2939              18.032293      95.088214
2940              12.166204      97.754021
2941              36.969746      79.895310
2942              28.239646      88.097624
2943              58.116081      52.820004
2944              45.230873      70.425174
2945              70.449669      33.463483
2946              37.269881      79.579199
2947              46.665329      68.625872
2948              37.375054      79.467892
2949              46.182256      69.236664
2950              56.245555      55.563474
2951              57.749847      53.361681
2952              56.725192      54.865532
2953              39.811073      76.815980
2954              41.476188      74.923104
2955              44.479800      71.349754
2956              48.924429      65.705380
2957              39.362393      77.315001
2958              40.124656      76.464418
2959              44.261561      71.616105
2960              25.438693      90.304535
2961              48.976362      65.637025
2962              23.950796      91.389436
2963              23.034332      92.027058
2964              12.137472      97.764591
2965              34.354065      82.556615
2966              29.535479      87.005067
2967              27.698362      88.540693
2968              28.559973      87.831710
2969              56.777319      54.789443
2970              13.271068      97.329488
2971              34.325290      82.584949
2972              18.821142      94.653029
2973              31.214645      85.523190
2974              56.123857      55.739941
2975              45.043230      70.657311
2976              42.772581      73.405495
2977              39.791722      76.837601
2978              26.824614      89.239195
2979              32.690315      84.160198
2980              33.522618      83.366786
2981              14.588721      96.775879
2982              38.930958      77.790361
2983              10.928542      98.186436
2984              25.176095      90.500470
2985              18.203863      94.995104
2986               8.076838      99.008044
2987              17.315338      95.468107
2988              47.755518      67.229559
2989              32.894830      83.966896
2990              18.255118      94.967116
2991              33.428774      83.457127
2992              56.861853      54.665957
2993              38.612467      78.138472
2994              47.618897      67.405884
2995              38.316994      78.459251
2996              54.979635      57.386755
2997              51.979262      61.594668
2998              56.743727      54.838482
2999              50.665930      63.384091
3000              69.931388      34.314517
3001              33.896083      83.005050
3002              43.762944      72.220767
3003              35.922368      80.981265
3004              26.483058      89.506621
3005              65.871185      40.878948
3006              25.139390      90.527694
3007              41.903225      74.427402
3008              55.381067      56.811560
3009              56.436703      55.285790
3010              54.505751      58.062120
3011              47.175762      67.975162
3012              65.912470      40.813179
3013              51.974363      61.601403
3014              48.549025      66.197891
3015              27.485273      88.712945
3016              65.347351      41.711610
3017              66.448388      39.957502
3018              41.785215      74.564796
3019              23.574630      91.653995
3020              49.309233      65.197634
3021              48.758626      65.923269
3022              27.690346      88.547194
3023              46.026165      69.432974
3024              47.801957      67.169517
3025              64.096860      43.685095
3026              46.579233      68.735091
3027              63.358602      44.840507
3028              35.468601      81.443363
3029              40.288669      76.279631
3030              67.211051      38.733775
3031              54.802464      57.639719
3032              58.259994      52.606562
3033              53.359065      59.679831
3034              42.316472      73.943759
3035              32.598516      84.246643
3036              41.034779      75.431117
3037              50.901365      63.065723
3038              37.168761      79.685943
3039              34.019589      82.884635
3040              45.752275      69.776201
3041              30.614715      86.061125
3042              62.179229      46.670725
3043              42.002109      74.312019
3044              57.586958      53.601897
3045              53.008127      60.170166
3046              60.897175      48.637847
3047              53.624532      59.307423
3048              49.234610      65.296325
3049              52.992203      60.192372
3050              57.493491      53.739543
3051              54.390943      58.225154
3052              37.556687      79.275058
3053              59.022759      51.469739
3054              31.631549      85.143834
3055              45.601926      69.963942
3056              56.356563      55.402293
3057              58.463782      52.303741
3058              42.492241      73.736881
3059              52.220855      61.261930
3060              57.555310      53.648514
3061              35.493018      81.418625
3062              49.627334      64.775660
3063              70.546422      33.304299
3064              52.423842      60.981552
3065              40.708753      75.803467
3066              48.781258      65.893555
3067              51.035556      62.883799
3068              47.787254      67.188545
3069              55.418312      56.758061
3070              53.533565      59.435180
3071              47.639694      67.379057
3072              61.071989      48.371027
3073              47.746277      67.241496
3074              42.108587      74.187536
3075              53.199204      59.903467
3076              51.199787      62.660665
3077              45.494188      70.098162
3078              66.090259      40.529711
3079              53.884011      58.942188
3080              28.969983      87.487364
3081              49.135820      65.426815
3082              53.193092      59.912024
3083              44.660583      71.128318
3084              53.879915      58.947959
3085              58.464179      52.303158
3086              39.817569      76.808721
3087              64.569455      42.941662
3088              56.993439      54.473510
3089              39.015234      77.697858
3090              36.427914      80.460463
3091              25.408401      90.327226
3092              46.007688      69.456181
3093              38.103375      78.689862
3094              67.869594      37.671597
3095              35.378707      81.534322
3096              43.865748      72.096549
3097              50.581135      63.498505
3098              71.028967      32.509006
3099              46.914085      68.309434
3100              56.777458      54.789248
3101              54.450913      58.140019
3102              58.493925      52.258902
3103              48.705321      65.993182
3104              53.345967      59.698177
3105              51.103641      62.791357
3106              50.332721      63.832822
3107              53.963165      58.830528
3108              50.440596      63.687798
3109              27.646373      88.582829
3110              28.231886      88.104027
3111              52.109268      61.415761
3112              39.864158      76.756618
3113              57.743991      53.370321
3114              49.477407      64.974790
3115              48.126510      66.748816
3116              34.169782      82.737699
3117              55.955607      55.983505
3118              64.533328      42.998605
3119              54.515720      58.047947
3120              56.133980      55.725283
3121              45.545761      70.033930
3122              41.217140      75.221778
3123              53.011791      60.165066
3124              38.335167      78.439580
3125              51.728897      61.938321
3126              47.846734      67.111610
3127              33.628750      83.264355
3128              51.342176      62.466798
3129              54.637440      57.874838
3130              45.713751      69.824360
3131              55.547454      56.572339
3132              66.191091      40.368765
3133              53.728276      59.161533
3134              41.097801      75.358857
3135              47.047638      68.139001
3136              43.678978      72.322062
3137              49.226069      65.307608
3138              55.758968      56.267557
3139              47.369527      67.726735
3140              53.531811      59.437638
3141              56.602161      55.044926
3142              42.856619      73.305812
3143              54.882823      57.525054
3144              30.072725      86.539003
3145              68.356834      36.882491
3146              45.860484      69.640791
3147              49.278022      65.238914
3148              52.613332      60.719098
3149              56.732888      54.854303
3150              49.866785      64.456699
3151              41.395628      75.016144
3152              60.301272      49.543933
3153              49.290151      65.222874
3154              48.906845      65.728517
3155              42.157987      74.129693
3156              47.043359      68.144472
3157              54.786786      57.662080
3158              52.925523      60.285263
3159              35.694544      81.213914
3160              57.550466      53.655656
3161              44.378087      71.474028
3162              63.914060      43.971878
3163              59.014262      51.482464
3164              58.939892      51.593696
3165              54.120852      58.607743
3166              45.863896      69.636521
3167              33.251211      83.627452
3168              52.821143      60.430518
3169              53.577589      59.373366
3170              59.075442      51.390899
3171              64.237301      43.464490
3172              50.680874      63.363913
3173              68.880004      36.032240
3174              46.174077      69.246977
3175              45.094406      70.594076
3176              42.403113      73.841877
3177              33.683932      83.210950
3178              33.965958      82.936972
3179              54.223792      58.462088
3180              49.265444      65.255562
3181              34.672468      82.241742
3182              60.525376      49.203793
3183              45.027596      70.676603
3184              61.075062      48.366349
3185              45.073751      70.619602
3186              50.006355      64.270252
3187              56.743956      54.838150
3188              77.898383      20.964613
3189              48.003491      66.908527
3190              17.902876      95.157879
3191              28.644144      87.761383
3192              41.446551      74.957350
3193              61.124645      48.290582
3194              40.529297      76.007364
3195              52.981545      60.207221
3196              56.875045      54.646681
3197              30.060714      86.549512
3198              33.224376      83.653130
3199              37.311396      79.535281
3200              39.343634      77.335759
3201              46.831917      68.414096
3202              44.975132      70.741365
3203              56.224395      55.594175
3204              50.818133      63.178406
3205              61.015212      48.457749
3206              46.693579      68.589989
3207              62.731107      45.816712
3208              39.930127      76.682775
3209              29.937248      86.657253
3210              41.105324      75.350234
3211              36.438731      80.449247
3212              62.852890      45.627663
3213              60.310153      49.530474
3214              43.131091      72.979137
3215              39.455380      77.211966
3216              56.079570      55.804104
3217              57.478255      53.761967
3218              48.460471      66.313665
3219              73.673880      28.110432
3220              41.837081      74.504453
3221              60.576134      49.126668
3222              55.454503      56.706053
3223              50.313579      63.858525
3224              62.085721      46.815006
3225              47.179138      67.970847
3226              48.899585      65.738066
3227              56.880726      54.638371
3228              57.599761      53.583038
3229              45.461559      70.138755
3230              77.717366      21.273427
3231              53.782464      59.085255
3232              54.083424      58.660666
3233              52.473711      60.912541
3234              46.705014      68.575459
3235              41.435163      74.970495
3236              38.461522      78.302604
3237              48.581258      66.155715
3238              60.681777      48.965978
3239              40.860076      75.630956
3240              55.398802      56.786089
3241              50.671109      63.377098
3242              51.035371      62.884043
3243              44.432950      71.407015
3244              61.548595      47.641327
3245              44.460617      71.373203
3246              18.402010      94.886478
3247              41.103054      75.352830
3248              49.873726      64.447440
3249              39.610897      77.039205
3250              43.148776      72.958042
3251              56.103313      55.769719
3252              46.315744      69.068375
3253              55.560221      56.553975
3254              41.600057      74.779744
3255              78.785495      19.448268
3256              55.989149      55.934979
3257              58.796159      51.808430
3258              54.576800      57.961115
3259              48.356447      66.449448
3260              40.225866      76.350460
3261              64.626999      42.850949
3262              53.081659      60.067622
3263              38.817494      77.914666
3264              50.954104      62.994269
3265              58.572874      52.141372
3266              55.843242      56.145899
3267              45.483978      70.110865
3268              56.750461      54.828647
3269              53.863078      58.971697
3270              54.436074      58.161085
3271              61.376047      47.905884
3272              37.241517      79.609168
3273              47.056820      68.127279
3274              53.396071      59.627979
3275              60.426865      49.353411
3276              71.787154      31.254792
3277              53.636247      59.290957
3278              26.671588      89.359407
3279              28.319585      88.031522
3280              35.827120      81.078680
3281              47.752783      67.233090
3282              47.082315      68.094690
3283              49.867576      64.455646
3284              29.844159      86.738221
3285              53.371496      59.662414
3286              58.332585      52.498766
3287              65.713201      41.130433
3288              43.223368      72.868940
3289              28.458214      87.916488
3290              38.447969      78.317321
3291              47.935206      66.997052
3292              77.828690      21.083537
3293              31.987715      84.816176
3294              28.604537      87.794495
3295              51.378029      62.417929
3296              41.659597      74.710699
3297              37.762448      79.055647
3298              46.005813      69.458537
3299              51.788527      61.856584
3300              60.123067      49.813880
3301              43.576164      72.445884
3302              34.665606      82.248563
3303              39.488435      77.175299
3304              25.922876      89.938335
3305              50.749012      63.271866
3306              37.850232      78.961748
3307              42.743386      73.440084
3308              48.748802      65.936155
3309              60.476370      49.278239
3310              45.394702      70.221891
3311              54.233422      58.448448
3312              53.461293      59.536580
3313              62.710928      45.848005
3314              51.764988      61.888843
3315              56.393466      55.348655
3316              45.221964      70.436218
3317              48.563121      66.179455
3318              50.794783      63.209988
3319              40.169080      76.414421
3320              51.810395      61.826592
3321              46.097010      69.343944
3322              61.512866      47.696136
3323              52.314994      61.131983
3324              50.041718      64.222979
3325              41.819717      74.524654
3326              52.516364      60.853480
3327              51.064494      62.844519
3328              60.101719      49.846175
3329              43.274901      72.807314
3330              61.900525      47.100379
3331              52.204966      61.283852
3332              34.653211      82.260866
3333              59.687021      50.472315
3334              40.637238      75.884819
3335              53.201596      59.900136
3336              46.450665      68.897891
3337              36.631281      80.249179
3338              18.108558      95.046925
3339              43.758692      72.225899
3340              52.968074      60.225986
3341              64.824033      42.539970
3342              39.103293      77.601012
3343              44.399504      71.447870
3344              34.717562      82.196951
3345              54.532428      58.024214
3346              30.400109      86.251273
3347              53.153981      59.966649
3348              53.865767      58.967898
3349              48.913977      65.719137
3350              41.356212      75.061619
3351              46.911714      68.312444
3352              62.735352      45.810117
3353              48.468683      66.302938
3354              56.763654      54.809379
3355              39.913518      76.701374
3356              55.728934      56.310894
3357              49.746790      64.616662
3358              53.242908      59.842391
3359              47.890832      67.054529
3360              45.346172      70.282166
3361              61.155319      48.243689
3362              66.619186      39.684053
3363              65.771735      41.037289
3364              71.035137      32.498823
3365              52.735261      60.549875
3366              62.728152      45.821281
3367              76.348724      23.601185
3368              58.605058      52.093438
3369              64.463416      43.108729
3370              61.648171      47.488455
3371              51.444566      62.327157
3372              52.921379      60.291037
3373              64.835463      42.521922
3374              57.019005      54.436077
3375              47.440264      67.635858
3376              56.440928      55.279636
3377              63.758630      44.215358
3378              53.672155      59.240471
3379              48.780309      65.894813
3380              52.147503      61.363076
3381              59.491600      50.766475
3382              48.781785      65.892863
3383              48.394627      66.399641
3384              59.102366      51.350591
3385              76.337044      23.620995
3386              75.344638      25.300419
3387              67.970533      37.508337
3388              55.212870      57.052914
3389              60.076016      49.885059
3390              48.264873      66.568796
3391              57.066556      54.366447
3392              40.962416      75.513960
3393              40.180001      76.402138
3394              38.796808      77.937291
3395              55.459964      56.698185
3396              42.026687      74.283304
3397              35.754039      81.153278
3398              49.208172      65.331265
3399              40.817258      75.679821
3400              45.648352      69.906017
3401              58.029114      52.948829
3402              57.463175      53.784162
3403              46.299756      69.088552
3404              43.394479      72.664091
3405              47.320477      67.789698
3406              66.025676      40.632730
3407              72.719988      29.704177
3408              62.261228      46.544110
3409              55.847493      56.139762
3410              46.895041      68.333710
3411              63.523354      44.583296
3412              53.078067      60.072630
3413              67.397002      38.434355
3414              35.506968      81.404486
3415              43.733385      72.256443
3416              46.400783      68.960975
3417              64.901025      42.418325
3418              47.274196      67.849046
3419              52.660674      60.653415
3420              72.280804      30.435217
3421              45.647244      69.907402
3422              57.952215      53.062626
3423              54.263401      58.405981
3424              50.751279      63.268810
3425              52.176221      61.323496
3426              49.204004      65.336772
3427              39.676687      76.965940
3428              31.897857      84.899159
3429              46.734047      68.538574
3430              32.687141      84.163199
3431              36.651778      80.227839
3432              42.028539      74.281131
3433              32.668874      84.180407
3434              36.828161      80.043672
3435              32.918592      83.944360
3436              36.258612      80.635568
3437              50.362781      63.792441
3438              25.475360      90.277035
3439              62.952736      45.472533
3440              49.727720      64.642069
3441              56.016612      55.895247
3442              59.684367      50.476317
3443              69.106971      35.662431
3444              52.985052      60.202334
3445              52.399091      61.015773
3446              44.695554      71.085406
3447              46.818121      68.431659
3448              32.101288      84.711005
3449              27.200901      88.940926
3450              37.743522      79.075878
3451              47.222949      67.914732
3452              47.980313      66.938597
3453              56.592282      55.059316
3454              62.547424      46.101426
3455              45.188368      70.477829
3456              55.019224      57.330149
3457              55.445734      56.718647
3458              39.706675      76.932502
3459              47.108713      68.060949
3460              29.623722      86.929032
3461              46.047345      69.406365
3462              38.884179      77.841651
3463              48.912899      65.720561
3464              35.122275      81.792617
3465              63.674474      44.347053
3466              43.369693      72.693790
3467              44.378097      71.474016
3468              39.053588      77.655696
3469              31.951156      84.849945
3470              47.762133      67.221006
3471              30.505083      86.158397
3472              45.021542      70.684095
3473              43.543272      72.485423
3474              40.451910      76.095092
3475              38.518879      78.240290
3476              44.787167      70.972849
3477              31.875520      84.919748
3478              45.708403      69.831032
3479              49.114561      65.454868
3480              56.783855      54.779911
3481              46.349684      69.025518
3482              46.994153      68.207307
3483              47.801205      67.170506
3484              52.776878      60.492044
3485              48.288525      66.537982
3486              62.548740      46.099384
3487              33.317958      83.563527
3488              53.398309      59.624857
3489              34.827724      82.087298
3490              23.072495      92.000982
3491              39.944044      76.667188
3492              54.238279      58.441561
3493              59.125471      51.315966
3494              50.324535      63.843832
3495              52.906297      60.312024
3496              15.804228      96.219797
3497              40.435163      76.114038
3498              38.771702      77.964731
3499              30.344771      86.300099
3500              42.576543      73.637426
3501              29.944391      86.651022
3502              50.549325      63.541381
3503              52.533581      60.829633
3504              48.747412      65.937990
3505              51.505383      62.244117
3506              40.583833      75.945497
3507              43.321138      72.751974
3508              39.747920      76.886500
3509              52.655898      60.660054
3510              60.163366      49.752868
3511              57.386897      53.896336
3512              56.578506      55.079383
3513              48.741647      65.945544
3514              42.219188      74.057958
3515              46.214295      69.196307
3516              55.263777      56.979920
3517              48.823259      65.838402
3518              48.281159      66.547595
3519              37.445153      79.393568
3520              52.551354      60.805018
3521              44.410300      71.434685
3522              46.763633      68.500968
3523              53.551938      59.409393
3524              63.812607      44.130854
3525              56.773686      54.794744
3526              44.164793      71.733885
3527              52.914029      60.301272
3528              53.814357      59.040336
3529              49.104618      65.467984
3530              52.824486      60.425855
3531              50.908815      63.055641
3532              34.310783      82.599217
3533              36.507751      80.377641
3534              36.340475      80.550992
3535              51.589129      62.129641
3536              47.578819      67.457541
3537              40.072123      76.523468
3538              64.572692      42.936561
3539              45.192584      70.472613
3540              27.705268      88.535095
3541              54.875750      57.535148
3542              65.560034      41.373954
3543              36.467217      80.419715
3544              34.546345      82.366768
3545              58.709721      51.937422
3546              52.707849      60.587941
3547              57.870670      53.183216
3548              54.089585      58.651958
3549              49.612311      64.795620
3550              43.979600      71.958705
3551              41.545118      74.843380
3552              39.027948      77.683898
3553              28.890964      87.554073
3554              64.813508      42.556598
3555              66.355094      40.106715
3556              36.627526      80.253104
3557              51.027188      62.895156
3558              56.818272      54.729631
3559              64.405873      43.199332
3560              57.890569      53.153807
3561              53.765975      59.108477
3562              51.570028      62.155773
3563              51.271210      62.563482
3564              50.220443      63.983567
3565              53.476513      59.515216
3566              52.622882      60.705850
3567              56.100153      55.774299
3568              50.999421      62.932831
3569              51.881190      61.729424
3570              45.853350      69.649728
3571              62.811832      45.691434
3572              60.376156      49.430371
3573              63.967269      43.888451
3574              48.773344      65.903947
3575              41.080878      75.378273
3576              69.936252      34.306541
3577              73.575806      28.274655
3578              55.393823      56.793250
3579              67.765764      37.839398
3580              52.965281      60.229883
3581              43.596007      72.422000
3582              49.053040      65.536008
3583              40.681806      75.834133
3584              53.701119      59.199744
3585              44.667783      71.119484
3586              62.874247      45.594490
3587              36.954099      79.911730
3588              73.375614      28.609625
3589              60.988917      48.497879
3590              42.343700      73.911749
3591              59.472722      50.794848
3592              73.189208      28.921214
3593              61.408262      47.856521
3594              61.155444      48.243495
3595              59.069785      51.399366
3596              50.115365      64.124378
3597              48.186944      66.670241
3598              34.106427      82.799753
3599              36.859804      80.010560
3600              64.612261      42.874184
3601              54.785260      57.664234
3602              63.298501      44.934239
3603              29.102186      87.375358
3604              40.354071      76.205755
3605              45.220001      70.438645
3606              40.989669      75.482787
3607              43.360014      72.705388
3608              49.370328      65.116728
3609              51.045578      62.870208
