@    title "Efield_Projection"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude       Efield_X       Efield_Y      Efield_Z        Direction
@type xy
8268              35.482563     -31.013338      16.790545      -3.906748       1.000000
8269              23.599871     -19.889456      12.640242      -1.260058       1.000000
8270              18.089657     -16.080980       8.256460       0.684552       1.000000
8271              32.034184     -25.012573      20.008598      -0.464818       1.000000
8272              37.518536     -28.714941      23.683561      -4.709732       1.000000
8273              17.675810     -12.427848      11.746797      -4.471649       1.000000
8274              28.970995     -24.993826      14.193802      -3.628111       1.000000
8275              23.872709     -20.647448      11.913531      -1.287207       1.000000
8276              23.534019     -18.608601      13.267784      -5.615694       1.000000
8277              19.030025     -15.510159      10.768034      -2.371979       1.000000
8278              20.095058     -15.426670      12.586508      -2.721955       1.000000
8279              20.117596     -16.157999      11.930579       1.139290       1.000000
8280              26.392000     -22.183512      13.879477      -3.433603       1.000000
8281              15.528965     -13.047338       8.023272      -2.557897       1.000000
8282              29.908850     -25.597620      15.255136      -2.565526       1.000000
8283              30.020870     -24.510786      16.892004      -3.890281       1.000000
8284              31.607773     -26.088984      17.806242      -1.163621       1.000000
8285              26.579670     -21.758432      14.426702      -4.991971       1.000000
8286              25.109632     -21.191832      13.367751      -1.644111       1.000000
8287              32.555088     -29.234526      14.090463       2.575898       1.000000
8288              23.113176     -19.145006      12.834427      -1.721955       1.000000
8289              33.046921     -25.506651      20.550268      -4.381340       1.000000
8290              22.339756     -17.944954      11.849965      -6.051579       1.000000
8291              24.718836     -20.611702      13.644730      -0.003933       1.000000
8292              19.069895     -14.940686      11.748388      -1.553110       1.000000
8293              17.639303     -12.561747      11.096459      -5.496916       1.000000
8294              27.008133     -23.838396      11.936287      -4.323804       1.000000
8295              36.094875     -31.369740      17.258162       4.575518       1.000000
8296              24.038425     -18.876423      14.172099      -4.547322       1.000000
8297              12.792100      -9.372769       8.318368      -2.567836       1.000000
8298              22.551697     -18.420383      12.862902      -1.953011       1.000000
8299              17.832472     -14.426507       9.710447      -3.947177       1.000000
8300              22.648581     -17.783628      13.749504      -2.766204       1.000000
8301              18.867096     -15.811699       9.778897      -3.214134       1.000000
8302              28.779963     -21.473434      18.702612      -4.170141       1.000000
8303              27.952965     -24.640743      13.178258      -0.731834       1.000000
8304              23.163004     -20.816725       9.835334       2.540659       1.000000
8305              25.104397     -19.337513      15.893819      -1.917776       1.000000
8306              26.105288     -21.540056      14.673768      -1.480707       1.000000
8307              19.155598     -15.415897      11.188829      -2.024134       1.000000
8308              20.726915     -16.154778      12.650955      -2.929424       1.000000
8309              17.999695     -12.802352      11.471047      -5.338903       1.000000
8310              19.237862     -15.752468      10.964358      -1.318284       1.000000
8311              19.695181     -16.716007      10.367972      -0.990134       1.000000
8312              29.121000     -25.241566      13.846534      -4.378300       1.000000
8313              13.825981     -12.302730       6.095463       1.626626       1.000000
8314              14.358270     -10.926386       7.748732      -5.170218       1.000000
8315              22.970606     -19.193314      12.494483      -1.775762       1.000000
8316              24.339989     -20.154329      13.063588      -3.947246       1.000000
8317              16.811201     -14.399084       8.451129      -1.965021       1.000000
8318              12.225791     -10.047194       6.918551      -0.810857       1.000000
8319              21.175915     -17.523928      11.759245       1.746855       1.000000
8320              17.418806     -14.519584       9.257799      -2.624822       1.000000
8321              27.380939     -23.851070      12.258627      -5.528869       1.000000
8322              16.100063     -13.487784       8.366352      -2.701091       1.000000
8323              11.456414     -10.294626       4.960369      -0.815378       1.000000
8324              21.536480     -17.240877      12.230339      -4.122005       1.000000
8325              26.840189     -22.643515      13.302241      -5.542322       1.000000
8326              21.748978     -16.421892      14.223131      -1.020818       1.000000
8327              16.781687     -13.238738      10.021667      -2.434547       1.000000
8328              13.070047      -9.905502       8.344982      -1.751700       1.000000
8329              18.004412     -16.020782       8.053682      -1.622199       1.000000
8330              16.694937     -13.815267       9.261273      -1.445030       1.000000
8331              13.267019      -9.198260       9.073550      -3.012719       1.000000
8332              16.801868     -14.507521       8.404006       1.098784       1.000000
8333              26.503588     -22.414040      14.092894      -1.200571       1.000000
8334              16.555103     -13.970038       8.357194      -3.011114       1.000000
8335              20.004953     -18.204081       8.290092       0.289797       1.000000
8336              24.309221     -19.248802      14.604393      -2.670866       1.000000
8337              24.396364     -19.971071      13.730116      -2.796926       1.000000
8338              23.104506     -18.672134      12.626648      -5.073201       1.000000
8339              14.820311      -9.921688      10.154876      -4.252082       1.000000
8340              24.700367     -22.023592      10.826885      -2.801444       1.000000
8341              34.601181     -26.038237      21.819258      -6.570528       1.000000
8342              17.044857     -14.625314       8.721014      -0.755809       1.000000
8343              28.263189     -24.019081      14.765671       1.966374       1.000000
8344              24.957407     -21.758917      12.191229      -0.891992       1.000000
8345              25.247946     -19.539581      15.398873      -4.305607       1.000000
8346              35.628048     -30.857498      17.327232       4.115785       1.000000
8347              27.107494     -22.575850      14.541511      -3.700235       1.000000
8348              22.715694     -17.656155      14.011048      -2.820189       1.000000
8349              26.505415     -22.035664      14.386694      -3.160623       1.000000
8350              24.346949     -19.415936      12.839876      -7.136736       1.000000
8351              19.576166     -16.088017      10.953491      -2.103111       1.000000
8352              33.101593     -28.959162      15.759644      -2.952303       1.000000
8353              17.177944     -13.702409      10.231163      -1.627594       1.000000
8354              12.802545      -8.624457       8.545921      -4.060925       1.000000
8355              22.889156     -18.850840      12.946571      -0.972438       1.000000
8356              12.731029     -10.036066       7.725492      -1.293538       1.000000
8357              29.026928     -25.937492      12.767267       2.608806       1.000000
8358              19.359592     -16.019150      10.855947       0.573643       1.000000
8359              19.153818     -16.233013      10.166037       0.098728       1.000000
8360              14.337800     -11.871624       7.899240       1.496353       1.000000
8361              18.719044     -15.615407      10.307264      -0.567448       1.000000
8362              27.761909     -23.229589      14.947042      -2.774111       1.000000
8363              20.058393     -16.716370      10.580446      -3.310035       1.000000
8364              27.722660     -22.229500      15.539455      -5.737634       1.000000
8365              26.691999     -22.088966      14.818864      -2.222994       1.000000
8366              24.618988     -21.097469      12.602683      -1.470980       1.000000
8367              27.485933     -21.633587      16.792284      -2.341717       1.000000
8368              24.287876     -20.116903      13.003383      -4.015364       1.000000
8369              15.970140     -12.849501       8.938955      -3.167143       1.000000
8370              25.435883     -19.247974      14.442430      -8.241105       1.000000
8371              14.370123     -11.771197       7.814692      -2.621059       1.000000
8372              21.052040     -14.992910      13.396869      -6.238984       1.000000
8373              24.446800     -21.082811      12.138896      -2.410043       1.000000
8374              19.377882     -14.565378      11.843437      -4.804691       1.000000
8375              18.374006     -16.013285       8.408154      -3.237560       1.000000
8376              25.116676     -20.029037      14.206582      -5.278080       1.000000
8377              22.616728     -18.794781      12.580307       0.091861       1.000000
8378              14.171227     -10.443294       8.158381      -5.020169       1.000000
8379              23.431332     -19.034027      13.558005      -1.706932       1.000000
8380              18.880676     -14.994307      11.308172      -1.943179       1.000000
8381              14.425119     -11.137035       8.667649      -2.987036       1.000000
8382              18.311447     -14.763118      10.803370       0.804133       1.000000
8383              24.345240     -18.791420      15.136049      -3.236241       1.000000
8384              22.027533     -20.289055       8.107061       2.800364       1.000000
8385              18.882298     -15.988873       9.696358      -2.622538       1.000000
8386              18.901873     -15.664011       9.992760      -3.473372       1.000000
8387              11.206515      -8.267912       7.171103      -2.408919       1.000000
8388              24.028456     -19.828022      12.827454      -4.435385       1.000000
8389              17.331882     -14.285135       9.643302      -1.826425       1.000000
8390              19.387997     -16.394508       9.972317      -2.769009       1.000000
8391              23.552109     -19.517857      13.156864      -0.807480       1.000000
8392              12.726226     -10.315277       7.452886      -0.079765       1.000000
8393               6.280419      -4.364698       4.096165      -1.901187       1.000000
8394              28.069387     -22.929235      15.148452      -5.715346       1.000000
8395              17.581354     -13.069795      10.779385      -4.699934       1.000000
8396              34.734039     -30.843706      15.907740       1.436327       1.000000
8397              31.841879     -27.415207      16.172712      -0.868956       1.000000
8398              30.485027     -24.150265      16.925016      -7.723047       1.000000
8399              20.467587     -13.786435      13.415043      -6.992347       1.000000
8400              36.333374     -29.069321      21.076855      -5.554717       1.000000
8401              27.799055     -23.608046      14.323519      -3.206927       1.000000
8402              28.366982     -22.337013      17.264931      -2.768684       1.000000
8403              18.619616     -15.857131       9.362593      -2.753782       1.000000
8404              25.640791     -23.005585      11.107469       2.194848       1.000000
8405              26.927237     -21.286879      14.130241      -8.501829       1.000000
8406              26.869493     -22.245096      14.370461      -4.540398       1.000000
8407              30.220577     -22.698971      19.926088      -0.995488       1.000000
8408              19.053150     -15.155607      10.866933      -3.903831       1.000000
8409              20.892794     -14.772569      13.155923      -6.723224       1.000000
8410              17.385544     -13.324821      10.698106      -3.202620       1.000000
8411              15.166372     -13.630070       6.624087      -0.601267       1.000000
8412              30.698349     -24.818497      18.001059      -1.546876       1.000000
8413              31.162868     -28.601397      12.259709      -1.668558       1.000000
8414              16.547663     -13.165629       9.475068      -3.273287       1.000000
8415              29.081930     -24.156853      15.999350      -2.495180       1.000000
8416              25.129183     -19.245506      15.592485      -4.238003       1.000000
8417              35.785053     -30.707134      18.367085       0.540619       1.000000
8418              27.439209     -23.381002      13.721178      -4.238891       1.000000
8419              25.308676     -19.280905      16.343943      -1.285046       1.000000
8420              29.037010     -23.997320      15.239217      -5.919701       1.000000
8421              29.991089     -25.018217      16.364304      -2.400774       1.000000
8422              35.863373     -30.116089      19.431515       1.272365       1.000000
8423              28.142385     -22.820395      15.692362      -4.997319       1.000000
8424              14.573740     -11.804305       8.423963      -1.445394       1.000000
8425              21.759956     -18.078392      12.051524      -1.195077       1.000000
8426              22.851387     -18.904545      11.492715      -5.720281       1.000000
8427              13.484929     -10.038776       8.738437      -2.169338       1.000000
8428              32.024860     -28.103027      14.958810      -3.470669       1.000000
8429              22.087250     -15.570681      15.599636      -1.432431       1.000000
8430              20.183578     -17.367580       9.796042      -3.127551       1.000000
8431              22.124262     -18.828959      11.608505      -0.442513       1.000000
8432              27.846537     -24.171162      13.081074      -4.479959       1.000000
8433              29.485567     -27.278627       9.855599       5.304935       1.000000
8434              19.611660     -16.865734       9.968674      -0.888695       1.000000
8435              20.837858     -16.270418      12.327983      -4.184577       1.000000
8436              31.788939     -26.847322      16.851112      -2.407854       1.000000
8437              33.762684     -28.375820      18.055351       2.955649       1.000000
8438              25.768816     -21.040447      13.526365      -6.194266       1.000000
8439              24.564096     -20.716297      13.080861      -1.766613       1.000000
8440              23.515331     -18.860783      13.994622      -1.179920       1.000000
8441              24.367926     -18.804420      15.135562      -3.332312       1.000000
8442              35.102543     -29.221708      19.430040       0.868255       1.000000
8443              24.636513     -22.747185       9.294572       1.770388       1.000000
8444              22.880997     -20.301437      10.501730       1.051318       1.000000
8445              27.300444     -22.265194      15.785794      -0.619756       1.000000
8446              26.942646     -21.992245      15.538459      -0.896480       1.000000
8447              18.382122     -15.676506       9.150305      -2.901985       1.000000
8448              24.948215     -20.678370      13.705581       2.641119       1.000000
8449              21.345530     -17.316156      12.217195      -2.553911       1.000000
8450              21.440012     -18.273176      10.678826       3.424594       1.000000
8451              18.541838     -13.954342      10.837641      -5.623308       1.000000
8452              22.849754     -17.966648      14.054908      -1.330551       1.000000
8453              24.233194     -19.317596      13.702118      -5.131296       1.000000
8454              20.014452     -15.173902      12.763888      -2.722895       1.000000
8455              22.905134     -17.903334      13.676995      -4.129844       1.000000
8456              27.513962     -22.582273      14.830846      -5.206247       1.000000
8457              19.691233     -17.333088       9.341368      -0.218073       1.000000
8458              27.647200     -23.226654      14.982225      -0.650397       1.000000
8459              20.755262     -16.052328      12.678079      -3.517094       1.000000
8460              24.687864     -18.605055      15.018375      -6.147436       1.000000
8461              34.220234     -24.117855      20.961275     -12.246566       1.000000
8462              26.165497     -21.527018      13.414660      -6.423987       1.000000
8463              29.607880     -25.197220      15.546414       0.188914       1.000000
8464              17.568510     -13.751159      10.741190      -2.045723       1.000000
8465              19.999372     -16.292669      11.577289      -0.700140       1.000000
8466              25.229759     -19.552839      15.604941      -3.273068       1.000000
8467              23.338455     -18.706711      13.434167      -3.776998       1.000000
8468              16.930552     -13.601640       9.801663      -2.359313       1.000000
8469              19.087488     -15.264030      11.207987      -2.392207       1.000000
8470              20.896776     -16.053200      12.556069      -4.616835       1.000000
8471              29.158890     -25.440748      13.935884      -2.966526       1.000000
8472              20.009062     -16.822620      10.682800       1.799937       1.000000
8473              21.435511     -17.458597      12.384025      -1.146476       1.000000
8474              14.300680     -11.893502       7.748586      -1.735942       1.000000
8475              14.336596     -10.551564       9.158660      -3.212698       1.000000
8476              19.351240     -15.739581      10.478503      -4.115459       1.000000
8477              29.094698     -26.243923      11.778163       4.362659       1.000000
8478              20.257128     -15.376925      13.177860      -0.495325       1.000000
8479              25.889528     -22.198997      13.144638      -2.165795       1.000000
8480              12.166826     -10.028320       6.887344       0.170150       1.000000
8481              18.616604     -14.992110      10.928557      -1.543120       1.000000
8482              14.033620     -10.997875       8.198926      -2.960884       1.000000
8483              22.696287     -18.973356      12.416266      -0.984661       1.000000
8484              15.250265     -12.558471       8.403404      -2.058688       1.000000
8485              24.470922     -19.601414      13.837649      -4.809371       1.000000
8486              20.510086     -16.141958      10.776334      -6.631097       1.000000
8487              31.326405     -23.997711      18.687536      -7.498635       1.000000
8488              29.181404     -25.786180      13.543036       1.792590       1.000000
8489              26.105547     -22.933777      12.140842       2.853317       1.000000
8490              18.852568     -15.038204      11.296603       1.287835       1.000000
8491              21.687658     -18.805813      10.802520       0.038663       1.000000
8492              21.053534     -16.022308      12.112375      -6.310888       1.000000
8493              20.796335     -16.969080      11.987923      -0.909711       1.000000
8494              21.061066     -17.246410      11.714107      -2.984885       1.000000
8495              21.718309     -18.136381      11.917346      -0.856461       1.000000
8496              14.931295     -11.569008       9.436152      -0.246318       1.000000
8497              18.868404     -16.184048       9.638053      -1.095999       1.000000
8498              27.130867     -23.410530      13.349245       3.135073       1.000000
8499              25.331375     -21.181391      13.857950      -0.992186       1.000000
8500              31.746357     -27.493927      15.296067       4.236211       1.000000
8501              24.135006     -17.823410      15.393126      -5.279795       1.000000
8502              15.978423     -13.034283       8.494337      -3.641936       1.000000
8503              15.807729     -13.400378       8.351537       0.752325       1.000000
8504              12.112772     -10.002266       6.831684      -0.044637       1.000000
8505              17.073267     -12.618610      10.098729      -5.502980       1.000000
8506              24.337790     -20.046238      13.261760      -3.821261       1.000000
8507              31.650124     -28.460817      13.840471      -0.391824       1.000000
8508              18.139458     -14.291500      11.109754      -1.168907       1.000000
8509              18.823772     -14.311488      11.206047      -4.892873       1.000000
8510              22.938650     -17.418812      13.490163      -6.386087       1.000000
8511              21.982916     -17.368332      13.348610      -1.845065       1.000000
8512              25.392853     -20.019821      15.452133      -2.288093       1.000000
8513              20.714998     -16.676277      12.145004      -1.873972       1.000000
8514              20.916908     -15.927065      13.008264      -3.825010       1.000000
8515              22.464046     -18.032616      12.618715      -4.497349       1.000000
8516              29.318274     -23.475891      17.496643      -1.520268       1.000000
8517              21.106289     -18.441055      10.260711       0.347471       1.000000
8518              23.237354     -19.434750      12.310760      -3.272666       1.000000
8519              26.873297     -23.115097      13.431458      -2.731718       1.000000
8520              16.979191     -14.004025       9.497073      -1.409192       1.000000
8521              32.735847     -25.660500      19.609629      -5.351344       1.000000
8522              28.919046     -25.892874      12.770777       1.666588       1.000000
8523              27.053810     -18.637848      18.697271      -5.911963       1.000000
8524              23.197201     -20.643749      10.485484      -1.414348       1.000000
8525              29.136272     -26.972710      10.445288      -3.505888       1.000000
8526              20.911551     -15.428340      13.901040      -2.453638       1.000000
8527              28.217159     -23.618757      15.424398      -0.671073       1.000000
8528              28.327854     -21.109661      17.210007      -7.788783       1.000000
8529              28.398779     -23.164183      14.443419      -7.829362       1.000000
8530              20.921202     -12.567184      14.286712      -8.697844       1.000000
8531              29.140266     -21.259405      18.758684      -6.730862       1.000000
8532              23.236473     -20.158585      11.422990      -1.755134       1.000000
8533              19.095362     -15.942486       9.977532      -3.304366       1.000000
8534              27.977173     -23.619925      14.727158      -2.816424       1.000000
8535              22.664024     -19.508955      11.053164      -3.299437       1.000000
8536              26.097757     -21.009537      15.465245      -0.720079       1.000000
8537              11.596007      -8.550998       7.529741      -2.156579       1.000000
8538              24.423918     -20.746538      12.881770       0.410989       1.000000
8539              30.001455     -24.356592      17.214071      -3.243367       1.000000
8540              30.877748     -25.603123      17.173685      -1.726272       1.000000
8541              27.193184     -23.361271      13.702458       2.441900       1.000000
8542              19.677038     -16.699179       9.888472      -3.246751       1.000000
8543              17.881376     -14.234738      10.761978      -1.138273       1.000000
8544              20.568481     -16.842836      11.709511      -1.506200       1.000000
8545              16.680605     -13.362100       9.330589      -3.554852       1.000000
8546              19.062077     -15.695837      10.812081      -0.319870       1.000000
8547              33.743702     -27.769932      19.047554      -2.158468       1.000000
8548              18.595133     -12.965934      12.299043      -5.137812       1.000000
8549              15.607656     -12.717868       8.811515      -2.052309       1.000000
8550              33.751530     -28.240088      18.116333       3.669006       1.000000
8551              19.188749     -16.172674      10.322220      -0.323320       1.000000
8552              25.445080     -20.261747      13.843864      -6.727640       1.000000
8553              22.303152     -19.551182      10.107822      -3.607463       1.000000
8554              39.573975     -31.659418      23.595018      -2.656277       1.000000
8555              31.783539     -26.413826      16.857122      -5.323585       1.000000
8556              25.949249     -21.519030      13.983653      -3.840883       1.000000
8557              21.893007     -18.948254      10.862218      -1.509853       1.000000
8558              21.841265     -15.598469      14.278693      -5.463290       1.000000
8559              12.651721     -10.092843       7.324115      -2.134928       1.000000
8560              16.284689     -12.595255       9.848135      -3.092712       1.000000
8561              27.204594     -19.907312      16.830809      -7.778995       1.000000
8562              29.458162     -27.348011      10.711130       2.267442       1.000000
8563              23.294668     -17.238991      15.117410      -4.113719       1.000000
8564              25.384352     -20.496241      14.515307      -3.684468       1.000000
8565              21.157005     -15.631183      13.134777      -5.546406       1.000000
8566              20.373428     -17.398052      10.213082      -2.842058       1.000000
8567              23.545620     -18.461924      14.508159      -1.751259       1.000000
8568              15.651999     -12.313792       8.985065      -3.553051       1.000000
8569              15.455535     -12.849386       8.542960      -0.885812       1.000000
8570              19.012398     -15.354166      10.670581      -3.443769       1.000000
8571              23.379536     -19.705746      12.436164      -1.904739       1.000000
8572              26.484694     -21.100155      15.055888      -5.435322       1.000000
8573              22.306087     -17.179070      13.228194      -5.239845       1.000000
8574              27.932993     -23.654747      14.354785       3.826901       1.000000
8575              17.375038     -14.044574      10.098698      -1.630396       1.000000
8576              19.527914     -16.104609      10.931591      -1.575222       1.000000
8577              28.626627     -23.602524      16.186920       0.623202       1.000000
8578              28.349947     -24.515722      13.814654      -3.442995       1.000000
8579              13.510585     -10.973513       7.556568      -2.239690       1.000000
8580              15.448549     -10.947767      10.094025      -4.112753       1.000000
8581              18.797466     -16.548893       8.886054      -0.718984       1.000000
8582              15.663309     -13.105082       8.452923      -1.464301       1.000000
8583              31.111990     -24.315247      17.698704      -7.967466       1.000000
8584              30.759287     -26.638672      15.325426      -1.283038       1.000000
8585              14.261485     -11.433792       8.492296      -0.734342       1.000000
8586              13.948865     -11.501602       7.765641      -1.406701       1.000000
8587              23.898602     -20.804657      11.672169      -1.438699       1.000000
8588              27.107037     -21.030813      16.888474      -2.697362       1.000000
8589              16.522057     -13.907760       8.843290      -1.161365       1.000000
8590              24.974453     -21.264343      12.895588      -2.292327       1.000000
8591              24.310146     -20.390345      13.029379      -2.335017       1.000000
8592              22.146952     -18.651253      11.894270       1.069827       1.000000
8593              21.718544     -16.591694      13.333708      -4.315451       1.000000
8594              16.860632     -14.324330       8.885015      -0.388583       1.000000
8595              27.379738     -22.059883      15.524920       4.689186       1.000000
8596              19.796574     -16.517076      10.882280      -0.816375       1.000000
8597              22.200445     -19.221607      10.860165      -2.333747       1.000000
8598              19.868376     -16.360210      11.120762      -1.850556       1.000000
8599              30.832689     -27.437746      13.640493       3.429554       1.000000
8600              25.480247     -22.438742      12.070998       0.192187       1.000000
8601              27.715303     -22.535666      15.751000      -3.491101       1.000000
8602              20.512165     -16.579216      11.916333      -1.969645       1.000000
8603              23.003916     -20.200693      10.412183      -3.563500       1.000000
8604              18.253754     -14.258048      10.961130      -3.124294       1.000000
8605              24.492588     -19.444242      14.667357       2.583968       1.000000
8606              15.365379     -11.666103       9.837610      -1.793977       1.000000
8607              27.361265     -20.872591      16.768486      -5.638411       1.000000
8608              24.387560     -21.050478      12.261114      -1.138228       1.000000
8609              22.093807     -16.185522      13.875096      -5.800591       1.000000
8610              27.112524     -21.751783      15.998012      -2.452043       1.000000
8611              18.503410     -14.724004      10.198597      -4.644192       1.000000
8612              25.104639     -21.788633      12.394124      -1.372594       1.000000
8613              21.979116     -16.553345      13.614260      -4.870351       1.000000
8614              19.792685     -16.349123      11.152407       0.283546       1.000000
8615              33.696220     -30.334229      14.424006       2.686621       1.000000
8616              42.118435     -37.850571      16.051426       9.145966       1.000000
8617              32.819023     -29.119862      15.112895      -0.849905       1.000000
8618              36.077126     -31.542370      17.506947      -0.380362       1.000000
8619              22.505810     -19.318794      10.358056      -5.099644       1.000000
8620              40.256794     -32.182758      21.756826     -10.560298       1.000000
8621              27.747250     -22.738779      15.173006      -4.757909       1.000000
8622              33.827946     -29.620701      16.287607      -1.287544       1.000000
8623              33.468704     -26.447536      18.192663      -9.471483       1.000000
8624              20.671715     -17.694155      10.569908       1.585483       1.000000
8625              20.852484     -17.944468      10.421638      -2.052219       1.000000
8626              22.547962     -18.443491      12.296824      -4.127508       1.000000
8627              23.976526     -19.106316      14.243759      -2.633971       1.000000
8628              28.353819     -23.591383      15.708455       0.793807       1.000000
8629              28.918497     -25.001818      14.437861      -1.654296       1.000000
8630              19.036272     -16.239410       9.634320      -2.416834       1.000000
8631              19.493666     -15.992242      10.229044      -4.429207       1.000000
8632              29.337769     -25.884737      13.773069      -0.993806       1.000000
8633              28.296564     -24.169741      14.713430       0.184735       1.000000
8634              18.479902     -14.925606      10.854258      -0.958197       1.000000
8635              33.882587     -28.725029      17.299305      -4.861719       1.000000
8636              26.028090     -21.842550      14.071503       1.535340       1.000000
8637              21.888769     -17.869501      12.631379       0.497461       1.000000
8638              32.257202     -23.503618      20.517845      -8.192995       1.000000
8639              33.481884     -26.268747      20.529352      -3.087896       1.000000
8640              27.567844     -20.057650      16.071236      -9.969562       1.000000
8641              21.280739     -18.544899      10.275370      -1.836670       1.000000
8642              28.707518     -24.550131      14.743791       2.008300       1.000000
8643              25.242193     -19.697081      14.584309      -6.040808       1.000000
8644              10.607296      -8.082937       6.342199      -2.637681       1.000000
8645              23.092628     -18.738277      12.445784      -5.220055       1.000000
8646              13.969191     -11.577083       7.813492      -0.242425       1.000000
8647              19.812811     -17.156168       9.589611       2.500542       1.000000
8648              19.301096     -16.931900       9.154724      -1.426216       1.000000
8649              13.306587     -11.775892       6.175063      -0.512093       1.000000
8650              35.259598     -31.338299      16.150850       0.548032       1.000000
8651              29.732445     -23.681681      17.226580      -5.142111       1.000000
8652              20.406792     -17.986929       9.501487      -1.621506       1.000000
8653              20.826118     -17.585806      10.800848      -2.794331       1.000000
8654              26.550259     -18.578350      18.141191      -5.536998       1.000000
8655              29.380428     -24.676279      15.813953      -2.051739       1.000000
8656              20.187325     -17.979414       9.142648       0.825058       1.000000
8657              18.130920     -14.786891       9.692522      -4.016606       1.000000
8658              27.631498     -22.990261      14.660800      -4.473083       1.000000
8659              27.702688     -23.292618      14.992354      -0.349531       1.000000
8660              19.593330     -16.038725       9.978817      -5.203955       1.000000
8661              28.316175     -24.596210      14.028586      -0.176050       1.000000
8662              19.313347     -16.224466      10.472052      -0.328903       1.000000
8663              25.227594     -20.877031      14.040349      -1.857341       1.000000
8664              26.364882     -22.834253      13.084055      -1.584715       1.000000
8665              18.775459     -14.913241      11.169370      -2.314787       1.000000
8666               5.502727      -4.175716       2.787584      -2.252282       1.000000
8667              20.546654     -15.999412      12.411795      -3.482977       1.000000
8668              24.321198     -17.378138      15.887535      -6.091566       1.000000
8669              19.447647     -16.123598      10.854907      -0.641500       1.000000
8670              21.809267     -19.201288      10.327190       0.551163       1.000000
8671              16.824375     -13.504977       9.544787      -3.093908       1.000000
8672              20.723328     -16.578501      11.213204      -5.373425       1.000000
8673              28.115604     -23.051483      16.026344      -1.507521       1.000000
8674              27.668644     -22.397699      15.740591      -4.016314       1.000000
8675              25.037550     -22.500807      10.971934       0.457393       1.000000
8676              22.116961     -18.084190      11.747918      -4.910029       1.000000
8677              16.737272     -13.987618       8.845822      -2.496841       1.000000
8678              26.593462     -21.143312      15.552385      -4.277363       1.000000
8679              21.042940     -16.140356      12.394179      -5.355234       1.000000
8680              39.407978     -35.040108      17.416233      -4.674858       1.000000
8681              26.586262     -20.415955      15.308946      -7.460187       1.000000
8682              24.844679     -19.069866      15.199577      -4.750906       1.000000
8683              30.870691     -24.068964      17.628033      -7.933293       1.000000
8684              24.375692     -20.909924      12.391665      -1.842851       1.000000
8685              33.246716     -26.427721      19.923279      -3.159510       1.000000
8686              32.344109     -28.252224      15.713002      -1.026967       1.000000
8687              28.915030     -24.041428      15.889762      -2.367315       1.000000
8688              26.787230     -22.788092      13.964359      -1.804223       1.000000
8689              16.782061     -14.926153       7.434035      -1.892780       1.000000
8690              22.772173     -18.043200      13.012561      -4.867037       1.000000
8691               8.221209      -7.078207       4.007914      -1.193260       1.000000
8692              34.661415     -27.454609      20.397709      -5.620637       1.000000
8693              14.847215     -10.883969       9.069524      -4.441029       1.000000
8694              29.568554     -22.265478      17.490107      -8.523145       1.000000
8695              23.907663     -19.420286      13.936224      -0.458787       1.000000
8696              26.062395     -20.374010      15.869981      -3.505977       1.000000
8697              28.517111     -24.459070      14.653853       0.494096       1.000000
8698              31.768175     -24.017771      20.317110      -4.424771       1.000000
8699              33.995193     -27.482777      19.980787      -1.066901       1.000000
8700              27.448629     -22.938787      15.035767      -1.079368       1.000000
8701              27.672695     -21.402802      15.660850      -7.901636       1.000000
8702              34.071007     -26.131422      21.733587      -2.373487       1.000000
8703              48.041195     -39.018398      27.426104      -5.773209       1.000000
8704              26.469538     -18.786547      15.973349      -9.620513       1.000000
8705              39.658432     -34.389202      19.496960       3.168984       1.000000
8706              49.774353     -42.917183      24.623423      -5.411881       1.000000
8707              35.081894     -29.470644      19.026693      -0.453314       1.000000
8708              22.169044     -18.804588      10.706137      -4.820023       1.000000
8709              34.357044     -27.292553      20.276352      -4.938869       1.000000
8710              30.995634     -22.679129      20.730242      -4.079649       1.000000
8711              19.025522     -14.148263      10.808786      -6.705768       1.000000
8712              30.597200     -25.971096      16.172768      -0.363973       1.000000
8713              16.703720     -12.786450      10.381065      -2.784682       1.000000
8714              30.997242     -27.472273      14.263746      -1.627499       1.000000
8715              24.939566     -21.445442      12.409241      -2.843538       1.000000
8716              39.790749     -33.071323      21.519197      -5.149300       1.000000
8717              23.976583     -19.815506      12.349500      -5.450887       1.000000
8718              23.155615     -19.868141      11.892651      -0.065868       1.000000
8719              16.286236     -11.617927      10.447578      -4.594927       1.000000
8720              29.717340     -22.460754      18.475250      -6.107374       1.000000
8721              33.670574     -24.960320      21.743750      -6.156240       1.000000
8722              34.884159     -27.544498      21.330030      -1.798642       1.000000
8723              37.976303     -29.603386      23.190962      -5.293254       1.000000
8724              27.233501     -21.593300      16.184000      -3.670306       1.000000
8725              36.346760     -31.001623      18.682802      -3.307443       1.000000
8726              35.344151     -30.169054      18.367464       1.293566       1.000000
8727              28.682148     -23.313271      16.221203       4.003705       1.000000
8728              46.981709     -41.409142      22.193666      -0.071192       1.000000
8729              38.676971     -33.362946      19.326242      -3.052574       1.000000
8730              35.464314     -31.094547      16.995686       1.411857       1.000000
8731              27.018274     -23.450790      12.940680      -3.547730       1.000000
8732              28.399721     -21.547241      17.315434      -6.514318       1.000000
8733              38.016415     -33.009647      18.730436      -2.186711       1.000000
