#time       rbondvec_in_meters                                   rbond_magnitude             rbond_unit_vector
1           [-1.2190361e-10,8.345337e-11,-1.35440825e-11]        0.000000                    [-0.8217172,0.56253517,-0.09129676]               
2           [-1.10951616e-10,8.246765e-11,-7.730484e-12]         0.000000                    [-0.80133104,0.59560996,-0.055832237]             
3           [-1.2759362e-10,6.0932925e-11,-6.7516327e-12]        0.000000                    [-0.9013552,0.4304464,-0.047695328]               
4           [-1.2723274e-10,6.3363266e-11,5.5469514e-12]         0.000000                    [-0.89445746,0.44544938,0.03899556]               
5           [-1.1485252e-10,7.979965e-11,-3.7158967e-11]         0.000000                    [-0.79369473,0.55145997,-0.25678912]              
6           [-1.2304116e-10,7.327729e-11,-2.7744293e-12]         0.000000                    [-0.8590135,0.51158637,-0.019369716]              
7           [-1.0485458e-10,8.535271e-11,-3.00766e-11]           0.000000                    [-0.75703484,0.6162342,-0.21714869]               
8           [-1.1215477e-10,8.6185455e-11,-2.8618241e-11]        0.000000                    [-0.7771747,0.5972208,-0.19830966]                
9           [-1.0930328e-10,9.06559e-11,-1.8815994e-11]          0.000000                    [-0.7630399,0.6328636,-0.13135336]                
10          [-1.1739616e-10,8.586388e-11,-1.8369294e-11]         0.000000                    [-0.8007861,0.5856972,-0.12530117]                
11          [-1.02347186e-10,9.422493e-11,-3.678894e-11]         0.000000                    [-0.71124685,0.65480244,-0.25565937]              
12          [-1.15594104e-10,7.242355e-11,-3.4317018e-11]        0.000000                    [-0.8218065,0.5148891,-0.24397394]                
13          [-1.0734062e-10,8.494339e-11,-3.9949037e-11]         0.000000                    [-0.752766,0.5956971,-0.28015748]                 
14          [-1.2448768e-10,6.846428e-11,4.5837405e-12]          0.000000                    [-0.87577194,0.4816468,0.032246653]               
15          [-1.247261e-10,6.6154096e-11,-6.665802e-12]          0.000000                    [-0.8824455,0.46804464,-0.047160994]              
16          [-1.3041268e-10,6.52916e-11,1.0723114e-11]           0.000000                    [-0.89178604,0.44647604,0.07332664]               
17          [-1.1309433e-10,8.452187e-11,-3.55072e-11]           0.000000                    [-0.77682596,0.5805665,-0.24389301]               
18          [-1.2028122e-10,8.557244e-11,-1.8699647e-12]         0.000000                    [-0.81476474,0.5796533,-0.012666827]              
19          [-1.04615025e-10,9.496307e-11,-1.217804e-11]         0.000000                    [-0.7377031,0.66964144,-0.08587464]               
20          [-1.1652489e-10,7.797585e-11,-3.4565736e-11]         0.000000                    [-0.8069259,0.5399768,-0.23936507]                
21          [-1.1092949e-10,8.683929e-11,-2.8953935e-11]         0.000000                    [-0.77129745,0.6037973,-0.20131795]               
22          [-1.1967087e-10,7.362061e-11,-1.0785294e-11]         0.000000                    [-0.8492331,0.52244174,-0.07653682]               
23          [-1.1481591e-10,8.56205e-11,-2.8855515e-11]          0.000000                    [-0.7858538,0.5860267,-0.19750065]                
24          [-1.2848625e-10,5.895653e-11,8.415222e-13]           0.000000                    [-0.90886915,0.41703892,0.0059526493]             
25          [-1.2057266e-10,6.199913e-11,-3.6621477e-11]         0.000000                    [-0.85854816,0.4414702,-0.26076642]               
26          [-1.10499956e-10,8.5645296e-11,-1.2597275e-11]       0.000000                    [-0.7871987,0.6101348,-0.08974265]                
27          [-1.0791207e-10,9.51519e-11,-2.9986954e-11]          0.000000                    [-0.7342806,0.64745486,-0.20404427]               
28          [-1.2394791e-10,7.582016e-11,-7.7194215e-12]         0.000000                    [-0.85185313,0.521087,-0.05305304]                
29          [-1.0958824e-10,8.4897235e-11,-3.3185198e-11]        0.000000                    [-0.7688107,0.5955922,-0.23280905]                
