Frame,PC1,PC2
180,6.3102217,5.2473254
181,5.8921275,2.0792022
182,5.720666,3.3044572
183,4.7996807,5.905792
184,6.5671406,4.6630874
185,6.6497545,1.3090138
186,5.128971,2.1434348
187,5.998713,2.2117374
188,5.188838,2.8769038
189,7.7699294,4.743252
190,7.7502213,5.1611967
191,7.4103894,5.4548893
192,7.64515,4.545962
193,5.936517,8.4471655
194,8.825576,5.4229174
195,7.7741547,5.3543043
196,7.5221934,6.013146
197,6.9029655,6.0670652
198,4.7071266,7.4039297
199,7.3497725,3.4295404
200,5.0594707,8.424797
201,3.6294348,6.3557844
202,4.975281,3.310413
203,7.4624515,8.307825
204,5.246875,6.4998374
205,4.4598417,6.198738
206,6.7910647,6.027099
207,4.872799,5.882162
208,4.3936796,3.3993773
209,6.484556,5.622673
210,4.9901357,3.6661153
211,7.0416403,7.043272
212,4.461117,5.925749
213,6.3596253,6.3704042
214,5.885006,10.822012
215,4.870763,8.093879
216,4.5732617,8.50956
217,4.053472,6.182594
218,2.8127725,7.8507867
219,4.011468,5.354212
220,7.4169908,9.201892
221,3.5468085,5.7114077
222,3.6013181,4.4494696
223,5.163768,3.07935
224,5.930505,-0.0599285
225,3.2423842,1.166999
226,6.3248086,0.7634016
227,4.441532,0.83790386
228,3.8295026,2.2251704
229,4.755748,1.2808603
230,2.2903833,2.8555546
231,4.094265,2.6015568
232,5.4212523,3.6150305
233,4.189654,3.4553568
234,3.2157385,2.016509
235,3.2595663,5.5313034
236,4.909651,5.592511
237,3.9480934,4.476864
238,4.8744226,6.2869954
239,4.7754736,7.1211905
240,3.106175,3.4348733
241,3.7261178,4.378308
242,4.272652,3.9989204
243,4.4902644,-0.61560136
244,4.4076476,-1.1270229
245,4.144832,4.343896
246,3.8941362,1.1775415
247,4.4394994,-1.0402646
248,2.5792031,-0.90310967
249,3.7763956,0.4327882
250,5.303428,-3.8101425
251,5.837736,0.28916532
252,5.021277,-0.14044112
253,4.517871,2.5693257
254,6.1617923,3.397945
255,4.905224,7.567154
256,6.3658285,8.432835
257,4.5188026,5.1682086
258,7.5693746,7.196961
259,4.0554557,6.8332577
260,4.4065723,6.452546
261,5.2902904,8.080583
262,7.2146645,3.450062
263,6.0348544,2.196184
264,5.919894,6.6508584
265,9.608527,5.3951607
266,5.9885483,5.470948
267,6.4462056,1.0208005
268,6.166486,2.6046786
269,5.2996917,1.1279423
270,6.49511,3.4358168
271,6.436651,5.270842
272,5.5975657,2.9430006
273,5.912743,4.2810884
274,5.049203,4.8689685
275,5.9928656,5.97735
276,5.497497,6.0428624
277,6.6369247,3.853165
278,4.027584,4.9441833
279,5.5865607,5.9294014
280,6.0004582,3.184326
281,5.095652,6.7450037
282,5.026886,6.1576924
283,6.1869617,8.089502
284,4.455672,7.1246
285,4.1013093,7.145439
286,3.8771799,7.957852
287,3.9056232,8.264593
288,3.4204004,12.231463
289,2.9246943,10.980361
290,3.4246054,11.036316
291,3.156026,8.354998
292,3.8394275,8.327736
293,3.2964451,12.28998
294,3.283516,11.024477
295,1.9444982,9.009472
296,3.5313048,8.453246
297,3.3376713,8.078398
298,2.5461304,5.762666
299,3.3401368,7.918426
300,0.57325786,8.618597
301,2.8796504,9.284045
302,1.0761746,6.2831
303,2.779774,9.578616
304,4.110177,8.248043
305,2.410192,9.922542
306,4.177682,11.043145
307,4.722281,11.371939
308,4.751416,8.279614
309,0.39059392,8.417193
310,3.6339138,10.085539
311,5.044762,9.9692
312,3.5915062,10.954751
313,4.9485364,12.12685
314,3.7128026,12.450046
315,3.9191935,11.103185
316,5.0362525,10.416819
317,4.3916526,8.206274
318,4.8178697,8.256474
319,5.0876946,9.15689
320,4.682277,7.3204803
321,6.1490126,13.545191
322,5.775481,7.836356
323,5.546928,12.337139
324,4.943602,12.725894
325,4.8938046,10.218114
326,5.009499,10.111439
327,3.595214,8.716887
328,5.0457525,8.743566
329,6.055486,7.8356647
330,6.269355,13.050513
331,5.3142433,10.665311
332,5.024478,11.921481
333,6.2988224,10.838213
334,3.7569463,7.5222178
335,5.121247,8.633741
336,4.381914,7.7954626
337,3.5732086,13.329637
338,3.6554806,12.841307
339,5.083469,8.816865
340,5.9429274,10.693004
341,4.988349,12.479442
342,3.40443,10.7998
343,4.7210245,12.556094
344,3.359433,8.701736
345,4.5458198,7.3558936
346,5.2780647,7.551045
347,5.2054524,8.649981
348,5.38575,7.765489
349,5.6617937,8.588566
350,5.9158006,9.7993145
351,5.4435086,8.50815
352,5.1015763,8.26502
353,6.4792733,9.138831
354,6.984975,8.000405
355,3.2577574,7.0245733
356,5.728985,10.96341
357,5.9188747,7.0221443
358,6.4939475,10.04216
359,5.236165,11.46151
360,5.0960445,8.215036
361,5.376462,7.8835793
362,4.3457613,7.4421415
363,4.883914,10.519345
364,5.6171956,12.8153
365,4.0395727,8.399135
366,6.368718,13.515075
367,4.5723743,10.944192
368,5.2349253,12.261747
369,4.5116305,9.771125
370,5.553014,11.046285
371,5.842478,10.399466
372,6.0409303,14.132614
373,4.2333493,12.603665
374,6.0392556,11.656176
375,5.994517,10.458733
376,5.948917,11.127366
377,5.714039,8.429273
378,4.8907094,9.122205
379,5.6870813,11.211385
380,7.755846,13.424391
381,5.1505017,8.324889
382,5.036564,9.563315
383,6.19054,7.092901
384,6.1719317,8.006243
385,6.745217,8.446301
386,5.9370217,10.097201
387,4.2372613,9.627821
388,5.1544566,8.788333
389,6.483201,9.795482
390,6.608136,11.309018
391,8.133314,11.00957
392,4.334618,7.2665906
393,4.632274,10.451284
394,3.8204446,8.294106
395,4.6604886,5.180494
396,5.8956614,6.445876
397,5.666589,6.0476685
398,5.970192,9.358165
399,5.154659,9.860393
400,4.9532433,7.9460483
401,5.3562484,9.50754
402,4.835432,5.740923
403,5.288423,5.938778
404,3.922212,7.4467936
405,5.015924,8.481152
406,4.50467,9.928013
407,4.756153,7.890409
408,6.057669,10.675058
409,5.880275,4.1574454
410,4.894102,6.804384
411,2.994263,11.820274
412,4.4337063,8.994607
413,5.230641,6.615084
414,4.597828,6.345119
415,4.4039946,7.785692
416,5.1022115,7.86325
417,5.8516507,6.1151357
418,6.5522323,8.859143
419,6.7569833,5.179945
420,7.7637453,7.682488
421,7.119255,4.979491
422,5.3487372,6.1931973
423,7.402682,5.9317055
424,6.7428484,7.3902574
425,6.104739,7.3342724
426,6.9207845,6.1833067
427,6.5942883,3.8854942
428,5.2219224,7.118544
429,5.2036395,4.5708423
430,6.309602,4.715941
431,7.3347673,5.10308
432,5.902237,5.5040445
433,6.639097,8.325031
434,6.0289574,8.663765
435,6.873095,7.1210933
436,5.7192698,7.099377
437,5.1834087,7.243616
438,5.2460904,8.127238
439,5.305207,5.9152694
440,5.805421,9.476221
441,7.6729007,6.257711
442,5.832038,8.655122
443,7.320278,4.8075085
444,4.8380485,5.861793
445,7.4148917,9.8415785
446,5.9210005,8.241716
447,5.8103967,10.619305
448,5.119044,12.796774
449,5.2514257,9.762735
450,6.170737,9.281635
451,6.00469,10.634427
452,6.4968424,12.702243
453,8.292841,7.8711033
454,5.5148897,9.506169
455,5.388038,8.165924
456,6.7051053,11.041903
457,6.8216605,12.362419
458,7.264851,11.089888
459,5.197225,12.618235
460,6.205674,10.537974
461,6.604384,9.741634
462,7.041441,10.794076
463,5.610209,7.760527
464,8.092142,9.963732
465,6.531808,7.8100653
466,7.0190096,10.153915
467,7.2006397,7.3605037
468,6.9450893,7.8716793
469,6.7206674,10.704566
470,7.075193,10.667039
471,9.036049,9.201114
472,6.983588,11.644326
473,5.9084635,6.420466
474,4.5298963,5.9995
475,6.8282857,9.396254
476,6.457741,6.809433
477,8.254848,13.084789
478,5.2822933,8.469504
479,7.22224,8.248708
480,4.509528,8.764436
481,6.4852858,12.17438
482,5.5028753,9.630063
483,4.494425,16.912115
484,6.122381,10.38058
485,6.7951202,9.324421
486,7.465865,10.299609
487,5.2007804,8.519745
488,5.9228644,7.688498
489,7.0315104,7.194413
490,5.1231613,8.486288
491,4.565415,8.616009
492,7.445655,13.740995
493,6.2197776,13.833112
494,5.554417,12.159173
495,4.8324823,10.896608
496,4.8258476,12.073316
497,3.7413783,11.427281
498,4.079815,12.519945
499,4.241287,11.696228
500,4.567248,11.932579
501,7.418871,11.644626
502,4.035939,10.000587
503,4.3280973,10.147488
504,4.594039,11.248188
505,4.346627,10.254736
506,4.240451,12.3678875
507,5.066863,8.4572935
508,2.9797342,7.0205865
509,3.5402281,10.777156
510,2.5545938,10.334276
511,2.229862,9.37629
512,3.8028142,10.347969
513,2.3151603,11.53692
514,4.520637,13.266385
515,4.823862,6.0532217
516,4.2395945,6.070332
517,2.9704864,5.9123354
518,6.399152,10.284665
519,4.1724353,8.171995
520,5.6967764,8.34205
521,4.354341,8.48143
522,2.5003078,7.864001
523,6.005038,10.304119
524,2.008462,7.3988156
525,5.253801,9.772068
526,6.136945,7.9636626
527,5.518898,9.282795
528,6.323465,8.163595
529,5.3800106,9.153082
530,5.523447,10.828924
531,6.0802813,9.878345
532,3.9991612,8.158162
533,5.0958986,12.016837
534,5.65976,10.081645
535,4.843952,11.653563
536,4.8384075,8.814029
537,4.914664,11.218987
538,5.7313466,11.0288925
539,5.3656077,7.4546556
540,6.827498,2.9941564
541,5.2984858,7.663527
542,5.044343,9.22485
543,5.849104,11.001306
544,5.8205028,8.295135
545,3.9835768,12.012606
546,5.2066913,11.277987
547,3.7043285,7.0296216
548,4.154204,10.1604395
549,4.279984,9.075596
550,6.3883424,10.954785
551,6.6507673,12.669117
552,4.4789057,10.150603
553,3.7457373,8.348072
554,6.563092,7.597709
555,5.477947,7.355
556,4.07438,4.97036
557,6.519253,5.464085
558,5.9467144,6.1339397
559,5.451885,2.9716055
560,6.3740354,3.3214178
561,4.979224,3.183393
562,5.144787,4.870684
563,6.562128,6.4474483
564,5.269857,7.686375
565,4.7625628,7.153014
566,5.8597116,3.9608276
567,4.5110283,3.066857
568,5.580041,4.0612626
569,5.981522,6.912389
570,6.3410597,4.5427423
571,7.121139,6.902828
572,5.428419,4.0238647
573,5.7756467,7.612629
574,5.620129,5.011405
575,5.5263696,4.419009
576,5.283609,3.139301
577,7.1606135,7.087242
578,5.126703,5.29397
579,6.815504,4.4699316
580,6.9844203,4.8414764
581,5.379769,7.5690536
582,6.0923657,7.3252687
583,5.3236794,6.9022694
584,7.8310566,6.538184
585,7.129602,4.887686
586,7.1353693,6.268816
587,7.2095885,3.9733748
588,5.131354,6.559011
589,5.6218534,7.5028853
590,5.4505916,7.3107023
591,5.2666783,4.317424
592,4.8182497,10.892814
593,5.8105063,11.2781
594,4.742588,10.37984
595,5.098676,5.9172883
596,6.5864744,10.01109
597,3.4436996,11.189905
598,5.1819887,9.359648
599,5.469006,8.059397
600,5.7391334,9.264267
601,4.55534,10.473895
602,7.1212807,9.911741
603,6.6086817,8.859775
604,6.2204914,12.716709
605,7.334174,11.47938
606,5.592474,10.837297
607,5.836319,10.670148
608,5.401831,8.161325
609,5.905003,9.590338
610,6.544374,9.319894
611,6.723848,10.217257
612,6.31432,11.207497
613,4.7165756,7.482627
614,6.7265005,6.4014893
615,4.2059407,10.86364
616,5.203541,9.719696
617,5.1731887,11.613999
618,6.487753,10.741517
619,8.146125,12.088292
620,7.165197,11.930483
621,5.8751717,11.775572
622,6.0744553,8.895053
623,5.031108,8.23071
624,6.130631,13.064751
625,6.0161567,12.465956
626,3.689091,11.279377
627,3.7097788,10.002033
628,4.5908723,11.661025
629,5.819626,10.831702
630,6.014688,9.226722
631,5.4941473,13.304017
632,5.5468626,11.732064
633,7.640145,12.907621
634,6.5646043,13.64219
635,5.675598,11.609205
636,6.117705,10.1908045
637,6.3175116,10.475456
638,5.408992,7.973894
639,7.5652733,11.610996
640,6.348554,10.742531
641,6.674249,10.089901
642,6.620375,11.540263
643,6.272824,10.8824835
644,6.57309,9.996409
645,4.9814262,11.504627
646,6.4005995,10.214258
647,4.8301992,8.18787
648,5.3368373,5.2361856
649,5.6779027,10.516307
650,6.733734,10.800097
651,5.605522,10.557848
652,5.8299756,10.408267
653,5.780633,11.940618
654,5.7726927,10.66846
655,5.3265195,9.541091
656,4.0660458,9.33724
657,7.0217834,11.46653
658,5.626658,8.9190645
659,3.7133083,7.2998686
660,4.8830013,6.175826
661,5.523398,7.2195024
662,5.11172,11.659372
663,6.4518933,10.023988
664,5.3832564,11.259415
665,6.6300755,8.95679
666,5.9585533,11.44824
667,5.2114143,9.459213
668,5.0841084,10.285105
669,5.144543,10.165936
670,4.769001,12.2101
671,6.881248,12.052097
672,6.0098853,10.410281
673,5.6718993,13.651932
674,6.510076,11.520753
675,3.625472,10.656934
676,2.557175,11.672325
677,5.6767135,8.440999
678,4.8928957,8.645948
679,4.1048665,5.9516726
680,4.6893106,8.672696
681,4.139428,6.9443336
682,5.411556,9.48938
683,3.789116,6.001597
684,5.287221,12.100155
685,5.6032085,10.766096
686,6.384011,11.856231
687,6.3572965,12.0171995
688,7.016043,11.144563
689,6.441995,12.85936
690,9.1185055,11.338208
691,6.1743617,15.5655775
692,7.243657,13.960153
693,6.4640207,10.674762
694,6.0650234,12.057817
695,7.036579,12.168887
696,6.165914,8.131767
697,6.550695,7.481502
698,5.473422,10.068966
699,7.5868926,9.097167
700,7.8681254,12.1628
701,4.4025297,8.728606
702,2.9802845,14.601909
703,5.866193,12.787017
704,6.257224,12.184536
705,5.626756,11.13123
706,4.767942,12.463881
707,4.5516844,10.3312
708,7.5923533,10.082826
709,6.0381308,5.2016783
710,4.2040105,7.5309916
711,6.628082,7.51111
712,7.0358677,8.666209
713,5.081734,7.5724664
714,7.3725657,8.689069
715,8.117061,6.983108
716,6.3003807,12.781553
717,7.776815,10.084226
718,6.4281526,11.307804
719,6.5553265,9.281971
720,4.278271,9.711604
721,6.5577636,9.352528
722,4.23224,11.113261
723,4.9451466,10.504269
724,6.165993,11.723987
725,6.4167466,11.847277
726,4.088361,12.4892845
727,5.351749,13.245805
728,4.380151,10.325339
729,3.3714588,11.362572
730,4.087087,10.563627
731,5.3258886,11.198538
732,4.4021044,12.628305
733,4.8257937,11.175211
734,4.4209366,9.140043
735,3.2301476,10.749306
736,3.5542333,7.8761744
737,3.7983348,10.321934
738,2.7308252,10.2854185
739,5.0677266,11.835485
740,4.5851865,12.119074
741,5.377866,11.214489
742,6.098897,13.014482
743,4.8730035,9.999088
744,4.869994,9.459259
745,5.6797585,8.647049
746,4.3706756,12.378067
747,5.202631,11.083909
748,5.135073,11.891173
749,4.87809,10.708665
750,5.0451937,8.602384
751,5.651647,9.984308
752,5.3641133,8.033928
753,5.024753,9.092312
754,4.1284804,10.570502
755,6.606377,8.9670515
756,5.8376646,5.5640054
757,7.8250766,10.53658
758,7.818168,7.617142
759,5.9860177,10.601128
760,6.696704,9.961555
761,4.6522017,7.983152
762,4.54814,5.275876
763,3.9939222,8.137871
764,7.3345356,10.874574
765,5.3811235,6.603221
766,4.3967195,6.5242686
767,4.9117684,9.528604
768,6.867526,10.66396
769,5.238281,9.553338
770,6.082524,9.299136
771,6.484477,10.097891
772,6.825525,12.70032
773,5.6449547,8.255193
774,6.086043,9.582663
775,5.349991,11.714397
776,3.4373455,7.3727546
777,5.926558,15.03453
778,5.9081216,12.846443
779,4.1409383,10.612518
780,4.8355665,14.448271
781,4.373737,12.285762
782,6.142733,11.701025
783,6.80893,10.839429
784,6.022097,12.898386
785,6.6606207,12.09501
786,7.6293154,11.636905
787,9.317418,11.832815
788,5.8941827,10.901354
789,6.1242356,9.961486
790,5.780425,15.192819
791,5.247487,10.1074505
792,3.3752546,5.802401
793,6.020512,4.6240683
794,8.147718,10.067456
795,6.3645134,7.769878
796,5.7314167,10.129507
797,6.6896286,8.131332
798,5.0168824,8.800041
799,6.920957,9.531078
800,6.025578,9.147944
801,6.202218,8.13747
802,5.8699427,8.718826
803,6.3693786,10.29844
804,6.2587023,10.745008
805,7.3551884,9.182656
806,5.161513,9.389164
807,4.205832,14.257254
808,6.13318,9.918779
809,7.350157,10.168983
810,6.1777186,11.150566
811,8.568819,8.692482
812,6.762797,8.160562
813,6.97033,8.51374
814,7.1754346,10.299029
815,6.15229,11.435126
816,4.290126,12.052572
817,6.3623667,11.172299
818,4.7802925,11.047211
819,4.923564,10.99449
820,6.258324,14.57052
821,5.269587,9.928412
822,6.19144,8.654775
823,5.6615524,7.2721553
824,4.9067583,8.332014
825,5.419471,7.406842
826,6.1977577,12.227415
827,5.3106112,9.2983465
828,5.572698,7.7305045
829,5.294001,9.495588
830,6.471649,4.851852
831,6.466715,7.7174344
832,5.544532,10.926244
833,4.099001,14.119179
834,5.021154,6.564271
835,5.554332,11.862798
836,5.4991283,10.31133
837,4.3784337,8.306635
838,5.5972533,10.304682
839,6.3198085,8.500469
840,4.5306997,9.390792
841,5.4162993,9.343067
842,5.0861435,10.012905
843,5.8181973,10.27366
844,6.73269,12.530946
845,5.935978,6.0794787
846,5.596407,6.7807503
847,6.772633,3.9209585
848,4.8983755,4.6480002
849,5.9267282,9.32218
850,6.8533244,9.351368
851,4.753009,8.4998665
852,4.631163,13.363481
853,6.890378,9.5957985
854,4.4849167,9.709351
855,4.033009,10.948164
856,4.899673,11.407332
857,4.698016,6.308591
858,4.2900825,10.783316
859,3.6318429,10.478684
860,7.653658,7.5724673
861,6.8750305,10.093295
862,5.700291,15.228625
863,6.673555,9.630563
864,7.4641414,12.830777
865,5.966322,11.798123
866,4.8476157,8.856238
867,5.646803,13.526553
868,4.8949404,10.485375
869,5.8632026,11.386712
870,4.44259,12.001753
871,5.448175,10.272929
872,5.5906014,8.720215
873,6.4068875,10.157075
874,5.4264426,9.341303
875,4.890009,7.521236
876,5.0050764,11.446125
877,5.2632113,8.0607
878,4.9649014,9.104566
879,6.6026835,8.444786
880,5.535024,7.6356106
881,3.5959013,7.269097
882,3.1968186,5.538338
883,4.9668913,7.8361897
884,4.1146507,6.665853
885,4.501998,6.3414903
886,4.6047053,5.012437
887,3.4772131,4.5002837
888,5.5225415,6.8499894
889,3.3414288,10.123599
890,4.1936502,8.670322
891,4.4424133,7.5065503
892,5.3803306,6.7926235
893,4.3820515,10.508152
894,4.4161906,5.8543277
895,5.4468064,4.6930137
896,6.8510127,5.362523
897,4.1179647,3.4187803
898,5.034337,6.0844054
899,4.350493,6.8076053
900,5.777735,6.351441
901,5.7526016,9.98582
902,5.1892242,5.9801393
903,5.863406,3.0848708
904,4.3296804,2.532639
905,6.2534204,4.4353127
906,5.7744837,10.339632
907,5.766334,4.2300005
908,4.1696486,7.3890276
909,4.2036967,7.0259585
910,4.532268,5.719214
911,5.052325,6.379082
912,3.6497924,7.3479714
913,5.559342,6.172441
914,4.6732574,5.536668
915,3.7220528,4.777657
916,5.254395,6.8694263
917,5.204813,6.4393616
918,5.1019583,6.563581
919,4.6562333,6.1335597
920,3.5877767,7.050975
921,6.3484793,7.4366913
922,4.2462263,4.4758806
923,6.6158066,6.037853
924,5.1791043,8.500807
925,4.6464458,5.6902337
926,6.093921,4.0455966
927,6.373935,5.3433075
928,5.8286476,4.421503
929,5.443602,4.027377
930,6.3440742,4.6382394
931,5.3684983,5.1938787
932,6.3683147,4.518846
933,5.380994,1.9156284
934,5.927879,2.7646143
935,4.923453,6.3003683
936,3.7528734,3.3173234
937,4.5758533,3.699853
938,4.1361585,2.146065
939,5.2376533,5.73234
940,5.5105124,3.821755
941,3.7706714,4.8208413
942,5.7350607,4.819901
943,5.535863,5.8049026
944,5.9748087,5.5427933
945,3.720587,4.2632875
946,3.8214636,6.5111256
947,4.8239436,5.827215
948,6.7396655,8.630418
949,3.3409479,9.088553
950,5.195141,9.227279
951,5.0030804,4.091097
952,4.059558,6.756097
953,5.68713,4.378422
954,3.5888882,4.917369
955,5.278609,-0.5801759
956,3.6143267,1.0213625
957,3.6639955,4.2870846
958,4.106273,9.148876
959,4.6121387,8.643455
960,4.2343826,5.057519
961,5.4797544,6.2772503
962,4.598039,5.935217
963,3.4127266,6.7885585
964,5.349544,5.708445
965,3.2174757,6.9399123
966,4.860147,9.047681
967,3.2954571,6.583232
968,4.5561795,6.0999618
969,4.014387,3.6734557
970,4.3116436,2.8986797
971,2.6441283,6.865136
972,3.9783335,8.858605
973,5.7277436,7.0390906
974,3.4827936,5.987363
975,4.8711805,5.7725186
976,4.5873866,10.106875
977,3.9106812,9.789773
978,4.8045387,7.24322
979,4.4543405,4.9938936
980,4.5197306,7.848364
981,4.625998,8.037281
982,5.3989477,8.696766
983,5.42379,7.1302843
984,4.738916,7.516089
985,4.3318048,7.8162894
986,5.5731673,10.802266
987,5.749751,4.3324637
988,5.467087,7.0774903
989,3.7346694,4.0455594
990,2.8165262,7.7059536
991,4.4096675,6.637178
992,5.093652,6.0960274
993,4.9542546,5.7511754
994,6.218635,3.4767516
995,2.9076164,2.868492
996,5.1355286,4.8829055
997,4.178696,4.34682
998,3.2028148,3.0916345
999,5.391239,3.9059029
1000,4.8489733,8.422671
1001,4.7995257,8.771485
1002,5.710317,6.4683204
1003,5.0813155,6.854833
1004,6.2984815,9.817907
1005,6.8700447,7.607153
1006,6.203225,2.6142094
1007,4.29997,7.055722
1008,4.7589912,6.6246347
1009,5.135807,6.8131027
1010,5.206062,3.2573972
1011,4.487813,3.7170682
1012,4.1664295,5.924184
1013,5.072462,5.95423
1014,4.6058154,7.7960496
1015,4.8760605,5.1186023
1016,4.928555,3.899859
1017,7.2309422,5.2752695
1018,4.2378097,5.5966444
1019,6.1055737,5.265375
1020,4.6188745,6.2566233
1021,3.45478,7.7908435
1022,4.4713035,6.4505677
1023,3.3608215,4.216125
1024,6.288934,8.504005
1025,5.6956086,7.3070517
1026,5.628084,7.077673
1027,5.075147,8.762563
1028,5.885435,12.028117
1029,3.7131245,11.999821
1030,5.0207477,10.885033
1031,3.9811637,10.965875
1032,5.951517,10.330529
1033,5.3980794,9.48149
1034,6.5242486,10.037608
1035,5.3533673,9.553251
1036,4.0878906,11.269127
1037,3.8363147,10.777482
1038,5.322328,9.103443
1039,4.818022,11.986259
1040,5.012806,9.426518
1041,5.16111,7.230198
1042,6.382043,5.9121842
1043,3.4518354,5.6267533
1044,4.9433784,5.2513647
1045,5.1797724,4.7485046
1046,4.6457696,9.106511
1047,4.8777328,9.149308
1048,6.176296,6.369578
1049,7.6034536,7.2094774
1050,5.6939473,4.7665834
1051,6.3820567,9.838495
1052,4.0284777,4.8232193
1053,3.8681521,6.242845
1054,4.3866453,6.581773
1055,4.506925,8.867632
1056,4.582745,9.123464
1057,5.468799,7.586484
1058,3.4481597,5.2947407
1059,2.906752,5.212712
1060,5.275013,9.086666
1061,5.967365,5.2770286
1062,7.035942,7.486316
1063,5.609528,9.863224
1064,4.225956,7.595659
1065,5.964721,7.399196
1066,4.9023514,8.609481
1067,3.6765666,8.267164
1068,5.258176,6.0491652
1069,5.860168,9.923117
1070,6.153545,7.455818
1071,4.6689034,8.676151
1072,5.9810324,10.297057
1073,4.75052,9.220108
1074,5.9747787,10.81034
1075,5.3609834,6.4691114
