Frame,PC1,PC2
120,6.359988,2.9541266
121,5.831199,3.156115
122,4.898938,3.7097974
123,5.1530046,-1.4709278
124,4.9049096,0.48079714
125,5.542165,3.7582865
126,4.3441906,2.800153
127,6.4981794,4.246586
128,7.1275845,7.544937
129,4.1837153,3.8697648
130,4.231983,2.0696828
131,4.3068037,-0.038338732
132,5.1320906,4.3908353
133,5.1447835,1.9015137
134,5.596914,3.692309
135,5.334468,4.6528177
136,4.667893,6.263646
137,6.387332,4.1843657
138,6.6442237,1.8968307
139,5.221751,3.5297139
140,5.4265428,3.6688852
141,5.6955113,0.9331032
142,6.1805205,0.04189046
143,6.6734505,2.3275487
144,5.065019,0.41096184
145,4.8638077,4.380883
146,5.842418,4.4918733
147,5.741308,5.075437
148,5.838391,5.227725
149,5.6945343,1.4474607
150,4.724873,2.5222766
151,5.897853,7.7997775
152,4.028287,7.138291
153,5.2376695,5.044005
154,5.9150734,6.722918
155,5.7856483,6.8166957
156,5.575748,8.613488
157,5.7989616,8.276425
158,4.827981,6.9288073
159,5.9792733,4.4939537
160,5.9840336,4.701265
161,5.252941,5.1066575
162,5.088923,2.9393787
163,5.2532506,3.2092016
164,6.082278,4.5169683
165,5.11385,5.8923807
166,6.531153,2.7082052
167,6.782819,0.38607207
168,6.039193,1.5264438
169,5.2047544,3.4840384
170,5.431011,3.2717416
171,5.433847,4.2459493
172,5.5317817,0.777365
173,5.91021,1.0790597
174,6.8234024,0.031126963
175,5.2977524,3.2822628
176,5.2445965,4.51195
177,5.8189783,6.97144
178,5.5046434,6.5276814
179,5.879938,5.6869483
180,6.9344873,7.154898
181,6.3170853,3.6401873
182,6.7416406,2.5835578
183,6.4519534,6.0506454
184,5.590651,4.515631
185,5.7901464,5.6077957
186,4.9449887,6.2943287
187,5.911811,6.8902893
188,6.77265,2.5316398
189,6.771295,6.384068
190,6.640611,3.6846693
191,7.192973,4.7485895
192,5.0702147,5.5964336
193,7.008151,4.786779
194,6.0181575,5.7189045
195,4.74754,2.7644823
196,5.075721,4.644282
197,5.890624,5.6674075
198,5.585498,4.6561227
199,6.1981044,5.358809
200,6.19933,10.820312
201,5.6078353,6.5807524
202,4.8951826,10.487559
203,6.740088,6.72961
204,4.9003577,5.3667417
205,6.3033075,8.504605
206,5.84383,6.482209
207,7.980933,7.3191867
208,6.0698485,5.3166013
209,7.568049,6.9686155
210,8.48563,7.316608
211,7.305841,6.976586
212,7.5555744,4.48402
213,6.713228,6.160512
214,7.2066927,5.2304616
215,7.5131927,4.809308
216,5.823339,9.773821
217,8.754893,5.4000096
218,8.106285,4.399017
219,7.3011575,7.0250945
220,5.9726257,3.139269
221,5.9543347,3.6995614
222,3.9462593,6.4741764
223,6.9281855,6.0905633
224,6.319692,4.293529
225,5.732957,3.5146518
226,7.425398,0.20249937
227,6.7981925,0.0365729
228,6.658602,-0.10298405
229,5.650109,4.0472713
230,7.783394,3.1555352
231,5.5354137,2.6307383
232,7.121328,2.739364
233,5.242862,8.096044
234,5.1717005,2.5710487
235,7.028578,3.7753463
236,6.4186378,3.9129615
237,7.051148,8.464059
238,6.9206424,7.023992
239,6.6952305,7.0886703
240,5.6853247,6.993735
241,6.582085,5.629989
242,6.547899,5.691004
243,6.4536576,4.2349777
244,6.085578,5.7390003
245,6.7149014,6.4747477
246,5.5696955,7.1415133
247,7.0444584,6.013718
248,6.2000823,4.3301015
249,5.5729485,4.178961
250,5.592276,8.377022
251,6.5020576,5.5020833
252,4.9802384,5.37532
253,6.5924273,4.5803475
254,5.336889,4.842361
255,6.246781,4.5308876
256,5.4602284,4.4882565
257,5.75734,3.786227
258,2.9732533,3.0989459
259,3.4925013,0.42752233
260,6.626731,3.1896942
261,7.4875326,5.727414
262,6.104138,6.8948035
263,7.5307326,6.405899
264,6.6133986,6.392765
265,5.586398,9.544886
266,7.6343355,6.799365
267,5.651936,3.5522778
268,6.8562837,6.421381
269,6.464353,7.0378265
270,5.9045925,4.9003243
271,7.444932,8.734323
272,5.1341667,5.2268863
273,6.020734,4.9652915
274,6.9629345,5.827354
275,7.1721754,4.5533295
276,5.6496935,3.4578
277,6.6266007,1.7416848
278,6.1053557,1.3590683
279,7.607528,3.989441
280,5.349749,4.060219
281,6.496098,6.195487
282,6.052259,1.9947942
283,7.230616,5.9654536
284,6.7077274,3.1479197
285,5.8129206,5.748376
286,6.3103743,5.778688
287,7.817411,5.5780516
288,7.0088563,5.2632747
289,6.702287,7.6663437
290,4.8180776,7.4564767
291,6.4615707,8.094703
292,5.2560506,6.3444242
293,4.9777517,5.0773087
294,5.4157443,7.456522
295,4.7119823,8.118525
296,5.17872,6.937661
297,5.622459,7.818271
298,6.488073,8.856474
299,6.655041,8.102224
300,7.1210265,5.9128785
301,5.7843685,9.614354
302,6.674847,8.738655
303,5.2396455,5.757991
304,7.522544,6.7527885
305,5.1739783,5.2495627
306,4.8492618,7.1115828
307,6.6553993,7.7126155
308,4.5971475,7.644307
309,4.4503436,6.190012
310,6.820756,5.3493533
311,6.4916635,2.8735158
312,5.895484,-0.17833541
313,5.722889,5.470811
314,4.157651,3.1928458
315,6.4929748,3.336895
316,5.044911,3.8788078
317,6.347163,5.1856613
318,5.904731,6.5711923
319,6.614427,3.9479008
320,4.984309,2.3959076
321,5.317591,6.567726
322,5.6971817,4.8383927
323,7.003803,3.3823497
324,7.0189004,4.0110974
325,8.4890175,3.314889
326,6.9457397,3.8940914
327,7.396703,3.3004467
328,7.1297665,3.0145702
329,8.183525,4.9561343
330,7.857313,3.5305974
331,7.2084727,3.24356
332,5.4488482,6.2492886
333,4.6849704,4.846938
334,7.591722,6.767918
335,6.965595,3.5818074
336,7.17099,5.442184
337,8.77855,7.8839407
338,6.6935754,7.0795693
339,8.677451,8.048271
340,7.6697326,8.007522
341,5.241109,8.651203
342,8.724398,7.802249
343,6.651879,5.9939604
344,5.4931307,9.433233
345,5.5430574,5.71946
346,6.7844954,8.652593
347,7.4520454,6.736199
348,8.032095,5.942968
349,7.3424163,8.721969
350,7.2144084,6.823814
351,6.6748915,8.756536
352,6.675759,6.646701
353,7.3101053,6.67112
354,5.0497456,6.4154325
355,5.7254834,4.904776
356,5.6620216,4.770831
357,6.747157,4.484521
358,6.409819,4.4330378
359,6.3731294,7.2708063
360,6.822282,4.8262687
361,5.7413645,6.77359
362,6.005561,3.184412
363,7.3832903,4.918977
364,5.830581,3.0826757
365,6.814475,3.4596975
366,5.026087,3.6202853
367,5.780952,9.479398
368,5.3942413,8.204963
369,4.022019,4.695783
370,4.209961,5.312217
371,5.573813,3.2528527
372,6.294186,4.6879044
373,6.5813575,3.5002804
374,6.665003,4.4547544
375,5.4454255,3.530866
376,5.778658,2.9093022
377,4.9972334,5.376475
378,4.580515,3.3777494
379,6.6717625,2.808381
380,7.347289,3.305342
381,5.0586724,6.617547
382,5.8634396,7.195401
383,4.904602,8.43599
384,5.2621775,5.404917
385,6.3161798,5.3936276
386,4.7885375,7.9490724
387,6.57335,6.165811
388,7.262006,5.2978683
389,6.228219,3.847931
390,6.2079005,2.4550927
391,7.3307824,5.865701
392,5.5987964,4.4467826
393,6.078313,4.0685425
394,7.3865566,5.012095
395,7.114618,3.9519951
396,6.83955,2.3169951
397,5.301922,4.25709
398,5.3686624,2.7519114
399,6.349268,7.169786
400,4.4543414,6.5932393
401,5.3025928,8.481713
402,6.056611,4.4549828
403,4.822988,5.954555
404,5.2596536,6.1768737
405,5.989309,8.846449
406,7.108927,4.6830616
407,6.845685,9.268111
408,5.6215982,5.3068857
409,6.3823767,2.7844524
410,5.868306,4.3315654
411,6.7520022,5.293771
412,6.1497116,3.622561
413,6.812954,3.1868224
414,7.1746726,4.8555007
415,5.230451,4.81515
416,5.7393303,1.9362867
417,5.2726645,6.4563026
418,6.042261,4.38871
419,5.507686,1.8054377
420,6.413737,2.1408305
421,6.129297,7.1135144
422,5.625851,2.6056967
423,6.1814003,5.9845376
424,7.344192,6.480638
425,5.384937,7.3114038
426,6.2376933,5.707368
427,7.0380244,8.962049
428,5.2160974,6.25138
429,4.930981,5.772879
430,6.270521,5.535666
431,4.772208,2.973036
432,6.2353024,3.316931
433,6.4100876,1.2481097
434,6.15094,1.9072578
435,7.1936917,2.8822858
436,5.798999,8.653627
437,6.079409,2.8747306
438,5.9395437,5.230585
439,6.034027,4.9474025
440,6.5773015,2.443633
441,3.254835,1.0330065
442,5.0656815,-2.3978522
443,8.123139,1.1433063
444,7.348163,0.0004965996
445,7.468696,1.0726277
446,7.7799754,-1.6928078
447,7.257009,-0.9195572
448,5.712779,-0.18242937
449,6.8848224,2.2211647
450,8.12441,0.49644196
451,6.3290544,0.18546396
452,6.516863,0.15966806
453,6.6491666,2.7907078
454,4.335628,-0.57402736
455,4.4857774,-1.1383766
456,3.860088,0.3597871
457,6.3485456,-0.95211077
458,5.761674,-1.4660997
459,5.65552,-2.2250545
460,6.1525865,-1.3880281
461,6.1810894,-1.4455923
462,6.030734,-1.968615
463,5.3108206,-1.8876942
464,5.0860796,1.9404728
465,5.9113703,2.8385103
466,4.968379,1.5362775
467,6.22657,-2.336401
468,6.480256,-1.2963685
469,6.933176,-1.9788747
470,8.823001,-1.4297073
471,6.0801163,1.356863
472,7.57317,0.09029216
473,6.8208194,-1.5979999
474,6.7097154,3.8611133
475,7.8027425,4.02527
476,6.1909313,1.4019592
477,7.302826,4.2474427
478,7.353856,1.4075261
479,7.5427876,3.5771663
480,7.003627,3.0665998
481,6.411992,0.7392713
482,7.4760714,2.6956608
483,5.569963,3.6571383
484,7.3327985,4.38992
485,5.9373198,1.7307396
486,6.5176315,5.892635
487,7.759226,4.3583384
488,5.8848405,5.053705
489,5.8147063,3.4971733
490,7.266798,6.649228
491,6.1960692,3.8086631
492,5.243027,5.789612
493,7.1939344,2.6539063
494,5.380333,4.341093
495,4.8489165,4.2000995
496,6.0382185,3.5132325
497,5.583804,6.562855
498,4.497622,2.2649367
499,4.4866624,3.356978
500,5.3369203,0.8974297
501,4.11393,2.359965
502,5.6955776,7.851706
503,6.619083,4.4239693
504,5.5944943,4.6731043
505,6.758679,3.096988
506,7.1593485,1.6130543
507,6.6487827,4.927529
508,6.866883,0.88042474
509,6.781277,5.9355874
510,4.8879833,2.6513386
511,6.5962667,3.4550097
512,5.3615146,5.3154407
513,6.180914,3.1520493
514,6.7357426,7.089268
515,7.08373,5.61171
516,6.2846417,4.1566195
517,5.5382843,2.682164
518,5.633717,3.0422668
519,6.971996,4.6247215
520,5.9205666,4.399447
521,5.236277,4.167255
522,5.3072343,8.448209
523,5.5122995,2.9746482
524,6.659756,5.9603024
525,7.046252,3.8970916
526,5.9750257,1.746399
527,5.598447,1.9387993
528,6.3270764,1.9097606
529,6.302911,5.464156
530,6.0961413,2.3486097
531,5.3081284,3.5823321
532,5.2142034,3.0832362
533,4.323326,0.90807086
534,5.8627377,1.2061895
535,6.3409767,5.3606186
536,6.5020795,6.1818213
537,7.0896635,5.2687693
538,6.2486305,4.408213
539,7.3661213,3.2813346
540,6.207619,2.312606
541,5.9088054,0.5339262
542,5.711766,-1.1298982
543,6.4155927,2.3813708
544,6.0636396,-0.9887985
545,6.526002,0.31438112
546,7.3039837,-1.7014124
547,7.363341,-3.1813083
548,7.810323,0.4313543
549,6.362431,3.465063
550,5.388409,1.6980675
551,7.981337,2.5804708
552,7.170329,0.73354566
553,7.7662306,3.6549861
554,6.8690753,3.1651857
555,5.273835,3.292456
556,7.7645397,1.7970178
557,5.5493584,5.3187547
558,6.7758455,3.4675937
559,7.1322203,3.7648442
560,7.248453,3.2058132
561,5.485168,5.6539793
562,5.9891834,5.700304
563,5.7228293,0.5038715
564,7.2198553,2.9196784
565,6.606562,2.9299514
566,8.144451,0.4042257
567,7.4958696,0.5454229
568,7.8424196,3.169748
569,5.7236414,4.0809503
570,7.1696754,4.0537205
571,6.8086386,3.4904025
572,6.974833,4.625946
573,6.4182844,5.8627095
574,6.423575,5.2193565
575,6.178506,6.28671
576,7.019019,7.5578337
577,6.868166,7.129696
578,6.9108877,3.2305973
579,5.2681093,7.379958
580,5.452789,4.014913
581,5.8840437,5.946561
582,7.2532682,7.955841
583,7.71283,6.916287
584,6.067248,7.0440936
585,6.4242873,6.323489
586,7.5960836,9.420806
587,8.075938,8.256897
588,7.7356095,7.8747687
589,6.815661,4.4486785
590,7.9835954,7.999065
591,7.84572,5.383275
592,5.1958675,8.574887
593,6.7936683,5.786106
594,6.603799,6.2625766
595,6.127253,7.2719655
596,6.426239,6.916229
597,5.732477,5.033649
598,6.095589,5.037969
599,6.8722987,6.209428
600,7.148277,6.612407
601,6.4119153,4.433611
602,7.15991,4.7849026
603,6.44687,3.6721978
604,5.7108107,7.4465575
605,6.546099,4.7038875
606,8.422619,4.8473487
607,5.6600785,6.591286
608,6.047988,2.6799507
609,8.022229,6.065086
610,7.068065,4.40991
611,7.6365323,5.17329
612,7.0693393,7.2009306
613,4.714998,3.0279922
614,5.371182,5.875466
615,6.778742,7.5451517
616,6.6727624,3.2319064
617,6.539864,6.2710433
618,6.035725,7.502893
619,5.1578665,7.3591385
620,6.4395027,6.2300987
621,6.6167803,4.571842
622,7.200178,5.911677
623,6.6312675,5.8762994
624,6.9871206,4.4414225
625,5.0021677,4.978578
626,7.225643,4.792711
627,7.6809626,4.9868016
628,5.631003,1.5972801
629,6.9025116,7.3241973
630,7.1668687,5.9755163
631,5.0811896,6.458918
632,5.453111,6.8505473
633,5.7618885,4.651458
634,4.692841,3.1696382
635,4.8353806,4.4898815
636,5.5679193,6.4513755
637,6.936734,4.8598795
638,5.0777354,8.604778
639,6.9327025,9.470914
640,7.735082,7.7026973
641,6.4262414,6.722068
642,5.352095,6.82233
643,4.7437334,8.066049
644,7.312585,7.4093275
645,5.030266,6.92383
646,5.0140233,6.975426
647,4.484724,10.559761
648,5.0410786,9.866798
649,4.36839,11.246961
650,5.866646,9.285908
651,5.9871097,6.7753086
652,4.651852,6.647837
653,5.5147176,7.740997
654,6.020837,7.4658723
655,6.8795714,12.821359
656,6.2413383,8.954349
657,6.0061593,11.117616
658,6.001122,8.129429
659,5.9603577,10.234273
660,5.7886543,7.454738
661,5.6588984,8.854677
662,5.8413553,9.226498
663,6.6695857,7.4350286
664,5.202027,7.5956097
665,4.7336154,6.062824
666,4.3571568,9.52546
667,5.3147397,11.274147
668,6.707939,14.292763
669,6.363954,7.6449323
670,6.269578,10.869279
671,7.0403495,12.191697
672,4.1845913,9.890664
673,4.607438,10.03471
674,6.5590525,10.025863
675,7.452983,9.169149
676,4.446323,7.50448
677,4.775355,8.597981
678,5.91276,8.566539
679,5.629275,6.955956
680,3.7685807,9.560947
681,4.255939,6.2137156
682,5.2751126,11.308138
683,4.993466,8.906645
684,3.620356,8.530982
685,3.7385094,9.793278
686,5.439262,11.564835
687,5.6739497,11.163167
688,5.500091,7.175985
689,5.145003,10.429048
690,5.031739,9.957428
691,4.8951373,10.006534
692,3.8562522,9.16341
693,5.4282928,10.319632
694,7.426058,6.109508
695,5.3610597,9.1554
696,7.7124634,11.375212
697,5.20791,10.912029
698,5.676279,8.029524
699,5.654869,10.303057
700,3.9314559,8.889227
701,4.4641566,11.3336315
702,4.510969,11.93549
703,6.5578184,12.687674
704,5.626026,10.177921
705,5.4648323,11.4916315
706,6.4367833,11.8572855
707,5.4859653,14.359076
708,4.8865547,13.717591
709,6.524754,13.220468
710,6.0837307,12.180167
711,5.1717567,7.736789
712,6.2750936,9.373758
713,5.745058,8.521748
714,6.3361206,5.7859983
715,6.887351,6.7523694
716,5.3050776,9.813782
717,5.8215375,5.719642
718,5.223476,10.000222
719,5.370496,6.563847
720,4.7278295,6.661609
721,5.7865624,9.950408
722,5.769233,9.80626
723,7.7189007,9.479401
724,7.851889,4.6330204
725,5.6613894,8.138742
726,5.4418883,8.7818
727,4.6165676,8.92249
728,4.0768313,9.614918
729,4.2353725,9.468751
730,3.673495,6.597602
731,5.420158,5.987299
732,3.8492541,7.0829644
733,4.092732,5.571093
734,5.6377454,6.7533984
735,3.9998386,7.25413
736,4.3417745,9.900306
737,4.975065,10.6617365
738,6.2789426,7.306445
739,5.4247975,10.33607
740,4.2558427,10.91796
741,4.29642,9.94849
742,3.7550766,9.635243
743,6.2227764,5.6270947
744,5.4797015,8.588799
745,4.2419834,8.354745
746,3.2939603,8.150335
747,5.2365026,9.804509
748,4.04297,9.784522
749,3.8724217,8.340963
750,5.1394258,10.982268
751,5.4487977,9.0839615
752,5.558223,7.733193
753,6.236155,11.998605
754,4.5545664,12.347593
755,5.357366,8.2918415
756,6.119539,6.3737445
757,6.620348,8.497253
758,3.7769444,7.09007
759,5.3575487,8.258717
760,5.6045136,8.662012
761,4.100291,8.298442
762,4.0717826,11.229301
763,4.2955494,10.479216
764,5.0198755,12.474524
765,3.8809958,9.238097
766,6.585405,8.609918
767,4.7224846,8.348405
768,3.9617388,6.1045623
769,4.5511246,7.5116506
770,4.438816,6.815656
771,5.381034,11.100822
772,5.5527287,6.3635144
773,4.6537027,8.625236
774,4.801831,7.9010873
775,6.6519213,7.4850307
776,6.48595,6.394703
777,2.623627,10.581494
778,4.7279906,8.569607
779,5.406799,9.465931
780,6.083172,9.197594
781,5.5773745,9.618034
782,4.1544733,8.122923
783,4.827128,8.5551
784,3.740453,2.6820831
785,4.6429048,6.4910693
786,4.5286636,7.8753324
787,5.521387,6.742759
788,5.2032905,7.6996574
789,3.765772,9.37799
790,6.07314,7.242298
791,5.0570436,7.807716
792,4.719703,8.008916
793,7.106514,6.646274
794,4.417941,8.751038
795,4.103483,6.985084
796,6.6305995,9.81009
797,4.6005573,6.1466417
798,4.2112765,6.7021585
799,5.088106,5.5116854
800,4.666143,7.597271
801,6.9983244,6.242884
802,3.7720938,8.204132
803,5.527015,5.897681
804,5.209047,7.938215
805,5.5636888,7.5950847
806,5.7738605,6.015599
807,6.16927,6.297944
808,6.1449842,2.3101928
809,6.2709394,5.4717426
810,7.6324577,4.365617
811,7.4416375,5.3272524
812,6.272248,8.503727
813,5.7518253,3.5357082
814,5.0261264,7.8514805
815,6.5685015,5.413397
816,7.0304127,3.697221
817,7.2760053,6.181389
818,5.3493357,5.2030077
819,5.911863,5.383272
820,7.237373,3.2012146
821,7.1278944,4.000103
822,7.9058213,3.4064379
823,4.14801,5.6071568
824,7.2301364,4.8450437
825,6.1296353,3.071696
826,6.0470095,5.033287
827,6.6616726,3.6249986
828,3.8090718,7.246207
829,5.8823557,3.7082903
830,6.6043844,1.6142783
831,5.578173,3.500154
832,4.4933696,8.06467
833,4.853049,5.863797
834,4.643504,1.5984747
835,6.9715147,3.29138
836,6.74919,6.6732044
837,5.5622134,6.2341056
838,5.8581524,5.2250032
839,7.210402,3.003419
840,5.629763,-0.30753377
841,8.2498255,1.3192837
842,7.7122345,5.976282
843,7.563558,0.95676297
844,7.335922,0.7255609
845,6.8659635,0.9227614
846,6.9594064,1.9101574
847,6.0768256,1.7930323
848,7.1951923,5.629492
849,7.6288114,0.96355027
850,7.294447,1.8206809
851,7.413327,2.7618074
852,6.4565325,4.6716757
853,6.590427,6.955354
854,6.9601383,4.484734
855,6.1821747,4.1899357
856,5.099362,7.5515738
857,3.9510393,4.426568
858,5.8202624,5.215097
859,6.8616,3.7064443
860,4.437401,5.5492196
861,6.54048,6.5524797
862,5.8940263,6.020579
863,6.1924276,4.5147777
864,5.867654,3.5977232
865,6.4533687,4.3480372
866,6.559257,6.8522224
867,5.287541,5.5407696
868,4.7896905,3.1384616
869,8.135583,4.097355
870,5.441339,5.759129
871,6.8088784,4.821827
872,5.044653,5.5261655
873,6.473349,3.4708498
874,5.752421,2.9505534
875,5.3042703,4.421029
876,5.975118,4.172206
877,6.64032,6.7606497
878,5.92814,4.032758
879,6.153987,6.6050963
880,5.6019998,6.3106728
881,6.0783744,4.7326756
882,5.7751746,9.024492
883,6.403943,6.5521564
884,6.9223695,5.1598835
885,6.536717,3.3589513
886,5.76993,5.1430564
887,5.4434485,5.345663
888,5.452316,5.6433578
889,6.8375673,5.007747
890,6.3454957,4.4778104
891,5.241375,5.956357
892,4.884588,9.074941
893,4.815912,5.4903173
894,4.682108,9.051816
895,3.9713304,9.255254
896,4.6865015,7.3407655
897,5.7859597,3.8035154
898,5.4543667,3.4837918
899,3.562844,5.575295
900,5.8948817,5.7001243
901,4.163644,3.7273886
902,5.9085298,5.5353928
903,6.6872516,4.801387
904,6.1683936,2.830077
905,6.5100646,0.51635945
906,5.283552,4.0215845
907,6.955928,4.655707
908,6.5425816,5.351802
909,6.1635346,6.5238957
910,6.6209235,5.7968693
911,5.1960573,6.507642
912,4.149792,3.7466135
913,5.0582733,5.678141
914,6.852946,4.3925853
915,6.220756,4.827387
916,7.250833,3.0002577
917,7.0981393,4.77829
918,6.694254,3.3505075
919,6.935527,3.6920576
920,4.8648987,3.2776556
921,5.318124,2.8824673
922,6.630542,0.9028688
923,5.7881274,3.2543044
924,4.550303,3.608202
925,5.7472258,4.165139
926,5.3094964,1.5107518
927,5.6898704,3.3691306
928,5.0891776,3.0981522
929,6.132466,5.342085
930,5.64175,4.324246
931,5.560081,1.9964927
932,5.694974,2.7567677
933,7.0039277,-0.62399524
934,6.7821736,3.5935984
935,4.9286265,3.7792187
936,6.8384,1.5043312
937,5.226796,2.4328904
938,7.393086,4.8235373
939,5.344381,4.2095747
940,6.8421865,3.541228
941,4.5570955,4.351083
942,4.467974,2.3527
943,4.3370123,2.8360643
944,5.26074,5.3871913
945,6.003552,3.874498
946,4.704334,3.397492
947,6.7711167,5.0456963
948,6.0689154,3.253749
949,6.0139365,1.6793066
950,5.329585,5.124021
951,6.2871265,4.3682575
952,6.535713,2.6980567
953,5.952571,7.7733207
954,6.132332,5.3613057
955,5.771459,3.7504969
956,4.3217287,6.273792
957,4.8348827,4.20496
958,5.5786195,4.2965713
959,5.372834,4.774246
960,3.2260191,5.851995
961,5.31574,7.8099957
962,4.7407966,3.2071342
963,4.777845,6.223776
964,5.9599233,5.480926
965,4.937704,2.7374773
966,4.665052,2.777487
967,6.8317924,3.8859417
968,6.772864,5.983409
969,7.7028065,5.242669
970,4.7892537,3.9766364
971,6.9859457,5.107002
972,4.9479403,6.480626
973,6.2039495,2.255546
974,5.3694406,5.6981807
975,6.469607,10.57663
976,4.1917667,8.7726755
977,4.814948,7.835032
978,6.2570524,5.1330576
979,7.194781,6.7532325
980,4.9408364,4.2974553
981,5.4403186,4.1034718
982,5.2859364,4.053246
983,5.0102897,6.2552776
984,4.7213683,6.5254817
985,5.8883095,4.2358565
986,6.5296392,5.5983176
987,4.828822,4.4482284
988,5.183547,6.2591066
989,5.9422197,1.7769974
990,5.375225,3.1788416
991,5.265068,5.3635616
992,5.216953,7.0229526
993,5.30473,5.332274
994,6.827331,5.9520626
995,5.285272,2.3048925
996,6.113235,1.2028615
997,6.2472773,3.7433925
998,5.097347,3.6591356
999,5.685717,3.051264
1000,7.7463536,2.6061628
1001,6.240745,2.5547087
1002,7.2009954,3.4868426
1003,7.3269224,0.9914582
1004,6.222923,2.5114992
1005,6.933096,3.8233256
1006,7.254574,3.0881093
1007,7.82112,5.4950013
1008,6.842645,7.837383
1009,5.3260455,4.1862683
1010,5.963746,4.9889393
1011,5.26535,4.6697383
1012,4.8170843,6.597622
1013,7.188958,4.381118
1014,5.657133,7.3724356
1015,6.7223825,1.8662013
1016,5.614901,4.7006364
1017,5.868943,4.3805723
1018,6.7153835,6.0208116
1019,6.380434,3.586107
1020,5.9612527,3.3777397
1021,7.6397095,5.740842
1022,7.0900545,5.199193
1023,7.6376557,4.0674257
1024,7.9405065,7.6131916
1025,5.7718363,5.520295
1026,5.642533,8.084711
1027,6.082451,7.264954
1028,5.8232045,2.2179835
1029,5.686643,6.829062
1030,6.1331286,7.3923483
1031,6.7082214,6.263048
1032,5.1105847,7.714194
1033,4.6321263,6.441581
1034,5.5292716,5.6454935
1035,6.155214,6.170511
1036,5.6357293,3.359569
1037,5.2022047,7.286729
1038,6.764284,3.3283396
1039,5.8669558,5.6674314
1040,6.4862375,3.5440464
1041,5.5883446,6.2903104
1042,6.9927783,6.8673635
1043,7.398856,5.092609
1044,5.6939588,5.613758
1045,6.369493,6.171847
1046,5.525914,4.593302
1047,5.375511,5.9119835
1048,7.83882,7.754953
1049,6.1651764,8.019141
1050,5.922601,5.972758
1051,6.916402,5.5605583
1052,5.6080537,4.77534
1053,5.1485057,7.6084795
1054,4.102136,7.3214283
1055,5.6118608,4.3715177
1056,4.9028554,4.6243663
1057,4.311593,5.787154
1058,7.6460724,5.013752
1059,6.5800514,5.1092186
1060,5.479721,4.0030103
1061,4.902269,5.8465505
