Frame,PC1,PC2
175,4.4420295,-8.116801
176,5.5217013,-12.076732
177,3.2572336,-9.526957
178,4.5003123,-7.8468227
179,3.098478,-8.442267
180,3.9459412,-9.175056
181,6.3393283,-8.888046
182,3.5296855,-7.125074
183,3.1296015,-9.934509
184,4.217876,-10.417032
185,4.397395,-8.834901
186,2.9631805,-4.4812493
187,4.4117846,-9.05036
188,3.3318913,-6.9557667
189,3.376057,-7.646337
190,1.6709828,-7.875267
191,4.3304853,-6.3259397
192,3.5489166,-7.977874
193,4.7256937,-10.62118
194,3.7730677,-7.6415215
195,3.9274518,-11.705733
196,4.5257926,-10.951352
197,5.091712,-9.075505
198,4.486967,-6.6184635
199,2.8176355,-9.382508
200,3.413496,-6.628422
201,1.2113492,-9.348113
202,1.2358074,-4.8614616
203,2.8063557,-7.930018
204,4.9015775,-7.9042773
205,4.8601794,-6.5206566
206,5.1737237,-8.339816
207,6.169661,-10.753053
208,4.0776606,-8.822686
209,5.460441,-11.386939
210,4.7170343,-5.3538895
211,2.0233927,-6.0598955
212,3.7194011,-8.440109
213,4.9532847,-7.5473776
214,4.5962477,-8.454409
215,4.0339565,-8.767545
216,3.870129,-9.16056
217,3.3618722,-6.412033
218,4.39867,-8.576047
219,3.4582396,-8.0281105
220,3.6375873,-8.166562
221,3.8175285,-8.984574
222,3.444398,-9.46757
223,3.778087,-6.4548297
224,5.387621,-7.0396457
225,3.6977618,-6.6030674
226,5.289646,-9.633102
227,4.062215,-5.6264153
228,5.0289273,-5.4863815
229,4.4821625,-5.9257717
230,4.0432687,-7.5980153
231,3.831333,-7.147079
232,5.1378403,-7.8320546
233,3.9962037,-4.444244
234,5.0305514,-7.5778556
235,5.454506,-6.1915674
236,4.966963,-5.499895
237,6.4393263,-5.9441857
238,3.7378533,-8.34781
239,5.046078,-8.591095
240,4.3741612,-7.8214464
241,3.2203145,-7.40303
242,3.263013,-8.238981
243,5.5601125,-7.607348
244,5.5314837,-10.697308
245,5.2374682,-7.188055
246,5.941278,-7.502278
247,5.5268393,-6.6341085
248,5.1440954,-9.112458
249,4.1727934,-8.699831
250,4.719018,-9.443446
251,3.2764814,-11.272808
252,6.0887823,-11.309576
253,5.1753597,-11.315224
254,5.464135,-8.564505
255,3.8614428,-9.883746
256,5.7958,-8.410095
257,7.6048346,-10.090929
258,5.9186406,-7.745782
259,5.1344295,-8.702349
260,7.560729,-8.87277
261,6.2813787,-11.930561
262,6.2704906,-7.9679937
263,7.3759985,-8.377847
264,6.4577427,-8.508923
265,6.625496,-7.0350776
266,6.2331023,-4.960714
267,4.5895467,-2.6815064
268,5.3570995,-7.690907
269,7.7423525,-1.220068
270,7.087293,-6.88049
271,6.25399,-7.775785
272,7.5185294,-4.998963
273,7.680596,-5.8352127
274,6.362835,-5.4170027
275,8.809552,-7.014444
276,4.9791346,-5.926429
277,7.6136394,-5.211469
278,5.7914386,-4.630116
279,8.34321,-7.8263144
280,6.3579926,-4.1955714
281,6.091345,-8.299785
282,4.9829698,-6.176022
283,7.601206,-6.66386
284,4.564261,-4.313757
285,5.370993,-3.7517123
286,3.140465,-7.5383854
287,7.051388,-4.6878905
288,7.1855536,-5.124516
289,5.5859537,-6.5592394
290,5.73023,-8.739425
291,6.1009774,-7.0522184
292,5.5333037,-6.98522
293,5.843197,-6.2575927
294,6.2060585,-5.0767326
295,6.527314,-5.3221207
296,7.616665,-5.750357
297,7.5767045,-6.015466
298,6.0580177,-8.061706
299,5.6656146,-6.765554
300,5.107449,-5.323325
301,6.1793933,-5.7362404
302,5.5783653,-6.102149
303,6.7849874,-6.6874375
304,5.072465,-6.319777
305,6.864172,-6.3833585
306,8.273,-6.061044
307,7.468465,-3.9122932
308,5.798913,-5.6318984
309,7.7215185,-5.1427097
310,7.7300906,-7.724022
311,5.044472,-5.492161
312,5.1019087,-8.166483
313,6.363658,-9.167957
314,7.7940283,-11.793612
315,7.239654,-8.861227
316,7.7782154,-7.6247416
317,7.102238,-8.6187725
318,6.954344,-7.133552
319,5.9469233,-4.1394787
320,6.433956,-1.8127104
321,5.600447,-5.319199
322,6.512497,-8.295728
323,5.55331,-6.5235567
324,5.7327266,-6.7658477
325,7.474864,-3.8801448
326,6.5140586,-6.4123588
327,7.1354933,-8.04766
328,7.579576,-8.609498
329,6.962166,-6.262696
330,6.5897317,-8.211546
331,7.953901,-7.881571
332,5.2437377,-9.968293
333,5.472528,-6.7015705
334,7.6820226,-8.775225
335,5.2470875,-7.5820312
336,5.622825,-8.490088
337,6.283614,-7.191886
338,7.581304,-7.2697716
339,6.680917,-8.990917
340,6.217203,-8.629691
341,5.3839946,-8.699867
342,7.5528154,-8.636228
343,6.5576715,-9.315697
344,4.2889004,-7.9569974
345,4.91009,-8.156543
346,7.9284678,-9.460411
347,5.1546335,-6.42661
348,6.4986496,-7.943335
349,6.9436474,-5.831949
350,7.1420507,-6.570329
351,6.593123,-7.256295
352,6.635711,-7.1134825
353,6.410899,-5.982441
354,5.4317546,-7.40623
355,6.0348268,-4.9157057
356,6.835619,-6.1982827
357,7.469321,-4.8201914
358,6.0634785,-5.7359705
359,7.5291553,-6.2640543
360,6.36386,-5.910435
361,5.9249983,-7.0843883
362,5.3321314,-5.727065
363,6.700664,-6.0515122
364,6.47685,-8.947608
365,5.9860263,-7.4557323
366,8.352211,-6.986391
367,6.135132,-3.9842734
368,6.3991647,-7.4873056
369,6.599845,-7.911458
370,6.668354,-5.9210477
371,5.0560675,-4.2487044
372,5.889838,-6.36123
373,7.663979,-8.505794
374,7.760841,-5.764354
375,6.3951445,-7.185498
376,7.226755,-7.5964217
377,8.104189,-5.6905856
378,7.60759,-4.040501
379,8.4272585,-7.519395
380,7.7410946,-5.815475
381,6.9082637,-6.8623548
382,7.397826,-4.038042
383,8.016498,-7.625177
384,7.3967137,-8.011138
385,8.506955,-8.9856825
386,7.229658,-6.5836115
387,6.528124,-8.148526
388,7.2929134,-7.2374573
389,6.860033,-7.6529417
390,6.7824736,-8.996568
391,6.5132113,-9.4066105
392,9.708262,-6.21258
393,7.3402557,-7.9384522
394,8.5066805,-6.240526
395,6.6802583,-5.416103
396,8.3744135,-6.204092
397,8.745218,-7.936821
398,9.935885,-8.082776
399,7.423247,-7.3407607
400,7.4518223,-6.706389
401,6.550422,-6.349168
402,7.207777,-4.608933
403,8.170913,-2.8127246
404,6.4925733,-6.2273836
405,6.781946,-2.2984884
406,5.755251,-3.448157
407,6.7959976,-5.3828835
408,3.80104,-5.2521057
409,5.2685356,-4.7248487
410,6.714809,-5.7922454
411,7.3558283,-5.6124153
412,8.932209,-6.012704
413,5.831106,-4.671754
414,7.181181,-7.003185
415,6.945535,-7.5116405
416,6.250486,-5.427909
417,8.692219,-5.3354993
418,8.082142,-7.540401
419,7.311248,-5.3315554
420,5.0405226,-4.7828665
421,5.4512362,-1.926371
422,7.5082836,-7.031288
423,5.9779058,-5.8726654
424,4.7759004,-3.8564725
425,7.2050376,-5.403383
426,4.4680347,-4.5831814
427,6.653981,-3.6777074
428,4.6244345,-3.0540528
429,7.1289353,-4.4820275
430,5.8299537,-4.516334
431,5.911075,-0.9465987
432,6.6806335,-2.5223725
433,7.052163,-4.521079
434,6.2301936,-4.303839
435,4.5907435,-5.4687877
436,5.622265,-4.1637325
437,5.8117127,-4.4944654
438,4.8335614,-3.9655757
439,5.539561,-6.37807
440,6.6568003,-4.812092
441,6.2915916,-6.371169
442,7.21756,-5.967643
443,4.5581894,-5.903077
444,7.0393667,-6.109618
445,7.126461,-8.468495
446,7.1652107,-7.200511
447,6.78494,-6.967443
448,4.5882564,-9.422409
449,5.6469436,-8.865439
450,6.6408606,-7.72212
451,5.5019584,-4.8486457
452,5.4628825,-8.269304
453,7.355562,-8.800301
454,6.1046224,-8.470408
455,7.754864,-9.495192
456,4.8529987,-6.335876
457,8.41841,-6.3718295
458,6.897001,-3.1808472
459,8.814669,-9.101723
460,6.064295,-5.14624
461,6.058952,-8.100066
462,6.1566176,-5.8035784
463,6.4873443,-5.19469
464,6.58299,-2.2001228
465,6.1194506,-3.5554526
466,7.701747,-3.7415514
467,6.3222823,-5.8250346
468,5.4622884,-3.878588
469,6.4087105,-1.8438001
470,5.9495482,-4.2711763
471,6.8724985,-4.6582055
472,5.1226463,-3.7363045
473,6.517415,-4.270601
474,4.0329957,-3.3590758
475,6.535718,-1.7039651
476,6.2112303,-0.035465606
477,5.6119814,-5.045265
478,6.52693,-5.2587485
479,4.9020796,-2.530378
480,4.5963173,-6.32102
481,3.2530599,-4.4547634
482,7.166417,-4.316019
483,5.9501085,-4.0975857
484,5.815015,-4.278959
485,4.352321,-0.38490644
486,2.1011152,-0.12085875
487,4.912864,-3.4241006
488,5.0878277,-2.54462
489,4.154135,-1.0334636
490,4.6951227,-4.904577
491,6.538961,-3.5775099
492,5.786308,-3.0847332
493,4.8487067,-2.8920028
494,5.2884517,-3.8607655
495,6.0485606,-4.7293315
496,9.212942,-10.392064
497,3.3062649,-6.9188995
498,4.8709836,-7.959226
499,4.729578,-2.5224116
500,4.4462504,-5.659895
501,6.744235,-4.97847
502,6.5285344,2.6850789
503,7.8539877,-2.7061207
504,7.2719774,0.5452937
505,9.380808,-2.4075737
506,9.311424,-4.7226267
507,8.00612,-2.1515937
508,7.415718,-1.1224544
509,6.3342915,-0.9062406
510,7.5615172,1.4632652
511,7.266082,-0.7920067
512,7.2591615,-1.6521122
513,6.920729,-0.67337936
514,7.35015,3.455073
515,8.29632,1.3618132
516,8.401209,0.8131728
517,7.3361874,1.9043897
518,6.9996314,2.2574866
519,8.892156,5.70884
520,6.72661,-0.9504782
521,6.8351097,-3.002061
522,7.452731,-1.7307916
523,8.900803,4.76695
524,9.929064,1.8579353
525,5.239223,3.3357334
526,7.3843904,4.839028
527,7.0816703,1.1778518
528,7.0038567,3.3779964
529,7.4001565,2.0738504
530,5.8201056,2.535803
531,6.227963,-0.37506372
532,7.3560247,3.307326
533,5.697893,-0.6592068
534,5.621598,0.6942292
535,6.829293,2.1256518
536,7.835051,0.10829009
537,8.454979,3.6491938
538,7.624726,3.2664328
539,5.3550196,1.8861951
540,7.4537334,5.292307
541,9.793111,4.071953
542,9.537348,3.3508654
543,6.8629284,4.078971
544,6.1995397,5.144101
545,5.275242,3.2318978
546,5.3951745,3.7623684
547,7.220752,4.076709
548,5.7796464,6.107481
549,7.645265,3.1592352
550,6.3330603,4.070121
551,6.7194324,1.8561422
552,8.780614,2.6598668
553,6.8551474,2.5910912
554,6.555825,1.1897999
555,7.4029946,1.8515729
556,9.026593,1.6020148
557,3.8805323,3.7107143
558,6.0023775,4.525293
559,6.9487224,3.1548262
560,6.2230835,4.7587643
561,6.9959645,1.8829995
562,8.075597,5.2316523
563,7.1496305,4.958885
564,6.829344,3.8569562
565,6.3763394,0.04884495
566,5.860951,4.8088164
567,5.643937,1.6581761
568,8.180417,1.2679675
569,7.042421,1.9395077
570,5.584393,-0.53767574
571,6.140461,0.8291309
572,5.8265843,2.5220063
573,6.847201,-0.2784051
574,6.13516,0.7412197
575,6.9565625,-3.196478
576,7.5204134,0.3064882
577,5.5250416,0.8524057
578,6.0765233,0.34097245
579,5.7710614,0.7001962
580,4.200752,2.575
581,7.102503,2.8512774
582,6.2029715,2.6209311
583,7.2159085,0.7868835
584,6.6568246,2.1284919
585,5.5264406,2.9969845
586,6.586543,4.6735187
587,6.8175454,4.3338623
588,5.134436,3.8681846
589,6.506168,4.0217695
590,6.505656,2.6659484
591,4.1142573,5.078812
592,5.1085067,5.0961657
593,4.762631,7.4902277
594,5.9554243,3.4995098
595,5.864675,5.931924
596,6.5609436,5.54534
597,7.2896233,3.6165605
598,6.5081763,5.054967
599,6.261198,6.287627
600,8.094902,6.923031
601,6.9210973,5.1006613
602,6.890216,6.9559603
603,6.7534504,3.095029
604,6.5573463,3.3245394
605,7.019109,2.7215729
606,7.6743593,1.021409
607,8.159854,1.3218175
608,7.70806,6.22305
609,6.8471828,6.164715
610,7.9237294,5.206815
611,7.8446608,3.6072373
612,7.3360744,-0.09021102
613,8.637306,3.384231
614,8.375732,1.9913062
615,9.516005,0.82737625
616,7.3024435,2.3273618
617,7.686742,-2.1366112
618,7.6273084,0.17251785
619,6.7223196,0.87922233
620,7.404425,2.9409342
621,8.859431,2.0501666
622,7.755868,0.52486634
623,8.483269,4.3428345
624,8.879007,2.9174197
625,6.3332596,2.629029
626,7.535108,4.973063
627,8.743446,4.4869995
628,6.247266,4.2671356
629,8.291019,5.0680294
630,9.09991,-0.016060788
631,8.982075,-2.366746
632,8.584548,-4.806816
633,7.9759164,-5.9809446
634,7.2826567,-5.649393
635,7.9926105,-3.1734974
636,5.9918466,-4.4372106
637,6.151334,-4.971993
638,6.4822526,-2.843835
639,8.358119,-6.8132195
640,7.436295,-4.5157604
641,7.8079343,-5.7178736
642,7.2940445,-4.035471
643,7.4232492,-3.897881
644,8.431004,-2.239893
645,7.393639,-4.5075192
646,8.633328,-2.0889518
647,9.435678,-3.5142655
648,5.6674757,-4.307316
649,7.9922953,0.075806335
650,8.165325,1.8485253
651,7.3545866,-0.23746783
652,6.8536563,4.2767205
653,8.519987,2.6345553
654,8.806164,5.1047297
655,7.1935244,-0.47705212
656,8.033544,1.5300578
657,7.272644,1.6451378
658,8.456902,0.24751322
659,8.015257,0.49601194
660,8.703849,-1.4788524
661,8.22683,-4.948613
662,7.430684,-5.1376143
663,6.8714185,-2.852623
664,7.7287345,-5.8847823
665,7.618171,-3.4857178
666,7.314241,-3.12085
667,7.0211787,-1.995162
668,5.1438074,-6.7723026
669,6.7978187,-2.802796
670,4.2914577,-7.403532
671,3.7605486,-6.5991497
672,6.7600155,-5.506579
673,6.8378377,-6.8108025
674,6.892742,-9.944314
675,6.406134,-5.482183
676,6.614759,-3.0921745
677,7.6546655,-3.7412605
678,7.871166,-1.9115914
679,7.7930183,-4.65821
680,8.466057,-2.2542455
681,7.400357,-4.570563
682,5.5821576,-3.7989697
683,7.0584326,-2.5816543
684,5.6293836,-5.0283856
685,8.224583,-3.3429964
686,7.456957,-4.0076876
687,6.239363,-1.3650398
688,7.561502,-5.9613137
689,8.185874,-6.826384
690,7.08109,-6.3883224
691,7.816242,-5.3308477
692,7.6768827,-2.4583569
693,7.273705,-2.3158185
694,6.583514,-1.1439774
695,5.5345707,-1.1102489
696,8.150811,-3.9316034
697,7.366333,-5.590027
698,8.546974,-3.9471436
699,8.149313,-2.7441483
700,4.5425653,-4.781317
701,8.865916,-3.3214996
702,7.907405,-7.0345507
703,6.218177,-10.372955
704,6.825531,-7.9092116
705,7.6986403,-10.849341
706,6.923342,-8.450258
707,9.226373,-9.111937
708,7.2804723,-9.410904
709,5.57182,-5.2596726
710,7.0971565,-8.8054905
711,6.44163,-11.8676405
712,7.120497,-9.971243
713,5.9813604,-8.611268
714,7.6055655,-10.132543
715,7.754482,-11.467943
716,7.4443474,-12.854148
717,6.9591174,-13.516439
718,6.0302467,-14.8989935
719,7.0093994,-11.233097
720,6.3100905,-13.760608
721,7.00702,-17.266861
722,6.467957,-10.9607935
723,8.4454,-10.722257
724,6.736531,-11.063622
725,6.8389206,-14.193996
726,6.168122,-12.137926
727,7.007239,-14.043523
728,6.297931,-11.302144
729,7.2749343,-12.754089
730,6.7495766,-11.696801
731,7.1856017,-10.025221
732,7.5303893,-8.043753
733,7.3600273,-11.099536
734,6.5323453,-11.006415
735,5.9764285,-8.390139
736,6.769071,-11.031495
737,5.412927,-11.315772
738,6.0249977,-8.028643
739,6.7821,-10.178455
740,5.1536107,-9.371355
741,9.122671,-13.088102
742,6.3112655,-7.377668
743,5.7973714,-8.398869
744,5.5174503,-8.213125
745,5.7820635,-9.894404
746,7.319483,-7.973898
747,7.033635,-10.212797
748,7.7776327,-11.3486805
749,6.7007895,-8.968372
750,6.179488,-6.880215
751,7.638541,-10.470945
752,7.8889055,-9.962698
753,8.060467,-7.757747
754,7.1626663,-8.749056
755,7.3142915,-10.700257
756,5.7512465,-6.345797
757,7.446759,-7.4828205
758,7.984228,-7.7776794
759,7.9628353,-4.9580193
760,5.351577,-6.8303514
761,7.3556194,-7.1829042
762,6.1939363,-7.700153
763,6.244679,-6.3706455
764,5.318478,-7.972049
765,6.349453,-7.472064
766,6.537348,-6.071372
767,9.657309,-10.105307
768,6.3744683,-9.096512
769,7.313454,-8.669368
770,9.093774,-8.751797
771,8.891592,-9.170011
772,6.698484,-6.1014733
773,8.838252,-6.4854608
774,7.092201,-7.089329
775,8.105638,-8.824815
776,6.3573575,-6.496218
777,8.144057,-1.4795833
778,6.185339,-2.9604468
779,6.304407,-6.3974533
780,7.087985,-4.355744
781,6.520694,-3.7540483
782,8.223844,-4.141222
783,6.9508286,-7.0268874
784,8.36435,-3.8143108
785,6.0925775,-4.660751
786,6.306091,-5.7439375
787,7.4304886,-4.992306
788,6.3276186,-4.038571
789,5.7927823,-6.561267
790,5.8410106,-2.374874
791,5.1478953,-5.2025733
792,6.779503,-5.8730254
793,6.8572006,-5.456866
794,4.823065,-3.187075
795,5.3866606,-3.814811
796,4.866282,-6.9369497
797,7.5211263,-6.9627776
798,5.393275,-6.142455
799,6.3506308,-8.168229
800,5.953249,-6.830774
801,6.021097,-6.633882
802,6.359362,-5.265765
803,6.9485097,-5.701741
804,7.2362943,-6.728672
805,7.8727875,-7.704852
806,6.53856,-8.369142
807,6.2298346,-8.873104
808,5.206487,-8.617619
809,5.853742,-11.041931
810,5.9781914,-8.467599
811,5.9273677,-8.976147
812,6.5532336,-8.579212
813,9.239562,-5.5295863
814,8.716249,-3.4974463
815,7.797887,-5.1444654
816,9.7537,-6.205922
817,8.043575,-7.833419
818,9.02866,-7.1111193
819,6.375781,-6.4630523
820,6.6598554,-6.1578865
821,6.3897085,-6.3466954
822,7.6736336,-5.9393616
823,9.720967,-5.526955
824,7.536334,-6.5299416
825,6.6875486,-5.8014946
826,7.843958,-8.107574
827,6.738985,-7.640537
828,8.153393,-7.603449
829,7.9277387,-7.1041665
830,7.2593875,-8.314683
831,8.189284,-5.2990885
832,7.685556,-6.4458213
833,6.411918,-8.513506
834,7.3419333,-5.9311624
835,4.862009,-8.243181
836,7.372348,-8.823521
837,8.054309,-9.775575
838,7.58354,-6.7318683
839,9.678977,-7.734226
840,7.183734,-7.0323915
841,5.424752,-9.51017
842,6.629387,-7.4841185
843,6.597828,-8.306446
844,5.5283084,-5.779851
845,7.8919797,-12.624625
846,8.151201,-11.412161
847,6.3464932,-8.761634
848,6.883993,-10.149249
849,7.09145,-10.768859
850,7.717194,-9.263873
851,7.9118276,-9.04761
852,4.8556247,-10.502924
853,6.5676126,-9.729631
854,5.3751116,-12.466594
855,6.617626,-9.721512
856,6.8176713,-11.621184
857,6.964949,-11.265893
858,6.9933724,-10.818133
859,6.188141,-11.897169
860,8.025085,-10.038037
861,7.6065135,-13.39344
862,6.94605,-10.790135
863,4.7601438,-11.475233
864,7.263075,-12.4719
865,6.7485924,-11.042769
866,6.562247,-10.264494
867,6.228143,-11.958062
868,6.378611,-12.299665
869,7.649009,-10.4536705
870,6.7743273,-10.040532
871,5.464793,-11.050036
872,5.222146,-10.892285
873,6.0156293,-10.687657
874,6.7949586,-9.559798
875,7.3214784,-9.877643
876,7.450601,-11.615238
877,6.964985,-12.790756
878,6.4999547,-14.151328
879,8.483754,-13.691397
880,5.7452183,-14.710345
881,5.4542117,-9.619463
882,7.076966,-10.172419
883,7.6387067,-14.300933
884,8.068949,-11.084872
885,8.102562,-10.254016
886,6.75798,-10.753994
887,7.46525,-12.125231
888,6.5141773,-9.353762
889,6.688702,-8.980908
890,9.283645,-15.86897
891,7.7192736,-12.468336
892,7.664076,-10.203229
893,8.9931755,-11.555015
894,9.346511,-11.602577
895,9.24817,-11.731297
896,8.23347,-11.471904
897,9.353782,-12.053183
898,8.155373,-12.764605
899,8.443633,-11.169301
900,9.035002,-10.539881
901,5.758618,-11.064188
902,8.611553,-10.740225
903,8.067208,-8.030425
904,8.520797,-10.651344
905,7.2991357,-9.07756
906,6.335473,-8.211912
907,8.300898,-9.764271
908,7.600652,-12.478083
909,7.516647,-12.85387
910,8.914129,-15.434208
911,8.016398,-15.090331
912,8.5470085,-16.43774
913,6.96782,-14.489829
914,7.9680223,-12.543661
915,8.185189,-13.419587
916,8.9724,-14.026937
917,7.4042544,-13.4028225
918,8.134824,-13.287066
919,6.962449,-12.23106
920,8.621553,-11.592485
921,9.360379,-12.7068815
922,7.894994,-11.25018
923,9.2517395,-11.92857
924,7.015861,-10.714302
925,6.937009,-13.076335
926,7.4923105,-13.117585
927,7.36875,-10.914732
928,6.0352144,-10.472141
929,9.028932,-10.359831
930,8.884772,-12.775206
931,7.8034663,-10.14573
932,7.2816353,-9.640948
933,7.242743,-9.607441
934,7.4474983,-8.472551
935,9.060958,-12.901327
936,8.238469,-11.741424
937,6.6115556,-13.163546
938,5.134928,-12.2652645
939,7.6688256,-14.500099
940,7.4373217,-8.76891
941,7.759923,-11.459089
942,6.752113,-11.118217
943,8.182277,-11.017858
944,9.18712,-10.714109
945,6.8541007,-12.006491
946,6.9920473,-11.018426
947,7.730735,-12.268745
948,6.90687,-11.99679
949,8.417955,-12.032301
950,7.8121824,-12.680593
951,6.2781444,-12.571773
952,6.0318365,-12.061667
953,5.3055835,-10.727554
954,6.3635736,-10.282439
955,8.191512,-12.718962
956,7.419511,-10.715253
957,6.320578,-13.201136
958,5.8377132,-10.931379
959,5.1763234,-12.90796
960,8.396741,-8.4161215
961,5.927401,-10.83572
962,5.968453,-9.257761
963,6.1536236,-7.700966
964,8.628013,-8.080096
965,7.0038486,-8.14071
966,7.3444176,-9.653562
967,7.0469313,-9.857342
968,8.151602,-8.84613
969,7.0577593,-9.140347
970,6.503244,-11.224125
971,7.0348415,-9.108702
972,6.90401,-9.420446
973,7.411305,-10.965784
974,6.9953566,-11.942455
975,7.012518,-12.36441
976,6.917265,-16.352648
977,6.1414185,-11.5697
978,7.683155,-11.823341
979,7.267379,-12.034102
980,6.8982253,-8.967132
981,5.91309,-8.481552
982,5.9470577,-8.310023
983,7.1612115,-10.850982
984,6.9124446,-10.071976
985,6.1565633,-11.190549
986,6.808532,-9.816331
987,5.2113442,-7.89951
988,5.215206,-7.442106
989,8.861918,-10.528721
990,5.746636,-9.006354
991,6.5272145,-4.9594054
992,6.7660904,-8.357368
993,6.6135306,-6.389677
994,5.321939,-4.1562963
995,6.811797,-6.9999046
996,6.1006675,-10.420129
997,4.934894,-11.006631
998,6.38151,-12.143911
999,5.9248347,-13.450274
1000,5.9745784,-10.058613
1001,5.9689517,-11.441022
1002,5.604954,-9.594981
1003,7.971255,-13.191323
1004,7.0574245,-13.110056
1005,6.9817266,-11.240294
1006,7.451615,-11.401621
1007,7.1902323,-14.48935
1008,7.2504854,-13.732589
1009,6.0128374,-12.928095
1010,6.4615893,-13.647085
1011,6.67995,-12.017611
1012,7.6775203,-13.569498
