Frame,PC1,PC2
717,5.0158253,6.4212413
718,6.9126124,12.565222
719,4.5045724,15.197591
720,5.072606,16.757454
721,5.506107,9.873345
722,5.4829044,13.43966
723,5.418247,13.952385
724,6.1302266,12.640907
725,3.9216745,13.208704
726,4.446823,13.025547
727,4.8544507,12.158092
728,5.812101,10.97247
729,3.776053,8.424111
730,5.3258038,9.2543335
731,5.7554817,9.617445
732,4.2439504,11.322224
733,6.42429,11.176942
734,6.607277,10.645693
735,6.966426,11.147555
736,6.3689685,11.576343
737,4.335329,17.022512
738,6.365711,14.92495
739,4.6037354,12.10244
740,6.239495,13.098433
741,6.8518186,12.499864
742,5.536782,14.675518
743,4.7244368,11.951326
744,2.5787745,13.786037
745,5.911239,11.388947
746,5.7403836,6.4575906
747,5.2898,11.708668
748,5.2742906,12.135359
749,3.7108119,11.191114
750,6.678615,12.228149
751,6.204241,9.291741
752,7.5572276,11.49993
753,6.554853,12.914666
754,5.957479,13.306837
755,5.0292253,10.140063
756,4.9174395,10.894999
757,5.318196,14.986777
758,6.22723,10.764032
759,6.2810283,14.608034
760,5.803704,14.259526
761,5.705692,11.839611
762,7.0044804,12.476354
763,6.5040607,8.604234
764,7.5380254,9.842493
765,5.4079614,8.712752
766,7.018436,9.692919
767,7.672452,8.968642
768,6.122182,10.510295
769,5.2221384,7.903036
770,6.044255,5.2942486
771,5.610475,9.180838
772,6.4236875,6.6180725
773,6.285945,7.9237523
774,6.0804486,3.840354
775,6.5259905,3.358729
776,5.5885415,9.370098
777,6.1799417,12.111335
778,5.4453826,11.765981
779,5.5122585,6.8362327
780,5.0958533,3.9733725
781,3.741941,8.08033
782,5.7721233,8.567721
783,4.9402523,7.5009704
784,5.1396756,4.696628
785,5.9995546,8.878222
786,4.3583584,5.6972523
787,7.685911,2.2342076
788,6.8205194,4.468148
789,5.4490547,3.7696202
790,4.924607,6.5645394
791,4.5022016,5.7793036
792,4.0403833,7.012769
793,6.4259357,9.385213
794,5.6576905,9.754291
795,5.4343967,8.606848
796,7.1018977,5.0073195
797,6.9469094,4.537821
798,5.199709,6.118271
799,6.659737,4.586867
800,5.514665,6.1816397
801,5.271164,5.804549
802,6.020716,8.749724
803,6.458438,5.5151753
804,5.1475935,7.665969
805,5.818714,5.0384145
806,5.180779,5.620389
807,6.202757,6.60793
808,5.902157,2.595075
809,5.9647036,4.423052
810,4.5214496,3.3473241
811,6.046923,3.1006336
812,6.8063307,7.4930515
813,7.3399906,7.593602
814,5.953325,5.839643
815,6.5172224,4.363131
816,4.935825,6.177532
817,6.929844,10.339104
818,6.3439217,9.2009735
819,8.125888,4.4676895
820,6.8270926,3.9239602
821,5.725295,4.433865
822,7.078284,3.4353523
823,4.717604,6.012763
824,5.502137,1.9644809
825,5.655996,5.1442947
826,6.726928,7.28614
827,6.556851,5.907608
828,3.9314594,7.208001
829,5.370879,6.603922
830,4.599227,4.9376006
831,6.051301,5.49912
832,1.225526,6.6017857
833,5.0789595,9.383606
834,4.624081,7.272268
835,5.795254,9.337108
836,3.589426,9.650435
837,5.014311,7.102155
838,3.5655437,4.5259123
839,5.087795,6.577979
840,3.6437314,4.220636
841,5.413677,3.1509879
842,6.219321,4.3175483
843,4.60659,2.8507385
844,4.612255,2.3897567
845,4.3765435,1.4554938
846,4.5702524,4.3008976
847,5.9205246,5.457954
848,6.532487,7.821211
849,7.587789,3.045999
850,8.095041,5.413624
851,5.9756603,10.169641
852,4.4716306,5.7059927
853,6.108687,3.7905657
854,5.534008,1.7890705
855,5.5338902,2.3749943
856,6.0652804,3.4442809
857,4.8263917,0.41268313
858,4.989183,0.18879414
859,6.1695695,0.6511365
860,6.434393,4.6958904
861,6.801225,1.8406107
862,6.040564,4.0290356
863,4.3219776,3.256152
864,5.923558,-0.35337925
865,5.5876784,3.9665322
866,6.367665,4.819033
867,6.137487,6.0623927
868,6.7492237,2.639209
869,6.7017837,4.154292
870,5.895698,7.1346726
871,7.9957056,3.0139766
872,6.259492,5.269839
873,5.527057,3.324405
874,7.3807173,5.116004
875,6.775333,2.4318871
876,7.0670433,-0.106527776
877,6.6255975,2.4655728
878,6.7105327,4.7005434
879,5.4547057,1.7017293
880,6.6423826,2.7485304
881,6.8704853,4.5107713
882,6.6633854,5.4690266
883,7.7796674,6.0574675
884,6.378923,5.876507
885,6.483471,2.3581977
886,7.634164,4.3681726
887,5.9358106,4.432097
888,6.2349415,3.2250144
889,4.549235,9.765689
890,6.5004063,1.9098175
891,7.085409,3.2421553
892,8.846768,6.597521
893,7.582491,6.6013017
894,5.965247,6.5207815
895,6.690817,3.2728934
896,8.011455,4.92691
897,7.637118,2.7008812
898,6.959178,2.4641225
899,8.047916,2.7037294
900,5.9747257,-0.8624876
901,6.603619,2.7160637
902,6.806022,2.3265014
903,5.105161,5.2309794
904,7.5560656,4.4505796
905,7.8933077,2.9987695
906,6.7606087,-0.30650204
907,7.3412967,0.63131857
908,7.607046,2.0801983
909,5.7324076,7.819396
910,6.1200867,6.0289855
911,5.983926,2.5365517
912,7.22666,1.3303069
913,5.0233173,0.60384196
914,4.9186177,5.863266
915,5.454958,3.3987796
916,6.6763277,3.1329138
917,4.4713993,3.9734507
918,6.7829175,5.578315
919,6.3770766,3.6459806
920,5.530844,3.6663587
921,5.2496376,4.7773976
922,6.1209793,5.3810654
923,5.6870446,6.104985
924,6.231044,11.278072
925,7.810293,10.944034
926,5.5663757,7.7273746
927,6.839507,3.1917415
928,5.4289947,8.6165085
929,6.978236,4.810122
930,6.793445,6.299758
931,6.441909,5.407275
932,6.1627874,1.8471025
933,6.2732415,9.277634
934,6.3077497,0.3817784
935,6.8295107,1.6485497
936,5.8167048,4.5382147
937,7.969112,1.500662
938,8.465187,2.5675743
939,6.0329685,6.536545
940,5.861191,2.548156
941,6.4042377,4.177036
942,9.214064,9.185866
943,7.502805,9.2417345
944,7.2582464,8.023944
945,7.280567,10.41831
946,7.085859,2.8804545
947,8.537774,7.419867
948,7.4227843,3.6869295
949,6.564123,7.9955463
950,5.509079,10.021472
951,6.578461,2.0124354
952,4.2802005,0.7471835
953,6.679609,3.8552043
954,6.189301,2.5141852
955,6.329777,0.12570094
956,6.132033,0.35177818
957,5.877803,2.1312335
958,7.1319976,5.642306
959,7.512163,8.021121
960,7.0301642,8.281674
961,6.1102576,8.361721
962,6.0352817,6.1987348
963,6.7296557,11.1699295
964,6.3950887,9.617023
965,7.440937,9.207999
966,6.6146307,11.623742
967,9.386935,8.3238535
968,7.758396,5.6599283
969,7.1742535,5.987273
970,6.135551,7.1413965
971,5.8777385,8.8291445
972,6.151283,2.8962286
973,7.27396,4.11941
974,7.251831,8.3803425
975,7.9620757,4.4776783
976,6.715499,4.6914144
977,7.056626,3.756791
978,6.7323117,3.2522418
979,6.8270035,4.2163563
980,7.436894,8.028221
981,8.001014,6.0476356
982,7.237054,7.382169
983,8.367638,11.284582
984,6.985957,10.883935
985,7.809677,9.069362
986,7.308509,6.334606
987,6.4050336,4.762871
988,6.50167,5.05313
989,7.647823,4.4557157
990,6.89342,8.896228
991,6.5947614,6.77612
992,7.7380857,9.517759
993,7.3709574,5.5227222
994,7.006051,5.9624524
995,7.4130645,5.833788
996,7.7728095,4.126904
997,7.7630386,6.031209
998,7.1861844,9.449031
999,7.2694287,7.9301424
1000,6.767482,6.9637585
1001,7.735572,3.894756
1002,7.532914,7.466697
1003,8.420872,7.5173388
1004,8.233559,8.004033
1005,6.9182386,11.038888
1006,7.555206,6.7863474
1007,6.7977614,5.8938785
1008,7.5056534,8.134635
1009,6.846829,7.837484
1010,6.3987308,7.5877595
1011,6.0973577,7.4018154
1012,4.929442,8.309168
1013,7.547686,4.1065416
1014,7.3370843,7.1601205
1015,6.538726,7.0879126
1016,6.828518,6.6798954
1017,6.573952,6.9215307
1018,7.9296937,7.29984
1019,6.398247,9.548162
1020,6.7263713,6.3388863
1021,8.053471,6.3668966
1022,5.851182,7.895376
1023,6.960655,13.962337
1024,6.917589,6.992659
1025,6.9394217,9.758187
1026,7.8096666,4.430929
1027,6.863002,6.348537
1028,7.230389,7.538981
1029,7.8082266,6.717293
1030,8.425654,4.2856693
1031,7.9283977,5.1032486
1032,7.182872,7.774358
1033,7.038352,6.151229
1034,7.224199,10.106835
1035,7.5314317,6.3062577
1036,7.626666,10.903783
1037,7.000595,6.543138
1038,7.258743,7.329944
1039,6.495069,5.128331
1040,6.7043805,7.0001183
1041,9.127936,7.598605
1042,7.892077,6.2376385
1043,6.949095,12.014097
1044,6.7187967,7.2477107
1045,8.098914,5.3115053
1046,7.648678,9.210106
1047,7.729,10.933075
1048,7.394323,9.095065
1049,7.038737,5.765451
1050,6.6656365,9.716523
1051,6.723072,12.050866
1052,7.3793635,7.8606896
1053,6.4477363,10.243393
1054,5.611691,8.281711
1055,7.2152405,7.5520134
1056,5.464946,7.8273067
1057,4.1970572,13.116598
1058,7.3051257,11.583684
1059,6.8476005,12.653646
1060,5.0072737,17.943865
1061,5.529655,14.294985
1062,6.1556816,12.492735
1063,6.2204366,7.7449155
1064,6.717049,8.546468
1065,6.9687552,5.9931827
1066,5.8926835,7.62159
1067,5.3323855,12.244188
1068,5.4230833,12.599413
1069,5.8153486,9.380569
1070,8.209053,10.161988
1071,7.869744,8.658425
1072,6.4969673,11.292563
1073,5.97602,8.259188
1074,8.211986,7.8534245
1075,9.211257,5.8833246
1076,6.7919273,6.3318233
1077,7.7753,7.571831
1078,7.7784653,5.05124
1079,6.5796037,4.6852627
1080,5.3350115,6.8151574
1081,4.0219703,8.827259
1082,7.5416193,5.531371
1083,5.4379473,7.290051
