Frame,PC1,PC2
715,-0.20199457,-1.2474005
716,3.3769355,0.5702907
717,2.9600732,-1.1308026
718,3.535417,-3.0538678
719,1.708014,-4.8565793
720,3.2380805,-2.3681757
721,2.161601,1.3882607
722,0.9954703,0.8884683
723,2.087321,-2.5562983
724,0.45809639,-1.6800847
725,1.4602532,0.4749602
726,1.4415467,-6.119136
727,-0.8781236,-0.20330049
728,2.459961,-1.6717588
729,2.6616945,-2.7535787
730,0.17388664,-2.0884483
731,-0.99128985,-2.7844803
732,0.7064625,-4.854123
733,-0.39298612,-3.2614088
734,0.84532577,-1.4174103
735,1.2835058,-2.9956903
736,2.08436,-3.6750548
737,0.6000705,-1.575237
738,1.7797952,-0.8373966
739,2.715594,-2.1496282
740,2.2492042,-4.221959
741,2.432655,-2.3591383
742,-0.10618466,-3.150835
743,1.1398321,-3.097979
744,-0.38173953,-1.9889361
745,1.4353931,-3.3764527
746,1.5148389,-3.5535116
747,0.30255353,-1.6132075
748,0.13551404,-0.9017771
749,-0.43426538,-0.29377118
750,0.62661964,-4.948757
751,0.95471454,-4.0743346
752,-0.62511665,-0.61138725
753,0.50282985,-2.5640647
754,0.28240404,-1.2271692
755,0.19214849,-0.3790534
756,0.92149484,-1.6654301
757,-0.53702664,-4.7658596
758,0.41968697,-2.7530525
759,1.4081205,-2.9479363
760,0.20539112,-4.107544
761,0.11258005,-2.477914
762,1.0779278,-1.2548987
763,0.58430344,-1.0697706
764,0.8643741,-3.3450322
765,2.0753264,-4.253323
766,0.92825484,-2.4574075
767,2.2354739,-2.123378
768,3.136655,-2.198793
769,0.5558455,-2.6855206
770,1.3923357,-2.3658054
771,2.7969222,-1.4167831
772,2.637036,-1.3527001
773,1.6393487,1.1605086
774,1.4590191,-0.7805491
775,0.85656065,-4.204464
776,0.47616684,-2.0143597
777,-1.2128587,-3.4511228
778,2.3828287,-3.7872562
779,2.7486007,-2.8568757
780,1.1480384,-0.16700265
781,2.1017108,-1.3773193
782,3.0096967,-1.5570201
783,2.4355512,0.51775426
784,3.294434,0.5289214
785,2.7147157,-0.0026507284
786,1.4393873,0.33026153
787,2.739917,-1.6283724
788,3.9261527,-0.98497987
789,3.0962338,-1.9501001
790,2.9774358,-0.93367285
791,3.1389976,-2.434974
792,0.18015756,-2.773261
793,3.746353,-3.5626762
794,2.2916033,-1.4093024
795,2.4518833,-0.75370854
796,5.0635033,-0.29556626
797,2.3452795,-1.1567929
798,0.16762063,-1.440918
799,0.32217994,-1.7998551
800,0.28463924,-3.45947
801,2.0352752,-0.1162002
802,2.1036966,-2.0403576
803,3.4542513,0.1231986
804,1.1951673,-0.69235766
805,2.082083,-0.8631251
806,1.8493352,0.29025474
807,2.1273177,0.30348933
808,2.9915864,-1.2973753
809,2.214164,4.0261445
810,1.4578187,-0.33467805
811,2.0690277,-1.4823074
812,1.5902054,0.37021577
813,1.8120155,-0.079749644
814,0.5113066,-0.62213993
815,2.959922,-1.4316528
816,0.59945655,-2.5568964
817,1.9557366,-2.8838367
818,1.6717837,-0.059243083
819,1.7342882,-3.91203
820,2.2274933,-4.2724247
821,0.6287177,-2.33962
822,2.3526788,-6.33254
823,1.1794443,-0.17981565
824,1.1229309,-2.2434502
825,1.2089562,0.039442584
826,1.9859897,0.66863316
827,1.2240496,-2.4532063
828,2.1723194,-0.73375696
829,0.9321929,-1.4374168
830,1.0797129,-2.2265117
831,1.6105143,-3.2107818
832,2.4577508,-1.3607522
833,3.1740742,-3.7999692
834,1.5757021,-1.0235505
835,2.8048542,-1.2325658
836,1.8933729,2.0979378
837,1.2992839,0.7700744
838,3.3048458,-3.558201
839,4.0028973,-0.8841323
840,3.2706728,-0.28643775
841,1.3857895,-2.0047941
842,3.803016,-0.49841708
843,3.493337,-1.244581
844,2.3889136,-1.8088362
845,2.4345655,-3.6761284
846,3.1717603,-1.5194341
847,2.3735933,-3.7914107
848,3.1052217,-2.7374609
849,3.0398064,-6.025578
850,2.9527009,-0.67118853
851,3.7051995,-1.6789728
852,3.8122487,-4.2285686
853,4.0261054,-1.9908979
854,1.5704182,-3.5846617
855,3.2610984,-2.936344
856,3.4730642,-3.820394
857,3.3628557,-6.128748
858,2.8614461,-4.624596
859,2.2205338,-5.9548554
860,2.054914,-3.5953782
861,3.0762079,-2.8811746
862,2.1737206,-2.4924853
863,1.3170127,-4.494972
864,2.173951,-2.182435
865,3.7646697,-4.5315857
866,2.8502407,-4.138267
867,2.3326836,-3.3732386
868,2.458684,-4.000073
869,2.6877947,-2.855191
870,1.2496619,-2.1701186
871,1.3193072,-3.038908
872,1.636639,-0.542514
873,1.7269877,-1.9364377
874,1.3685594,-4.678359
875,2.3791432,-2.8042722
876,3.5760486,-3.0541008
877,1.0522637,-4.9041247
878,2.9063935,-0.9266202
879,2.223176,-1.8376799
880,2.5032628,-1.5749786
881,2.9888709,-3.7651927
882,2.3626187,-4.253244
883,5.6625504,-5.3510776
884,2.1584208,-6.592804
885,2.5479627,-3.6924543
886,1.7244982,-5.564334
887,1.8087193,-1.6126806
888,2.4855776,-3.4756339
889,2.0281508,0.37217787
890,2.527177,-2.2655027
891,2.87089,-4.6767454
892,1.9833862,-2.508985
893,1.781069,-5.2820945
894,2.6768184,-2.9364045
895,2.5204327,-2.2544963
896,3.016943,-2.6099868
897,2.9632413,-1.6802194
898,2.1654263,-4.816136
899,2.8596778,-2.0083911
900,3.9259815,0.42967486
901,1.2671832,-3.9599912
902,1.7004918,-5.393902
903,2.584337,-5.484839
904,1.2355826,-4.992572
905,1.8203689,-2.929127
906,0.44567645,-4.4270205
907,0.22825529,-4.148424
908,2.2843096,-5.2293577
909,1.5739198,-3.1873105
910,1.7502356,-2.4749086
911,1.8193426,-1.9288186
912,1.0297827,-2.8792965
913,2.5581741,-0.37402946
914,2.4759603,-2.4917324
915,1.4785246,-3.6176558
916,2.6752775,-4.1585107
917,2.1569185,-3.5693495
918,3.075293,-2.5190835
919,3.0744433,-2.8671408
920,2.2382364,-6.3012185
921,2.3291225,-2.3302338
922,1.5906656,-0.025815606
923,2.918813,-2.4927335
924,2.7877135,-2.8819354
925,2.5998137,-2.1809638
926,0.6403473,-2.77166
927,2.291224,-1.6378504
928,2.93607,-1.3948547
929,3.5440714,-4.041627
930,2.7536566,0.14975186
931,1.9024835,-4.2753572
932,2.3103514,-3.7663605
933,3.1311507,-3.6929731
934,0.93437093,-5.161071
935,2.8099964,-4.8027453
936,1.7062259,-7.208347
937,2.5621111,-4.318028
938,3.2902117,-2.9159694
939,2.0372462,-2.3196688
940,1.829647,-3.4738855
941,3.569645,-3.7530093
942,3.1355028,-4.051341
943,2.9078867,-0.8944527
944,2.0484524,-2.672667
945,2.8193748,-4.817707
946,2.0222402,-3.8103797
947,1.4361913,-3.6255546
948,1.7758276,-4.1771774
949,2.0030613,-3.7535706
950,2.0067754,-1.4272264
951,2.149515,-3.7784889
952,0.92022276,-0.4036536
953,3.330812,-1.2745655
954,2.8118277,-3.2583292
955,3.7405503,-2.7006683
956,1.8366591,-3.3020046
957,0.7095639,-0.15757829
958,2.6691444,0.22035085
959,3.3978262,-0.39409277
960,3.0947492,0.16667238
961,4.1138134,-1.443144
962,3.4581144,-4.268665
963,2.3646224,-2.0335724
964,2.5000017,-0.08878918
965,2.4709692,-1.4686503
966,1.3253896,-3.8278499
967,1.2633086,-3.403102
968,1.8968282,-2.3900418
969,2.143342,-4.6852016
970,1.2906404,-2.6287022
971,0.8659605,-0.22042666
972,2.7599247,-3.2992623
973,2.857119,-3.8950884
974,2.2646217,-7.3916388
975,2.5206013,-5.937898
976,2.296521,-4.2641587
977,0.6765696,-4.149508
978,1.707319,-5.8588643
979,2.1789773,-4.25522
980,2.9655647,-5.066754
981,2.5905812,-2.56374
982,2.6510603,-5.4503155
983,2.9992795,-4.1294436
984,2.1814826,-2.8997452
985,2.5030897,-4.3516784
